,西暦年度,絶対番号,県コード_地点統一番号,水域コード_地点統一番号,地点コード_地点統一番号,調査区分,C_pH_最小値,pH_最小値,C_pH_最大値,pH_最大値,m_pH,n_pH,C_DO_最小値,DO_最小値,C_DO_最大値,DO_最大値,m_DO,n_DO,C_DO_日間平均値_平均値,DO_日間平均値_平均値,C_BOD_最小値,BOD_最小値,C_BOD_最大値,BOD_最大値,m_BOD,n_BOD,C_BOD_日間平均値_最小値,BOD_日間平均値_最小値,C_BOD_日間平均値_最大値,BOD_日間平均値_最大値,x_BOD,y_BOD,C_BOD_日間平均値_平均値,BOD_日間平均値_平均値,C_BOD_日間平均値_中央値,BOD_日間平均値_中央値,C_BOD_日間平均値_75%値,BOD_日間平均値_75%値,C_COD_最小値,COD_最小値,C_COD_最大値,COD_最大値,m_COD,n_COD,C_COD_日間平均値_最小値,COD_日間平均値_最小値,C_COD_日間平均値_最大値,COD_日間平均値_最大値,x_COD,y_COD,C_COD_日間平均値_平均値,COD_日間平均値_平均値,C_COD_日間平均値_中央値,COD_日間平均値_中央値,C_COD_日間平均値_75%値,COD_日間平均値_75%値,C_SS_最小値,SS_最小値,C_SS_最大値,SS_最大値,m_SS,n_SS,C_SS_日間平均値_平均値,SS_日間平均値_平均値,C_大腸菌群数_最小値,大腸菌群数_最小値,C_大腸菌群数_最大値,大腸菌群数_最大値,m_大腸菌群数,n_大腸菌群数,C_大腸菌群数_日間平均値_平均値,大腸菌群数_日間平均値_平均値,C_n-ヘキサン抽出物質（油分等）_最小値,n-ヘキサン抽出物質（油分等)_最小値,C_n-ヘキサン抽出物質(油分等)_最大値,n-ヘキサン抽出物質(油分等)_最大値,m_n-ヘキサン抽出物質(油分等),n_n-ヘキサン抽出物質(油分等),C_n-ヘキサン抽出物質(油分等)_日間平均値_平均値,n-ヘキサン抽出物質(油分等)_日間平均値_平均値,地点統一番号
2715,1976,2110282,,,,0,,,,,,,#,5.6,#,9.2,0.0,12.0,#,7.4,#,1.1,#,4.3,4.0,12.0,#,1.1,#,4.3,4.0,12.0,#,2.8,#,2.6,#,3.9,#,1.1,#,4.9,,12.0,#,1.1,#,4.9,,12.0,#,3.2,#,3.3,#,4.0,,,,,,,,,,,,,,,,,,,,,,,,,
2716,1976,2110292,,,,0,,,,,,,#,8.5,#,12.0,0.0,36.0,#,10.0,#,0.9,#,2.2,3.0,36.0,#,1.0,#,1.7,0.0,12.0,#,1.4,#,1.5,#,1.6,<,0.5,#,5.2,,36.0,#,0.6,#,2.3,,12.0,#,1.1,#,1.1,#,1.2,,,,,,,,,,,,,,,,,,,,,,,,,
2717,1976,2110302,,,,0,,,,,,,#,8.1,#,12.0,0.0,36.0,#,10.0,#,0.7,#,3.0,7.0,36.0,#,1.2,#,2.5,1.0,12.0,#,1.7,#,1.8,#,1.9,<,0.5,#,2.6,,36.0,<,0.5,#,1.6,,12.0,#,0.9,#,1.0,#,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
2718,1976,2110312,,,,0,,,,,,,#,7.5,#,12.0,0.0,36.0,#,9.7,#,0.9,#,6.2,19.0,36.0,#,1.7,#,3.5,5.0,12.0,#,2.3,#,2.0,#,2.3,<,0.5,#,11.0,,36.0,#,0.8,#,4.9,,12.0,#,1.8,#,1.5,#,1.9,,,,,,,,,,,,,,,,,,,,,,,,,
2719,1976,2110322,,,,0,,,,,,,#,7.5,#,11.0,0.0,36.0,#,9.5,<,0.5,#,3.2,1.0,36.0,#,0.5,#,2.4,0.0,12.0,#,1.0,#,0.7,#,1.2,#,0.8,#,4.3,,36.0,#,1.0,#,4.1,,12.0,#,2.0,#,1.8,#,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
2720,1976,2110332,,,,0,,,,,,,#,6.6,#,10.0,0.0,36.0,#,8.3,#,1.0,#,14.0,9.0,36.0,#,1.4,#,11.0,3.0,12.0,#,4.2,#,3.3,#,4.4,#,0.7,#,13.0,,36.0,#,2.4,#,6.7,,12.0,#,3.8,#,3.3,#,4.2,,,,,,,,,,,,,,,,,,,,,,,,,
2721,1976,2110342,,,,0,,,,,,,#,1.6,#,7.4,4.0,36.0,#,3.8,#,4.7,#,24.0,24.0,36.0,#,8.4,#,21.0,10.0,12.0,#,14.0,#,12.0,#,16.0,#,3.6,#,18.0,,36.0,#,5.8,#,15.0,,12.0,#,9.5,#,9.1,#,12.0,,,,,,,,,,,,,,,,,,,,,,,,,
2722,1976,2110362,,,,0,,,,,,,#,1.9,#,6.2,1.0,36.0,#,4.7,#,2.9,#,25.0,13.0,36.0,#,4.6,#,17.0,5.0,12.0,#,9.4,#,8.8,#,13.0,#,3.2,#,20.0,,36.0,#,4.0,#,16.0,,12.0,#,9.3,#,8.4,#,11.0,,,,,,,,,,,,,,,,,,,,,,,,,
2723,1976,2110372,,,,0,,,,,,,#,5.9,#,12.0,0.0,36.0,#,8.8,#,0.8,#,6.5,5.0,36.0,#,1.2,#,4.1,2.0,12.0,#,2.2,#,2.0,#,2.5,#,1.2,#,4.8,,36.0,#,1.3,#,4.2,,12.0,#,2.2,#,2.2,#,2.4,,,,,,,,,,,,,,,,,,,,,,,,,
2724,1976,2110382,,,,0,,,,,,,#,6.4,#,9.7,0.0,12.0,#,8.0,#,1.5,#,22.0,5.0,12.0,#,1.5,#,22.0,5.0,12.0,#,8.8,#,6.9,#,12.0,#,1.1,#,20.0,,12.0,#,1.1,#,20.0,,12.0,#,7.0,#,4.9,#,9.6,,,,,,,,,,,,,,,,,,,,,,,,,
2725,1976,2110392,,,,0,,,,,,,#,9.2,#,11.0,0.0,12.0,#,10.0,<,0.5,#,5.5,2.0,12.0,<,0.5,#,5.5,2.0,12.0,#,1.8,#,1.3,#,1.9,<,0.5,#,3.5,,12.0,<,0.5,#,3.5,,12.0,#,1.6,#,1.5,#,1.6,,,,,,,,,,,,,,,,,,,,,,,,,
2726,1976,2110402,,,,0,,,,,,,#,7.6,#,12.0,0.0,12.0,#,9.9,#,1.1,#,7.2,0.0,12.0,#,1.1,#,7.2,0.0,12.0,#,2.6,#,2.0,#,3.5,#,1.0,#,5.1,,12.0,#,1.0,#,5.1,,12.0,#,2.4,#,2.1,#,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
2727,1976,2110412,,,,0,,,,,,,#,9.0,#,13.0,0.0,12.0,#,11.0,<,0.5,#,0.7,0.0,12.0,<,0.5,#,0.7,0.0,12.0,#,0.6,#,0.6,#,0.6,#,0.5,#,1.3,,12.0,#,0.5,#,1.3,,12.0,#,0.8,#,0.8,#,0.9,,,,,,,,,,,,,,,,,,,,,,,,,
2728,1976,2110422,,,,0,,,,,,,#,8.4,#,13.0,0.0,36.0,#,10.0,<,0.5,#,1.2,0.0,36.0,#,0.5,#,1.0,0.0,12.0,#,0.7,#,0.7,#,0.8,#,0.5,#,3.1,,36.0,#,0.6,#,3.1,,12.0,#,1.2,#,1.0,#,1.1,,,,,,,,,,,,,,,,,,,,,,,,,
2729,1976,2110442,,,,0,,,,,,,#,7.3,#,12.0,0.0,36.0,#,9.3,#,0.6,#,3.8,2.0,36.0,#,0.9,#,2.6,0.0,12.0,#,1.7,#,1.6,#,2.1,#,0.8,#,3.6,,36.0,#,1.0,#,3.3,,12.0,#,1.9,#,1.7,#,2.3,,,,,,,,,,,,,,,,,,,,,,,,,
2730,1976,2110452,,,,0,,,,,,,#,6.6,#,12.0,0.0,12.0,#,8.8,<,0.5,#,3.9,1.0,12.0,<,0.5,#,3.9,1.0,12.0,#,1.9,#,1.8,#,2.3,#,0.9,#,4.7,,12.0,#,0.9,#,4.7,,12.0,#,2.0,#,2.1,#,2.1,,,,,,,,,,,,,,,,,,,,,,,,,
2731,1976,2110462,,,,0,,,,,,,#,8.4,#,11.0,0.0,12.0,#,9.9,<,0.5,#,2.0,4.0,12.0,<,0.5,#,2.0,4.0,12.0,#,1.0,#,0.9,#,1.1,#,0.7,#,3.4,,12.0,#,0.7,#,3.4,,12.0,#,2.1,#,2.1,#,2.3,,,,,,,,,,,,,,,,,,,,,,,,,
2732,1976,2110472,,,,0,,,,,,,#,9.0,#,12.0,0.0,12.0,#,10.0,<,0.5,#,1.0,0.0,12.0,<,0.5,#,1.0,0.0,12.0,#,0.7,#,0.6,#,0.7,<,0.5,#,4.7,,12.0,<,0.5,#,4.7,,12.0,#,0.9,#,0.5,#,0.7,,,,,,,,,,,,,,,,,,,,,,,,,
2733,1976,2110482,,,,0,,,,,,,#,8.0,#,12.0,0.0,12.0,#,10.0,<,0.5,#,2.7,2.0,12.0,<,0.5,#,2.7,2.0,12.0,#,1.1,#,0.8,#,1.3,<,0.5,#,2.5,,12.0,<,0.5,#,2.5,,12.0,#,1.1,#,0.9,#,1.5,,,,,,,,,,,,,,,,,,,,,,,,,
2734,1976,2110492,,,,0,,,,,,,#,7.5,#,12.0,0.0,36.0,#,9.5,#,0.5,#,4.8,1.0,36.0,#,0.8,#,2.4,0.0,12.0,#,1.5,#,1.5,#,1.7,#,0.8,#,5.0,,36.0,#,1.2,#,3.2,,12.0,#,1.8,#,1.8,#,2.1,,,,,,,,,,,,,,,,,,,,,,,,,
2735,1976,2110502,,,,0,,,,,,,#,3.1,#,10.0,3.0,36.0,#,6.9,#,1.4,#,4.9,0.0,36.0,#,1.5,#,4.6,0.0,12.0,#,2.6,#,2.6,#,2.9,#,2.1,#,6.9,,36.0,#,2.3,#,6.6,,12.0,#,3.6,#,3.5,#,3.8,,,,,,,,,,,,,,,,,,,,,,,,,
2736,1976,2110512,,,,0,,,,,,,#,6.3,#,9.1,0.0,12.0,#,7.5,#,1.0,#,6.5,7.0,12.0,#,1.0,#,6.5,7.0,12.0,#,3.6,#,3.4,#,4.2,#,2.5,#,9.1,,12.0,#,2.5,#,9.1,,12.0,#,5.7,#,5.9,#,6.2,,,,,,,,,,,,,,,,,,,,,,,,,
2737,1976,2110522,,,,0,,,,,,,#,7.1,#,10.0,2.0,12.0,#,8.6,#,0.6,#,3.4,1.0,12.0,#,0.6,#,3.4,1.0,12.0,#,1.2,#,0.9,#,1.2,#,1.0,#,7.9,,12.0,#,1.0,#,7.9,,12.0,#,2.3,#,1.7,#,2.3,,,,,,,,,,,,,,,,,,,,,,,,,
2738,1976,2110532,,,,0,,,,,,,#,5.9,#,11.0,14.0,36.0,#,8.2,#,1.3,#,5.1,27.0,36.0,#,1.4,#,4.6,10.0,12.0,#,2.8,#,2.6,#,3.0,#,1.9,#,7.6,,36.0,#,2.2,#,7.1,,12.0,#,3.7,#,3.2,#,4.2,,,,,,,,,,,,,,,,,,,,,,,,,
2739,1976,2110542,,,,0,,,,,,,#,1.9,#,4.7,1.0,12.0,#,3.5,#,3.6,#,7.4,0.0,12.0,#,3.6,#,7.4,0.0,12.0,#,5.4,#,5.3,#,5.8,#,4.3,#,8.5,,12.0,#,4.3,#,8.5,,12.0,#,6.8,#,7.0,#,7.4,,,,,,,,,,,,,,,,,,,,,,,,,
2740,1976,2110552,,,,0,,,,,,,#,2.0,#,5.3,0.0,36.0,#,3.8,#,4.3,#,7.8,0.0,36.0,#,4.5,#,6.8,0.0,12.0,#,5.9,#,6.2,#,6.3,#,1.1,#,10.0,,36.0,#,5.0,#,9.3,,12.0,#,6.8,#,6.7,#,7.4,,,,,,,,,,,,,,,,,,,,,,,,,
2741,1976,2110572,,,,0,,,,,,,#,7.6,#,14.0,0.0,36.0,#,10.0,#,0.7,#,2.0,0.0,36.0,#,0.8,#,1.9,0.0,12.0,#,1.4,#,1.4,#,1.6,#,1.2,#,3.5,,36.0,#,1.5,#,3.2,,12.0,#,2.4,#,2.3,#,2.7,,,,,,,,,,,,,,,,,,,,,,,,,
2742,1976,2110582,,,,0,,,,,,,#,7.1,#,14.0,0.0,36.0,#,10.0,#,0.9,#,5.4,1.0,36.0,#,1.1,#,3.6,0.0,12.0,#,2.0,#,1.8,#,2.4,#,1.3,#,8.3,,36.0,#,1.3,#,6.7,,12.0,#,3.2,#,2.7,#,4.1,,,,,,,,,,,,,,,,,,,,,,,,,
2743,1976,2110592,,,,0,,,,,,,#,6.8,#,12.0,0.0,35.0,#,9.1,#,0.5,#,6.4,3.0,35.0,#,0.5,#,5.2,1.0,13.0,#,2.1,#,1.9,#,2.6,#,1.1,#,9.4,,35.0,#,2.5,#,6.0,,13.0,#,3.6,#,3.3,#,4.2,,,,,,,,,,,,,,,,,,,,,,,,,
2744,1976,2110602,,,,0,,,,,,,#,8.1,#,14.0,0.0,12.0,#,11.0,#,0.7,#,5.7,2.0,12.0,#,0.7,#,5.7,2.0,12.0,#,2.6,#,2.1,#,2.8,#,1.4,#,6.7,,12.0,#,1.4,#,6.7,,12.0,#,3.8,#,3.5,#,4.5,,,,,,,,,,,,,,,,,,,,,,,,,
2745,1976,2110612,,,,0,,,,,,,#,8.7,#,14.0,0.0,12.0,#,10.0,#,0.8,#,13.0,2.0,12.0,#,0.8,#,13.0,2.0,12.0,#,3.4,#,1.8,#,4.1,#,1.4,#,14.0,,12.0,#,1.4,#,14.0,,12.0,#,4.6,#,3.7,#,4.0,,,,,,,,,,,,,,,,,,,,,,,,,
2746,1976,2110622,,,,0,,,,,,,#,8.4,#,14.0,0.0,12.0,#,11.0,#,0.9,#,2.9,0.0,12.0,#,0.9,#,2.9,0.0,12.0,#,2.0,#,2.0,#,2.1,#,0.6,#,3.9,,12.0,#,0.6,#,3.9,,12.0,#,2.3,#,2.2,#,2.7,,,,,,,,,,,,,,,,,,,,,,,,,
2747,1976,2110632,,,,0,,,,,,,#,8.3,#,12.0,0.0,12.0,#,10.0,#,1.2,#,4.0,0.0,12.0,#,1.2,#,4.0,0.0,12.0,#,2.6,#,2.6,#,3.0,#,1.0,#,7.6,,12.0,#,1.0,#,7.6,,12.0,#,3.5,#,3.5,#,4.0,,,,,,,,,,,,,,,,,,,,,,,,,
2748,1976,2110642,,,,0,,,,,,,#,8.1,#,13.0,0.0,12.0,#,10.0,#,1.4,#,6.0,2.0,12.0,#,1.4,#,6.0,2.0,12.0,#,3.1,#,2.4,#,4.0,#,1.2,#,6.6,,12.0,#,1.2,#,6.6,,12.0,#,3.3,#,2.9,#,4.0,,,,,,,,,,,,,,,,,,,,,,,,,
2749,1976,2110652,,,,0,,,,,,,#,8.1,#,14.0,0.0,12.0,#,10.0,#,1.3,#,9.8,3.0,12.0,#,1.3,#,9.8,3.0,12.0,#,3.5,#,2.1,#,3.3,#,1.4,#,9.1,,12.0,#,1.4,#,9.1,,12.0,#,4.1,#,3.0,#,5.8,,,,,,,,,,,,,,,,,,,,,,,,,
2750,1976,2110662,,,,0,,,,,,,#,8.8,#,14.0,0.0,12.0,#,11.0,#,1.2,#,3.1,12.0,12.0,#,1.2,#,3.1,12.0,12.0,#,1.9,#,1.6,#,2.5,<,0.5,#,3.7,,12.0,<,0.5,#,3.7,,12.0,#,1.1,#,0.9,#,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
2751,1976,2110672,,,,0,,,,,,,#,8.6,#,14.0,0.0,36.0,#,11.0,#,1.3,#,6.6,34.0,36.0,#,2.3,#,5.8,12.0,12.0,#,3.5,#,3.4,#,4.0,#,0.5,#,4.9,,36.0,#,1.3,#,3.7,,12.0,#,2.1,#,2.0,#,2.6,,,,,,,,,,,,,,,,,,,,,,,,,
2752,1976,2110682,,,,0,,,,,,,#,9.0,#,14.0,0.0,12.0,#,12.0,#,0.9,#,3.5,5.0,12.0,#,0.9,#,3.5,5.0,12.0,#,2.0,#,1.9,#,2.3,#,0.8,#,2.4,,12.0,#,0.8,#,2.4,,12.0,#,1.3,#,1.2,#,1.5,,,,,,,,,,,,,,,,,,,,,,,,,
2753,1976,2110692,,,,0,,,,,,,#,9.1,#,14.0,0.0,12.0,#,12.0,<,0.5,#,3.3,8.0,12.0,<,0.5,#,3.3,8.0,12.0,#,1.5,#,1.4,#,1.8,<,0.5,#,1.9,,12.0,<,0.5,#,1.9,,12.0,#,1.0,#,0.8,#,1.3,,,,,,,,,,,,,,,,,,,,,,,,,
2754,1976,2110702,,,,0,,,,,,,#,9.3,#,14.0,0.0,12.0,#,12.0,#,0.5,#,2.7,4.0,12.0,#,0.5,#,2.7,4.0,12.0,#,1.8,#,1.7,#,2.5,#,0.7,#,2.0,,12.0,#,0.7,#,2.0,,12.0,#,1.1,#,0.9,#,1.1,,,,,,,,,,,,,,,,,,,,,,,,,
2755,1976,2110712,,,,0,,,,,,,#,9.1,#,12.0,0.0,4.0,#,10.0,#,1.2,#,2.8,2.0,4.0,#,1.2,#,2.8,2.0,4.0,#,1.9,#,1.9,#,2.2,#,1.3,#,2.4,,4.0,#,1.3,#,2.4,,4.0,#,1.9,#,2.0,#,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
2756,1976,2110722,,,,0,,,,,,,#,9.5,#,14.0,0.0,12.0,#,12.0,#,0.5,#,3.1,1.0,12.0,#,0.5,#,3.1,1.0,12.0,#,1.4,#,1.3,#,1.5,#,0.6,#,2.2,,12.0,#,0.6,#,2.2,,12.0,#,1.3,#,1.2,#,1.5,,,,,,,,,,,,,,,,,,,,,,,,,
2757,1976,2110732,,,,0,,,,,,,#,8.4,#,14.0,0.0,12.0,#,11.0,<,0.5,#,3.6,7.0,12.0,<,0.5,#,3.6,7.0,12.0,#,2.1,#,2.5,#,3.1,#,0.9,#,2.4,,12.0,#,0.9,#,2.4,,12.0,#,1.5,#,1.5,#,1.5,,,,,,,,,,,,,,,,,,,,,,,,,
2758,1976,2110742,,,,0,,,,,,,#,9.1,#,13.0,0.0,4.0,#,11.0,#,1.2,#,1.7,0.0,4.0,#,1.2,#,1.7,0.0,4.0,#,1.5,#,1.5,#,1.7,#,1.3,#,1.8,,4.0,#,1.3,#,1.8,,4.0,#,1.5,#,1.5,#,1.6,,,,,,,,,,,,,,,,,,,,,,,,,
2759,1976,2110752,,,,0,,,,,,,#,9.4,#,13.0,0.0,4.0,#,11.0,#,0.9,#,1.7,0.0,4.0,#,0.9,#,1.7,0.0,4.0,#,1.3,#,1.3,#,1.4,#,1.1,#,1.6,,4.0,#,1.1,#,1.6,,4.0,#,1.4,#,1.4,#,1.5,,,,,,,,,,,,,,,,,,,,,,,,,
2760,1976,2110762,,,,0,,,,,,,#,8.9,#,14.0,0.0,12.0,#,11.0,<,0.5,#,1.8,2.0,12.0,<,0.5,#,1.8,2.0,12.0,#,0.9,#,0.8,#,0.9,#,1.2,#,5.0,,12.0,#,1.2,#,5.0,,12.0,#,2.6,#,2.7,#,2.7,,,,,,,,,,,,,,,,,,,,,,,,,
2761,1976,2110772,,,,0,,,,,,,#,8.3,#,12.0,0.0,12.0,#,10.0,#,0.5,#,1.4,0.0,12.0,#,0.5,#,1.4,0.0,12.0,#,0.9,#,0.8,#,1.0,#,1.3,#,4.4,,12.0,#,1.3,#,4.4,,12.0,#,2.4,#,2.2,#,2.6,,,,,,,,,,,,,,,,,,,,,,,,,
2762,1976,2110782,,,,0,,,,,,,#,8.3,#,13.0,0.0,12.0,#,10.0,#,0.5,#,1.7,0.0,12.0,#,0.5,#,1.7,0.0,12.0,#,0.9,#,0.9,#,1.0,#,2.0,#,4.7,,12.0,#,2.0,#,4.7,,12.0,#,3.0,#,2.9,#,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
2763,1976,2110792,,,,0,,,,,,,#,8.1,#,12.0,0.0,12.0,#,10.0,<,0.5,#,0.8,0.0,12.0,<,0.5,#,0.8,0.0,12.0,#,0.6,#,0.7,#,0.7,#,0.8,#,4.7,,12.0,#,0.8,#,4.7,,12.0,#,2.3,#,2.1,#,2.2,,,,,,,,,,,,,,,,,,,,,,,,,
2764,1976,2110802,,,,0,,,,,,,#,9.0,#,12.0,0.0,4.0,#,11.0,#,0.5,#,0.9,0.0,4.0,#,0.5,#,0.9,0.0,4.0,#,0.7,#,0.7,#,0.8,#,1.8,#,9.1,,4.0,#,1.8,#,9.1,,4.0,#,4.1,#,2.7,#,2.9,,,,,,,,,,,,,,,,,,,,,,,,,
2765,1976,2210012,,,,0,,,,,,,#,9.2,#,13.0,0.0,12.0,#,11.0,<,0.5,#,1.5,1.0,12.0,<,0.5,#,1.5,1.0,12.0,#,0.7,#,0.5,#,0.6,<,0.5,#,1.4,,12.0,<,0.5,#,1.4,,12.0,#,0.7,#,0.5,#,0.7,,,,,,,,,,,,,,,,,,,,,,,,,
2766,1976,2210022,,,,0,,,,,,,#,8.0,#,13.0,0.0,36.0,#,10.0,#,0.7,#,3.7,11.0,36.0,#,1.1,#,2.7,3.0,12.0,#,1.7,#,1.6,#,2.0,<,0.5,#,2.4,,36.0,<,0.5,#,1.6,,12.0,#,0.9,#,0.8,#,1.2,,,,,,,,,,,,,,,,,,,,,,,,,
2767,1976,2210032,,,,0,,,,,,,#,8.9,#,13.0,0.0,24.0,#,11.0,#,0.8,#,3.6,1.0,24.0,#,1.3,#,2.8,0.0,12.0,#,1.8,#,1.6,#,1.8,<,0.5,#,2.6,,24.0,#,0.5,#,2.2,,12.0,#,1.0,#,1.0,#,1.1,,,,,,,,,,,,,,,,,,,,,,,,,
2768,1976,2210042,,,,0,,,,,,,#,7.2,#,10.0,0.0,36.0,#,8.8,#,1.6,#,5.1,10.0,36.0,#,1.8,#,3.7,4.0,12.0,#,2.8,#,2.9,#,3.2,#,0.8,#,4.0,,36.0,#,1.3,#,2.8,,12.0,#,1.9,#,1.8,#,2.1,,,,,,,,,,,,,,,,,,,,,,,,,
2769,1976,2210052,,,,0,,,,,,,#,7.3,#,10.0,0.0,62.0,#,8.8,#,1.4,#,4.3,12.0,62.0,#,2.0,#,3.7,1.0,14.0,#,2.6,#,2.7,#,2.8,#,1.0,#,5.2,,62.0,#,1.5,#,3.5,,14.0,#,2.0,#,1.8,#,2.4,,,,,,,,,,,,,,,,,,,,,,,,,
2770,1976,2210062,,,,0,,,,,,,#,9.1,#,12.0,0.0,12.0,#,10.0,#,1.0,#,2.2,2.0,12.0,#,1.0,#,2.2,2.0,12.0,#,1.5,#,1.5,#,1.7,#,1.3,#,2.6,,12.0,#,1.3,#,2.6,,12.0,#,1.8,#,1.8,#,1.9,,,,,,,,,,,,,,,,,,,,,,,,,
2771,1976,2210072,,,,0,,,,,,,#,9.2,#,12.0,0.0,12.0,#,10.0,#,0.9,#,2.0,0.0,12.0,#,0.9,#,2.0,0.0,12.0,#,1.4,#,1.3,#,1.5,#,1.0,#,2.2,,12.0,#,1.0,#,2.2,,12.0,#,1.6,#,1.6,#,1.8,,,,,,,,,,,,,,,,,,,,,,,,,
2772,1976,2210082,,,,0,,,,,,,#,6.5,#,10.0,0.0,6.0,#,8.6,#,2.4,#,9.8,2.0,6.0,#,2.4,#,9.8,2.0,6.0,#,5.4,#,3.8,#,9.2,#,2.4,#,6.8,,6.0,#,2.4,#,6.8,,6.0,#,4.4,#,4.1,#,6.1,,,,,,,,,,,,,,,,,,,,,,,,,
2773,1976,2210092,,,,0,,,,,,,#,9.9,#,11.0,0.0,6.0,#,10.0,<,0.5,#,2.0,0.0,6.0,<,0.5,#,2.0,0.0,6.0,#,0.9,#,0.7,#,1.0,#,0.7,#,1.7,,6.0,#,0.7,#,1.7,,6.0,#,1.1,#,1.1,#,1.2,,,,,,,,,,,,,,,,,,,,,,,,,
2774,1976,2210102,,,,0,,,,,,,#,7.3,#,9.8,1.0,6.0,#,9.0,#,0.5,#,4.4,1.0,6.0,#,0.5,#,4.4,1.0,6.0,#,1.5,#,1.0,#,1.2,#,1.4,#,4.2,,6.0,#,1.4,#,4.2,,6.0,#,2.4,#,2.0,#,3.1,,,,,,,,,,,,,,,,,,,,,,,,,
2775,1976,2210112,,,,0,,,,,,,#,9.7,#,11.0,0.0,6.0,#,10.0,<,0.5,#,0.9,0.0,6.0,<,0.5,#,0.9,0.0,6.0,#,0.7,#,0.6,#,0.8,#,0.6,#,3.9,,6.0,#,0.6,#,3.9,,6.0,#,1.5,#,1.1,#,1.6,,,,,,,,,,,,,,,,,,,,,,,,,
2776,1976,2210122,,,,0,,,,,,,#,5.0,#,7.5,0.0,12.0,#,5.9,#,1.5,#,4.9,0.0,12.0,#,1.5,#,4.9,0.0,12.0,#,3.4,#,3.4,#,4.0,#,2.0,#,12.0,,12.0,#,2.0,#,12.0,,12.0,#,5.1,#,3.8,#,5.4,,,,,,,,,,,,,,,,,,,,,,,,,
2777,1976,2210132,,,,0,,,,,,,#,6.0,#,9.9,0.0,11.0,#,8.2,#,2.1,#,7.0,0.0,12.0,#,2.1,#,7.0,0.0,12.0,#,3.5,#,3.3,#,3.7,#,2.6,#,8.4,,12.0,#,2.6,#,8.4,,12.0,#,6.0,#,6.1,#,7.2,,,,,,,,,,,,,,,,,,,,,,,,,
2778,1976,2210152,,,,0,,,,,,,#,1.6,#,9.8,2.0,35.0,#,7.7,#,1.6,#,65.0,5.0,19.0,#,1.6,#,57.0,2.0,12.0,#,9.2,#,4.1,#,5.9,#,2.3,#,78.0,,38.0,#,2.3,#,33.0,,12.0,#,9.6,#,6.3,#,7.0,,,,,,,,,,,,,,,,,,,,,,,,,
2779,1976,2210172,,,,0,,,,,,,#,9.0,#,11.0,0.0,12.0,#,9.8,#,0.7,#,3.5,3.0,12.0,#,0.7,#,3.5,3.0,12.0,#,2.1,#,2.0,#,2.4,#,1.7,#,6.1,,12.0,#,1.7,#,6.1,,12.0,#,3.2,#,2.8,#,3.4,,,,,,,,,,,,,,,,,,,,,,,,,
2780,1976,2210182,,,,0,,,,,,,#,8.5,#,11.0,0.0,48.0,#,9.7,#,1.3,#,4.9,0.0,31.0,#,1.5,#,4.0,0.0,12.0,#,2.6,#,2.6,#,3.1,#,1.7,#,6.6,,50.0,#,2.1,#,5.0,,12.0,#,3.3,#,3.1,#,3.4,,,,,,,,,,,,,,,,,,,,,,,,,
2781,1976,2210202,,,,0,,,,,,,#,8.7,#,11.0,0.0,24.0,#,10.0,<,0.5,#,1.9,0.0,24.0,<,0.5,#,1.9,0.0,12.0,#,0.9,#,0.9,#,1.1,#,0.8,#,2.9,,24.0,#,0.9,#,2.7,,12.0,#,1.7,#,1.6,#,1.6,,,,,,,,,,,,,,,,,,,,,,,,,
2782,1976,2210212,,,,0,,,,,,,#,8.4,#,12.0,0.0,24.0,#,10.0,<,0.5,#,3.1,3.0,24.0,#,0.5,#,2.4,2.0,12.0,#,1.2,#,1.2,#,1.5,#,0.9,#,4.3,,24.0,#,1.0,#,3.2,,12.0,#,2.1,#,1.9,#,2.6,,,,,,,,,,,,,,,,,,,,,,,,,
2783,1976,2210232,,,,0,,,,,,,#,8.3,#,12.0,0.0,12.0,#,10.0,#,0.5,#,10.0,4.0,12.0,#,0.5,#,10.0,4.0,12.0,#,2.8,#,1.9,#,3.7,#,0.8,#,6.4,,12.0,#,0.8,#,6.4,,12.0,#,2.2,#,1.5,#,2.3,,,,,,,,,,,,,,,,,,,,,,,,,
2784,1976,2210242,,,,0,,,,,,,#,8.3,#,13.0,0.0,12.0,#,10.0,<,0.5,#,2.1,1.0,12.0,<,0.5,#,2.1,1.0,12.0,#,0.9,#,0.8,#,1.0,<,0.5,#,0.9,,12.0,<,0.5,#,0.9,,12.0,#,0.6,#,0.5,#,0.6,,,,,,,,,,,,,,,,,,,,,,,,,
2785,1976,2210252,,,,0,,,,,,,#,1.9,#,5.9,8.0,12.0,#,4.4,#,3.8,#,10.0,8.0,12.0,#,3.8,#,10.0,8.0,12.0,#,6.0,#,5.5,#,6.6,#,4.8,#,8.4,,12.0,#,4.8,#,8.4,,12.0,#,6.7,#,6.9,#,7.4,,,,,,,,,,,,,,,,,,,,,,,,,
