,西暦年度,絶対番号,県コード_地点統一番号,水域コード_地点統一番号,地点コード_地点統一番号,調査区分,C_pH_最小値,pH_最小値,C_pH_最大値,pH_最大値,m_pH,n_pH,C_DO_最小値,DO_最小値,C_DO_最大値,DO_最大値,m_DO,n_DO,C_DO_日間平均値_平均値,DO_日間平均値_平均値,C_BOD_最小値,BOD_最小値,C_BOD_最大値,BOD_最大値,m_BOD,n_BOD,C_BOD_日間平均値_最小値,BOD_日間平均値_最小値,C_BOD_日間平均値_最大値,BOD_日間平均値_最大値,x_BOD,y_BOD,C_BOD_日間平均値_平均値,BOD_日間平均値_平均値,C_BOD_日間平均値_中央値,BOD_日間平均値_中央値,C_BOD_日間平均値_75%値,BOD_日間平均値_75%値,C_COD_最小値,COD_最小値,C_COD_最大値,COD_最大値,m_COD,n_COD,C_COD_日間平均値_最小値,COD_日間平均値_最小値,C_COD_日間平均値_最大値,COD_日間平均値_最大値,x_COD,y_COD,C_COD_日間平均値_平均値,COD_日間平均値_平均値,C_COD_日間平均値_中央値,COD_日間平均値_中央値,C_COD_日間平均値_75%値,COD_日間平均値_75%値,C_SS_最小値,SS_最小値,C_SS_最大値,SS_最大値,m_SS,n_SS,C_SS_日間平均値_平均値,SS_日間平均値_平均値,C_大腸菌群数_最小値,大腸菌群数_最小値,C_大腸菌群数_最大値,大腸菌群数_最大値,m_大腸菌群数,n_大腸菌群数,C_大腸菌群数_日間平均値_平均値,大腸菌群数_日間平均値_平均値,C_n-ヘキサン抽出物質（油分等）_最小値,n-ヘキサン抽出物質（油分等)_最小値,C_n-ヘキサン抽出物質(油分等)_最大値,n-ヘキサン抽出物質(油分等)_最大値,m_n-ヘキサン抽出物質(油分等),n_n-ヘキサン抽出物質(油分等),C_n-ヘキサン抽出物質(油分等)_日間平均値_平均値,n-ヘキサン抽出物質(油分等)_日間平均値_平均値,地点統一番号
2702,1977,2020123,,,,0,,,,,,,#,7.7,#,12.0,0.0,16.0,#,9.5,#,0.5,#,3.1,,16.0,#,0.6,#,2.8,,12.0,#,1.5,#,1.4,#,2.2,#,1.8,#,3.4,16.0,16.0,#,1.8,#,3.4,12.0,12.0,#,2.4,#,2.2,#,3.0,#,2.0,#,11.0,16.0,16.0,#,5.0,,,,,,,,,,,,,,,,,
2703,1977,2020133,,,,0,,,,,,,#,6.0,#,11.0,10.0,36.0,#,8.8,<,0.5,#,4.9,,36.0,#,1.0,#,3.8,,12.0,#,2.9,#,3.0,#,3.3,#,1.8,#,6.2,26.0,36.0,#,2.0,#,6.1,9.0,12.0,#,3.6,#,3.7,#,3.9,#,1.0,#,22.0,19.0,36.0,#,7.0,,,,,,,,,,,,,,,,,
2704,1977,2020143,,,,0,,,,,,,#,9.6,#,15.0,0.0,36.0,#,12.0,#,0.8,#,4.1,,36.0,#,1.4,#,3.3,,12.0,#,2.3,#,2.3,#,2.6,#,1.1,#,3.8,5.0,36.0,#,1.2,#,3.4,2.0,12.0,#,2.1,#,1.8,#,2.7,<,1.0,#,10.0,14.0,36.0,#,5.0,,,,,,,,,,,,,,,,,
2705,1977,2020153,,,,0,,,,,,,#,6.9,#,18.0,4.0,36.0,#,12.0,#,1.8,#,9.3,,36.0,#,3.1,#,6.4,,12.0,#,5.0,#,5.0,#,6.0,#,4.1,#,26.0,35.0,35.0,#,4.5,#,22.0,12.0,12.0,#,11.0,#,8.1,#,14.0,#,4.0,#,380.0,32.0,36.0,#,34.0,,,,,,,,,,,,,,,,,
2706,1977,2020163,,,,0,,,,,,,#,6.4,#,17.0,2.0,34.0,#,11.0,#,2.0,#,7.8,,34.0,#,2.4,#,7.8,,12.0,#,4.5,#,4.1,#,5.0,#,3.0,#,25.0,33.0,34.0,#,3.6,#,19.0,12.0,12.0,#,9.5,#,8.0,#,13.0,#,2.0,#,59.0,29.0,34.0,#,22.0,,,,,,,,,,,,,,,,,
2707,1977,2020173,,,,0,,,,,,,#,1.6,#,16.0,6.0,36.0,#,10.0,#,1.6,#,13.0,,36.0,#,2.1,#,6.3,,12.0,#,4.2,#,4.0,#,4.6,#,3.8,#,20.0,36.0,36.0,#,3.9,#,18.0,12.0,12.0,#,8.5,#,7.3,#,13.0,<,1.0,#,51.0,31.0,36.0,#,21.0,,,,,,,,,,,,,,,,,
2708,1977,2020183,,,,0,,,,,,,#,1.9,#,17.0,7.0,49.0,#,10.0,#,1.2,#,15.0,,49.0,#,2.5,#,8.6,,13.0,#,4.8,#,4.6,#,5.9,#,3.1,#,39.0,49.0,49.0,#,3.8,#,20.0,13.0,13.0,#,10.0,#,8.1,#,16.0,#,3.0,#,85.0,41.0,49.0,#,22.0,,,,,,,,,,,,,,,,,
2709,1977,2020193,,,,0,,,,,,,#,6.0,#,19.0,5.0,41.0,#,10.0,#,2.0,#,14.0,,38.0,#,2.1,#,13.0,,12.0,#,5.5,#,5.1,#,5.7,#,3.2,#,54.0,41.0,41.0,#,3.4,#,42.0,12.0,12.0,#,12.0,#,7.4,#,11.0,#,2.0,#,150.0,38.0,41.0,#,32.0,,,,,,,,,,,,,,,,,
2710,1977,2020203,,,,0,,,,,,,#,5.9,#,20.0,5.0,44.0,#,11.0,#,1.8,#,13.0,,37.0,#,3.2,#,10.0,,12.0,#,5.5,#,5.1,#,5.7,#,3.0,#,100.0,43.0,44.0,#,3.5,#,59.0,12.0,12.0,#,13.0,#,7.8,#,11.0,#,3.0,#,280.0,42.0,44.0,#,35.0,,,,,,,,,,,,,,,,,
2711,1977,2110013,,,,0,,,,,,,#,8.8,#,13.0,0.0,5.0,#,11.0,#,0.5,#,1.0,0.0,5.0,#,0.5,#,1.0,0.0,5.0,#,0.8,#,0.7,#,0.9,#,0.7,#,2.7,,5.0,#,0.7,#,2.7,,5.0,#,1.3,#,1.0,#,1.4,#,3.0,#,7.0,0.0,5.0,#,5.0,,,,,,,,,,,,,,,,,
2712,1977,2110023,,,,0,,,,,,,#,8.6,#,12.0,0.0,6.0,#,10.0,#,0.5,#,1.4,0.0,6.0,#,0.5,#,1.4,0.0,6.0,#,0.8,#,0.6,#,1.0,#,0.7,#,3.7,,6.0,#,0.7,#,3.7,,6.0,#,1.5,#,0.8,#,2.3,#,2.0,#,43.0,1.0,6.0,#,10.0,,,,,,,,,,,,,,,,,
2713,1977,2110033,,,,0,,,,,,,#,7.8,#,12.0,0.0,12.0,#,9.8,#,2.9,#,46.0,6.0,12.0,#,2.9,#,46.0,6.0,12.0,#,17.0,#,11.0,#,26.0,#,3.7,#,47.0,,12.0,#,3.7,#,47.0,,12.0,#,19.0,#,15.0,#,27.0,#,10.0,#,61.0,,12.0,#,25.0,,,,,,,,,,,,,,,,,
2714,1977,2110043,,,,0,,,,,,,#,8.8,#,13.0,0.0,6.0,#,11.0,#,0.6,#,1.6,0.0,6.0,#,0.6,#,1.6,0.0,6.0,#,0.9,#,0.8,#,0.8,#,0.8,#,11.0,,6.0,#,0.8,#,11.0,,6.0,#,3.0,#,1.3,#,2.5,#,2.0,#,47.0,1.0,6.0,#,10.0,,,,,,,,,,,,,,,,,
2715,1977,2110053,,,,0,,,,,,,#,8.5,#,14.0,0.0,12.0,#,11.0,#,0.5,#,2.6,1.0,12.0,#,0.5,#,2.6,1.0,12.0,#,1.0,#,1.0,#,1.1,#,0.9,#,13.0,,12.0,#,0.9,#,13.0,,12.0,#,3.0,#,1.9,#,2.3,<,1.0,#,110.0,1.0,12.0,#,14.0,,,,,,,,,,,,,,,,,
2716,1977,2110063,,,,0,,,,,,,#,7.6,#,12.0,0.0,12.0,#,9.7,#,3.0,#,14.0,2.0,12.0,#,3.0,#,14.0,2.0,12.0,#,6.1,#,5.0,#,6.9,#,4.1,#,20.0,,12.0,#,4.1,#,20.0,,12.0,#,9.5,#,8.6,#,10.0,#,5.0,#,130.0,1.0,12.0,#,23.0,,,,,,,,,,,,,,,,,
2717,1977,2110073,,,,0,,,,,,,#,7.4,#,13.0,0.0,12.0,#,10.0,#,1.4,#,4.6,5.0,12.0,#,1.4,#,4.6,5.0,12.0,#,2.7,#,2.5,#,3.3,#,2.4,#,9.2,,12.0,#,2.4,#,9.2,,12.0,#,4.6,#,4.2,#,4.7,#,1.0,#,210.0,2.0,12.0,#,24.0,,,,,,,,,,,,,,,,,
2718,1977,2110083,,,,0,,,,,,,#,7.4,#,13.0,0.0,12.0,#,10.0,#,1.6,#,2.8,0.0,12.0,#,1.6,#,2.8,0.0,12.0,#,2.2,#,2.1,#,2.7,#,1.5,#,4.1,,12.0,#,1.5,#,4.1,,12.0,#,3.3,#,3.3,#,4.0,#,2.0,#,23.0,0.0,12.0,#,8.0,,,,,,,,,,,,,,,,,
2719,1977,2110093,,,,0,,,,,,,#,7.5,#,11.0,0.0,12.0,#,9.1,#,1.1,#,4.4,3.0,12.0,#,1.1,#,4.4,3.0,12.0,#,2.6,#,2.4,#,3.0,#,1.6,#,7.2,,12.0,#,1.6,#,7.2,,12.0,#,3.6,#,3.3,#,3.7,#,6.0,#,66.0,3.0,12.0,#,22.0,,,,,,,,,,,,,,,,,
2720,1977,2110103,,,,0,,,,,,,#,7.8,#,15.0,0.0,6.0,#,11.0,#,0.8,#,5.6,0.0,6.0,#,0.8,#,5.6,0.0,6.0,#,2.5,#,2.1,#,3.5,#,1.2,#,5.5,,6.0,#,1.2,#,5.5,,6.0,#,3.6,#,3.8,#,5.4,#,2.0,#,46.0,0.0,6.0,#,12.0,,,,,,,,,,,,,,,,,
2721,1977,2110113,,,,0,,,,,,,#,4.0,#,9.2,0.0,36.0,#,6.4,#,3.3,#,41.0,12.0,36.0,#,4.0,#,41.0,5.0,13.0,#,12.0,#,7.2,#,15.0,#,4.7,#,28.0,,36.0,#,5.6,#,22.0,,13.0,#,11.0,#,8.9,#,14.0,#,6.0,#,37.0,,36.0,#,17.0,,,,,,,,,,,,,,,,,
2722,1977,2110123,,,,0,,,,,,,#,8.0,#,13.0,0.0,6.0,#,10.0,<,0.5,#,1.0,0.0,6.0,<,0.5,#,1.0,0.0,6.0,#,0.8,#,0.9,#,1.0,#,0.7,#,2.1,,6.0,#,0.7,#,2.1,,6.0,#,1.4,#,1.4,#,1.7,#,1.0,#,4.0,0.0,6.0,#,2.0,,,,,,,,,,,,,,,,,
2723,1977,2110133,,,,0,,,,,,,#,8.0,#,12.0,0.0,6.0,#,10.0,#,0.7,#,1.1,0.0,6.0,#,0.7,#,1.1,0.0,6.0,#,0.9,#,0.9,#,1.0,#,0.7,#,2.5,,6.0,#,0.7,#,2.5,,6.0,#,1.5,#,1.6,#,1.7,<,1.0,#,11.0,0.0,6.0,#,3.0,,,,,,,,,,,,,,,,,
2724,1977,2110143,,,,0,,,,,,,#,9.1,#,14.0,0.0,36.0,#,11.0,#,0.6,#,1.6,13.0,36.0,#,0.7,#,1.4,4.0,12.0,#,1.0,#,1.0,#,1.1,#,1.0,#,4.5,,36.0,#,1.1,#,3.8,,12.0,#,2.0,#,1.7,#,2.2,#,2.0,#,17.0,0.0,36.0,#,6.0,,,,,,,,,,,,,,,,,
2725,1977,2110153,,,,0,,,,,,,#,8.1,#,13.0,0.0,36.0,#,10.0,#,0.5,#,1.9,0.0,36.0,#,0.7,#,1.8,0.0,12.0,#,1.1,#,1.1,#,1.2,#,1.0,#,2.7,,36.0,#,1.0,#,2.6,,12.0,#,1.8,#,1.9,#,2.0,<,1.0,#,20.0,0.0,36.0,#,5.0,,,,,,,,,,,,,,,,,
2726,1977,2110163,,,,0,,,,,,,#,8.2,#,14.0,0.0,62.0,#,10.0,#,0.5,#,2.3,8.0,62.0,#,0.7,#,2.1,1.0,14.0,#,1.0,#,0.9,#,1.2,#,0.9,#,3.1,,62.0,#,1.1,#,2.4,,14.0,#,2.0,#,2.1,#,2.2,#,2.0,#,24.0,0.0,62.0,#,7.0,,,,,,,,,,,,,,,,,
2727,1977,2110173,,,,0,,,,,,,#,8.3,#,13.0,0.0,12.0,#,10.0,<,0.5,#,1.3,0.0,12.0,<,0.5,#,1.3,0.0,12.0,#,0.7,#,0.7,#,0.8,#,1.3,#,2.3,,12.0,#,1.3,#,2.3,,12.0,#,1.9,#,1.9,#,2.0,#,3.0,#,20.0,0.0,12.0,#,6.0,,,,,,,,,,,,,,,,,
2728,1977,2110183,,,,0,,,,,,,#,7.8,#,14.0,0.0,36.0,#,10.0,<,0.5,#,1.6,0.0,36.0,#,0.6,#,1.2,0.0,12.0,#,0.8,#,0.8,#,0.9,#,1.4,#,2.5,,36.0,#,1.4,#,2.3,,12.0,#,1.9,#,2.0,#,2.1,#,2.0,#,25.0,0.0,36.0,#,6.0,,,,,,,,,,,,,,,,,
2729,1977,2110193,,,,0,,,,,,,#,8.2,#,13.0,0.0,12.0,#,10.0,#,0.8,#,1.6,9.0,12.0,#,0.8,#,1.6,9.0,12.0,#,1.2,#,1.2,#,1.3,#,0.7,#,2.5,,12.0,#,0.7,#,2.5,,12.0,#,1.6,#,1.6,#,1.8,#,1.0,#,6.0,0.0,12.0,#,2.0,,,,,,,,,,,,,,,,,
2730,1977,2110203,,,,0,,,,,,,#,8.0,#,12.0,0.0,36.0,#,10.0,<,0.5,#,1.9,0.0,36.0,#,0.6,#,1.6,0.0,12.0,#,1.0,#,1.0,#,1.1,#,0.7,#,2.7,,36.0,#,0.8,#,2.5,,12.0,#,1.4,#,1.3,#,1.7,<,1.0,#,8.0,0.0,36.0,#,3.0,,,,,,,,,,,,,,,,,
2731,1977,2110213,,,,0,,,,,,,#,8.7,#,13.0,0.0,6.0,#,11.0,<,0.5,#,1.4,0.0,6.0,<,0.5,#,1.4,0.0,6.0,#,0.9,#,0.9,#,1.1,#,0.8,#,6.7,,6.0,#,0.8,#,6.7,,6.0,#,2.2,#,1.3,#,2.1,#,2.0,#,56.0,1.0,6.0,#,12.0,,,,,,,,,,,,,,,,,
2732,1977,2110223,,,,0,,,,,,,#,8.3,#,13.0,0.0,12.0,#,10.0,<,0.5,#,2.8,8.0,12.0,<,0.5,#,2.8,8.0,12.0,#,1.2,#,1.2,#,1.3,<,0.5,#,1.8,,12.0,<,0.5,#,1.8,,12.0,#,1.0,#,1.0,#,1.5,#,1.0,#,21.0,0.0,12.0,#,4.0,,,,,,,,,,,,,,,,,
2733,1977,2110233,,,,0,,,,,,,#,8.2,#,14.0,0.0,35.0,#,10.0,#,0.8,#,2.4,3.0,35.0,#,1.1,#,2.1,1.0,13.0,#,1.4,#,1.3,#,1.5,<,0.5,#,3.0,,35.0,#,0.5,#,2.1,,13.0,#,1.3,#,1.2,#,1.4,<,1.0,#,47.0,1.0,35.0,#,6.0,,,,,,,,,,,,,,,,,
2734,1977,2110243,,,,0,,,,,,,#,8.2,#,13.0,0.0,36.0,#,10.0,<,0.5,#,1.2,0.0,36.0,#,0.5,#,1.0,0.0,12.0,#,0.8,#,0.8,#,0.8,#,0.7,#,1.8,,36.0,#,0.8,#,1.6,,12.0,#,1.3,#,1.3,#,1.4,#,2.0,#,7.0,0.0,36.0,#,3.0,,,,,,,,,,,,,,,,,
2735,1977,2110253,,,,0,,,,,,,#,8.3,#,14.0,0.0,36.0,#,10.0,<,0.5,#,1.0,0.0,36.0,<,0.5,#,0.9,0.0,12.0,#,0.7,#,0.7,#,0.8,#,0.8,#,2.1,,36.0,#,0.8,#,1.7,,12.0,#,1.3,#,1.3,#,1.4,#,2.0,#,10.0,0.0,36.0,#,4.0,,,,,,,,,,,,,,,,,
2736,1977,2110263,,,,0,,,,,,,#,7.3,#,12.0,0.0,62.0,#,9.5,#,0.6,#,3.4,1.0,62.0,#,0.7,#,2.3,0.0,14.0,#,1.3,#,1.3,#,1.7,#,1.1,#,3.9,,62.0,#,1.2,#,2.9,,14.0,#,1.8,#,1.9,#,2.0,#,2.0,#,21.0,0.0,62.0,#,6.0,,,,,,,,,,,,,,,,,
2737,1977,2110283,,,,0,,,,,,,#,5.1,#,10.0,0.0,12.0,#,7.4,#,1.7,#,5.2,4.0,12.0,#,1.7,#,5.2,4.0,12.0,#,2.8,#,2.7,#,3.4,#,2.3,#,8.7,,12.0,#,2.3,#,8.7,,12.0,#,3.9,#,3.7,#,4.1,#,1.0,#,24.0,0.0,12.0,#,11.0,,,,,,,,,,,,,,,,,
2738,1977,2110293,,,,0,,,,,,,#,8.2,#,14.0,0.0,36.0,#,10.0,#,0.6,#,1.8,0.0,36.0,#,0.8,#,1.5,0.0,12.0,#,1.1,#,1.1,#,1.2,<,0.5,#,4.8,,36.0,#,0.8,#,2.1,,12.0,#,1.4,#,1.4,#,1.5,<,1.0,#,73.0,2.0,36.0,#,8.0,,,,,,,,,,,,,,,,,
2739,1977,2110303,,,,0,,,,,,,#,8.0,#,13.0,0.0,36.0,#,10.0,#,0.6,#,2.5,2.0,36.0,#,0.9,#,1.9,0.0,12.0,#,1.4,#,1.4,#,1.6,<,0.5,#,4.0,,36.0,#,0.8,#,3.0,,12.0,#,1.4,#,1.2,#,1.5,<,1.0,#,78.0,2.0,36.0,#,8.0,,,,,,,,,,,,,,,,,
2740,1977,2110313,,,,0,,,,,,,#,7.3,#,15.0,1.0,34.0,#,10.0,#,1.0,#,5.7,10.0,34.0,#,1.3,#,3.2,3.0,12.0,#,1.9,#,1.8,#,1.9,<,0.5,#,7.2,,34.0,#,1.0,#,5.5,,12.0,#,2.2,#,2.0,#,2.6,<,1.0,#,190.0,3.0,34.0,#,12.0,,,,,,,,,,,,,,,,,
2741,1977,2110323,,,,0,,,,,,,#,6.1,#,12.0,0.0,36.0,#,9.1,<,0.5,#,2.7,0.0,36.0,#,0.6,#,2.3,0.0,12.0,#,1.2,#,1.0,#,1.6,#,1.2,#,4.6,,36.0,#,1.3,#,4.4,,12.0,#,2.2,#,1.9,#,2.4,#,3.0,#,46.0,6.0,36.0,#,18.0,,,,,,,,,,,,,,,,,
2742,1977,2110333,,,,0,,,,,,,#,6.3,#,12.0,0.0,36.0,#,8.3,#,0.9,#,12.0,9.0,36.0,#,1.8,#,8.1,1.0,12.0,#,3.7,#,3.5,#,4.3,#,1.6,#,8.7,,36.0,#,2.5,#,6.1,,12.0,#,3.8,#,4.0,#,4.3,#,4.0,#,57.0,1.0,36.0,#,17.0,,,,,,,,,,,,,,,,,
2743,1977,2110343,,,,0,,,,,,,<,0.5,#,9.8,5.0,36.0,#,3.6,#,2.7,#,30.0,20.0,36.0,#,3.1,#,22.0,8.0,13.0,#,12.0,#,11.0,#,16.0,#,3.1,#,26.0,,36.0,#,4.0,#,16.0,,13.0,#,11.0,#,11.0,#,13.0,#,5.0,#,38.0,,36.0,#,17.0,,,,,,,,,,,,,,,,,
2744,1977,2110363,,,,0,,,,,,,#,2.2,#,9.8,0.0,36.0,#,4.8,#,2.4,#,16.0,9.0,36.0,#,3.5,#,13.0,3.0,13.0,#,8.7,#,8.8,#,10.0,#,4.2,#,21.0,,36.0,#,4.6,#,15.0,,13.0,#,9.9,#,10.0,#,12.0,#,4.0,#,47.0,,36.0,#,24.0,,,,,,,,,,,,,,,,,
2745,1977,2110373,,,,0,,,,,,,#,6.2,#,11.0,0.0,36.0,#,8.5,#,0.9,#,3.9,2.0,36.0,#,1.1,#,3.3,1.0,12.0,#,2.0,#,2.0,#,2.4,#,0.9,#,5.8,,36.0,#,1.6,#,4.6,,12.0,#,2.8,#,2.6,#,3.1,#,1.0,#,62.0,2.0,36.0,#,10.0,,,,,,,,,,,,,,,,,
2746,1977,2110383,,,,0,,,,,,,#,6.3,#,14.0,0.0,12.0,#,9.5,#,2.3,#,27.0,2.0,12.0,#,2.3,#,27.0,2.0,12.0,#,8.3,#,6.3,#,9.1,#,1.5,#,21.0,,12.0,#,1.5,#,21.0,,12.0,#,7.2,#,5.8,#,6.6,#,6.0,#,31.0,,12.0,#,17.0,,,,,,,,,,,,,,,,,
2747,1977,2110393,,,,0,,,,,,,#,8.6,#,13.0,0.0,12.0,#,10.0,#,0.5,#,2.8,0.0,12.0,#,0.5,#,2.8,0.0,12.0,#,1.4,#,1.2,#,1.7,<,0.5,#,2.8,,12.0,<,0.5,#,2.8,,12.0,#,1.4,#,1.3,#,2.2,#,4.0,#,76.0,2.0,12.0,#,16.0,,,,,,,,,,,,,,,,,
2748,1977,2110403,,,,0,,,,,,,#,7.8,#,15.0,0.0,12.0,#,10.0,#,0.8,#,6.9,0.0,12.0,#,0.8,#,6.9,0.0,12.0,#,2.6,#,2.1,#,2.5,#,1.2,#,6.9,,12.0,#,1.2,#,6.9,,12.0,#,3.0,#,2.6,#,3.0,#,1.0,#,20.0,,12.0,#,9.0,,,,,,,,,,,,,,,,,
2749,1977,2110413,,,,0,,,,,,,#,8.2,#,14.0,0.0,12.0,#,11.0,<,0.5,#,0.7,0.0,12.0,<,0.5,#,0.7,0.0,12.0,#,0.5,#,0.5,#,0.5,#,0.5,#,1.4,,12.0,#,0.5,#,1.4,,12.0,#,1.0,#,1.1,#,1.2,#,3.0,#,35.0,1.0,12.0,#,9.0,,,,,,,,,,,,,,,,,
2750,1977,2110423,,,,0,,,,,,,#,8.4,#,13.0,0.0,36.0,#,11.0,<,0.5,#,0.9,0.0,36.0,<,0.5,#,0.8,0.0,12.0,#,0.6,#,0.6,#,0.7,<,0.5,#,1.7,,36.0,#,0.6,#,1.5,,12.0,#,1.1,#,1.2,#,1.2,#,2.0,#,18.0,0.0,36.0,#,6.0,,,,,,,,,,,,,,,,,
2751,1977,2110443,,,,0,,,,,,,#,5.6,#,13.0,0.0,62.0,#,9.2,#,0.7,#,4.5,12.0,59.0,#,0.7,#,3.2,1.0,13.0,#,1.9,#,1.8,#,2.6,#,0.8,#,5.3,,62.0,#,1.0,#,4.1,,14.0,#,2.4,#,2.4,#,3.3,#,1.0,#,22.0,0.0,62.0,#,8.0,,,,,,,,,,,,,,,,,
2752,1977,2110453,,,,0,,,,,,,#,7.0,#,12.0,0.0,12.0,#,9.3,#,0.8,#,2.9,0.0,11.0,#,0.8,#,2.9,0.0,11.0,#,1.7,#,1.7,#,2.2,<,0.5,#,4.4,,12.0,<,0.5,#,4.4,,12.0,#,2.2,#,2.5,#,2.7,#,1.0,#,23.0,0.0,12.0,#,9.0,,,,,,,,,,,,,,,,,
2753,1977,2110463,,,,0,,,,,,,#,8.6,#,13.0,0.0,12.0,#,10.0,<,0.5,#,1.9,3.0,12.0,<,0.5,#,1.9,3.0,12.0,#,0.9,#,0.8,#,0.9,<,0.5,#,2.7,,12.0,<,0.5,#,2.7,,12.0,#,1.2,#,1.1,#,1.4,#,2.0,#,12.0,0.0,12.0,#,7.0,,,,,,,,,,,,,,,,,
2754,1977,2110473,,,,0,,,,,,,#,8.1,#,13.0,0.0,12.0,#,11.0,<,0.5,#,1.0,0.0,12.0,<,0.5,#,1.0,0.0,12.0,#,0.6,<,0.5,#,0.5,<,0.5,#,1.2,,12.0,<,0.5,#,1.2,,12.0,#,0.7,#,0.6,#,0.8,#,2.0,#,7.0,0.0,12.0,#,3.0,,,,,,,,,,,,,,,,,
2755,1977,2110483,,,,0,,,,,,,#,7.9,#,14.0,0.0,12.0,#,10.0,<,0.5,#,1.8,0.0,12.0,<,0.5,#,1.8,0.0,12.0,#,0.8,#,0.7,#,0.9,<,0.5,#,1.8,,12.0,<,0.5,#,1.8,,12.0,#,0.9,#,0.7,#,1.1,#,1.0,#,18.0,0.0,12.0,#,5.0,,,,,,,,,,,,,,,,,
2756,1977,2110493,,,,0,,,,,,,#,6.7,#,13.0,0.0,36.0,#,9.8,#,0.5,#,2.7,0.0,36.0,#,0.6,#,1.8,0.0,12.0,#,1.2,#,1.2,#,1.4,#,0.7,#,3.0,,36.0,#,1.2,#,2.7,,12.0,#,1.9,#,1.8,#,2.0,#,2.0,#,29.0,1.0,36.0,#,7.0,,,,,,,,,,,,,,,,,
2757,1977,2110503,,,,0,,,,,,,#,4.4,#,12.0,4.0,36.0,#,7.0,#,0.7,#,3.9,0.0,36.0,#,1.3,#,3.0,0.0,13.0,#,2.2,#,2.4,#,2.5,#,1.1,#,5.7,,36.0,#,2.5,#,4.6,,13.0,#,3.4,#,3.5,#,3.8,#,5.0,#,23.0,0.0,36.0,#,12.0,,,,,,,,,,,,,,,,,
2758,1977,2110513,,,,0,,,,,,,#,6.5,#,13.0,0.0,12.0,#,9.1,#,2.2,#,4.9,6.0,12.0,#,2.2,#,4.9,6.0,12.0,#,3.1,#,3.0,#,3.4,#,3.0,#,7.2,,12.0,#,3.0,#,7.2,,12.0,#,5.1,#,4.9,#,6.5,#,6.0,#,41.0,1.0,12.0,#,15.0,,,,,,,,,,,,,,,,,
2759,1977,2110523,,,,0,,,,,,,#,7.5,#,11.0,0.0,12.0,#,9.3,#,0.5,#,1.2,0.0,12.0,#,0.5,#,1.2,0.0,12.0,#,0.8,#,0.7,#,0.9,#,1.1,#,2.8,,12.0,#,1.1,#,2.8,,12.0,#,1.8,#,1.7,#,2.0,#,2.0,#,18.0,0.0,12.0,#,8.0,,,,,,,,,,,,,,,,,
2760,1977,2110533,,,,0,,,,,,,#,4.7,#,12.0,8.0,36.0,#,8.9,#,0.9,#,5.2,19.0,36.0,#,1.1,#,4.1,9.0,12.0,#,2.3,#,2.2,#,2.4,#,2.1,#,4.4,,36.0,#,2.3,#,4.3,,12.0,#,3.1,#,2.9,#,3.4,#,4.0,#,31.0,2.0,36.0,#,14.0,,,,,,,,,,,,,,,,,
2761,1977,2110543,,,,0,,,,,,,#,3.1,#,5.1,0.0,12.0,#,4.2,#,2.9,#,7.9,0.0,12.0,#,2.9,#,7.9,0.0,12.0,#,5.1,#,5.3,#,6.1,#,5.7,#,9.5,,12.0,#,5.7,#,9.5,,12.0,#,7.1,#,6.7,#,7.4,#,9.0,#,59.0,,12.0,#,22.0,,,,,,,,,,,,,,,,,
2762,1977,2110553,,,,0,,,,,,,#,2.0,#,6.2,0.0,36.0,#,4.3,#,3.4,#,11.0,1.0,36.0,#,4.4,#,10.0,0.0,12.0,#,6.4,#,6.3,#,6.7,#,5.3,#,13.0,,36.0,#,5.8,#,9.7,,12.0,#,7.4,#,7.3,#,8.3,#,8.0,#,46.0,,36.0,#,22.0,,,,,,,,,,,,,,,,,
2763,1977,2110573,,,,0,,,,,,,#,7.2,#,13.0,1.0,35.0,#,9.7,#,0.9,#,2.6,11.0,35.0,#,0.9,#,2.4,3.0,13.0,#,1.6,#,1.4,#,2.0,#,0.6,#,3.9,,35.0,#,1.7,#,3.6,,13.0,#,2.5,#,2.4,#,2.8,<,1.0,#,22.0,0.0,35.0,#,4.0,,,,,,,,,,,,,,,,,
2764,1977,2110583,,,,0,,,,,,,#,6.9,#,14.0,0.0,35.0,#,9.8,#,0.7,#,4.7,0.0,35.0,#,0.9,#,3.5,0.0,12.0,#,2.0,#,1.9,#,2.3,#,1.3,#,5.4,,35.0,#,1.7,#,4.0,,12.0,#,3.1,#,3.3,#,3.7,#,1.0,#,26.0,0.0,35.0,#,8.0,,,,,,,,,,,,,,,,,
2765,1977,2110593,,,,0,,,,,,,#,6.8,#,13.0,0.0,62.0,#,9.5,#,0.7,#,4.6,0.0,62.0,#,1.3,#,3.7,0.0,14.0,#,2.3,#,2.5,#,2.7,#,2.1,#,5.4,,62.0,#,2.4,#,5.3,,14.0,#,3.6,#,3.5,#,4.2,#,3.0,#,48.0,0.0,62.0,#,17.0,,,,,,,,,,,,,,,,,
2766,1977,2110603,,,,0,,,,,,,#,7.4,#,14.0,0.0,12.0,#,10.0,#,0.7,#,5.7,1.0,12.0,#,0.7,#,5.7,1.0,12.0,#,2.2,#,1.7,#,2.5,#,2.5,#,7.3,,12.0,#,2.5,#,7.3,,12.0,#,4.1,#,3.7,#,4.2,#,3.0,#,56.0,1.0,12.0,#,26.0,,,,,,,,,,,,,,,,,
