,西暦年度,ＲＬＳ識別コード,水系コード,絶対番号,地点新設等コード,県コード_地点統一番号,水域コード_地点統一番号,地点コード_地点統一番号,ＣＯＤ等基準点識別コード,水域名称_漢字,水域名称_カタカナ,水域名称_ローマ字,地点名称_漢字,地点名称_カタカナ,地点名称_ローマ字,類型,達成期間,指定区分,類型指定年_ＣＯＤ等,類型指定月_ＣＯＤ等,類型指定日_ＣＯＤ等,特例１,特例２,特例３,特例４,特例５,ＣＯＤの測定方法,県際水域コード,県際地点コード,測定中止年,測定中止月,測定中止日,測定再開年,測定再開月,測定再開日,ＮＰ測定コード,ＮＰ基準点識別コード,ＮＰ水域コード,ＮＰ水域名称_漢字,ＮＰ水域名称_カタカナ,ＮＰ水域名称_ローマ字,ＮＰ地点名称_漢字,ＮＰ地点名称_カタカナ,ＮＰ地点名称_ローマ字,ＮＰ類型,ＮＰ達成期間,ＮＰ指定区分,ＮＰ類型指定年,ＮＰ類型指定月,ＮＰ類型指定日,Ｎ指定の有無,Ｐ指定の有無,Ｎ暫定基準値,Ｐ暫定基準値,ＮＰ基準の特例,Ｎ測定方法,Ｐ測定方法,ＮＰ県際水域コード,ＮＰ県際地点コード,ＮＰ測定中止年,ＮＰ測定中止月,ＮＰ測定中止日,ＮＰ測定再開年,ＮＰ測定再開月,ＮＰ測定再開日,水道の取水地点,水質年鑑コード,推定絶対番号,推定水系コード,備考,緯度_Ｎ,経度_Ｅ,緯度_Ｎ_dms,経度_Ｅ_dms,地点統一番号
77,1980,1,,110794,2,1,51,1,,釧路川下流（３）,クシロガワ カリユウ (3),,弊舞橋,ヌサマエバシ,,E,2.0,3.0,1972.0,4.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110840.0,81012.0,,42.98083333,144.38583333, 42:58:51,144:23:09,0105101
78,1980,1,,110804,2,1,51,51,,釧路川下流（３）,クシロガワ カリユウ (3),,雪裡橋,セツツリバシ,,E,2.0,3.0,1972.0,4.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110850.0,81012.0,,43.00361111,144.41833333, 43:00:13,144:25:06,0105151
79,1980,1,,110814,2,1,52,1,,阿寒川上流,アカンガワ ジヨウリユウ,,阿寒川橋（飽別川合流前）,アカンガワバシ,,AA,1.0,3.0,1972.0,4.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110870.0,81234.0,,43.28944444,144.09611111, 43:17:22,144:05:46,0105201
80,1980,1,,110824,2,1,53,1,,阿寒川中流,アカンガワ チユウリユウ,,丹頂橋（舌辛川合流前）,タンチヨウバシ,,A,1.0,3.0,1972.0,4.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110880.0,81234.0,,43.11972222,144.13861111, 43:07:11,144:08:19,0105301
81,1980,1,,110834,2,1,54,1,,阿寒川下流,アカンガワ カリユウ,,大楽毛橋,オタノシケバシ,,B,1.0,3.0,1972.0,4.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110890.0,81234.0,,43.01083333,144.26777778, 43:00:39,144:16:04,0105401
82,1980,1,,110844,2,1,55,1,,浦幌川上流,ウラホロガワ ジヨウリユウ,,浦幌浄水場取水口,ウラホロジヨウスイジヨウシユスイクチ,,A,1.0,3.0,1972.0,4.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110900.0,81230.0,,42.83166667,143.66027778, 42:49:54,143:39:37,0105501
83,1980,1,,110854,2,1,56,1,,浦幌川下流（１）,ウラホロガワ カリユウ(1),,浦幌町吉野簡水取水口,ウラホロチヨウヨシノカンスイシユスイクチ,,A,1.0,3.0,1972.0,4.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110910.0,81230.0,,42.89666667,143.60305556, 42:53:48,143:36:11,0105601
84,1980,1,,110864,2,1,57,1,,浦幌川下流（２）,ウラホロガワ カリユウ (2),,河口,カコウ,,B,2.0,3.0,1972.0,4.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110920.0,81230.0,,42.73166667,143.67388889, 42:43:54,143:40:26,0105701
85,1980,1,,110874,2,1,58,1,,沙流川上流,サルガワ ジヨウリユウ,,千呂露橋（千栄）,チロロバシ,,AA,1.0,3.0,1972.0,4.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110930.0,81011.0,,42.89194444,142.53527778, 42:53:31,142:32:07,0105801
86,1980,1,,110884,2,1,59,1,,沙流川中流,サルガワ チユウリユウ,,長知内橋,オサチナイバシ,,A,1.0,3.0,1972.0,4.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110940.0,81011.0,,42.69138889,142.21472222, 42:41:29,142:12:53,0105901
87,1980,1,,110894,2,1,60,1,,沙流川下流,サルガワ カリユウ,,沙流川橋（富川）,サルガワバシ,,B,1.0,3.0,1972.0,4.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110950.0,81011.0,,42.51666667,142.14194444, 42:31:00,142:08:31,0106001
88,1980,1,,110904,2,1,60,51,,,サルガワ カリユウ,,,ビラトリリユウリヨウカンソクジヨ,,B,1.0,3.0,1972.0,4.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110960.0,,,42.58250000,142.03250000, 42:34:57,142:01:57,0106051
89,1980,1,,110914,2,1,61,1,,鵡川上流,ムカワ ジヨウリユウ,,双珠別川合流前（青巌橋）,ソウシユベツガワゴウリユウマエ,,AA,1.0,3.0,1972.0,4.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110970.0,81010.0,,42.98055556,142.39055556, 42:58:50,142:23:26,0106101
90,1980,1,,110924,2,1,62,1,,鵡川下流,ムカワ カリユウ,,鵡川橋,ムカワバシ,,A,2.0,3.0,1972.0,4.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110980.0,81010.0,,42.57472222,141.93638889, 42:34:29,141:56:11,0106201
91,1980,1,,110934,2,1,63,1,,苫小牧幌内川上流,トマコマイホロナイガワジヨウリユウ,,苫小牧市上水幌内浄水場取水口,ホロナイジヨウスイジヨウシユスイクチ,,AA,1.0,3.0,1972.0,4.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110990.0,81520.0,,42.67916667,141.59138889, 42:40:45,141:35:29,0106301
92,1980,1,,110944,2,1,64,1,,苫小牧幌内川下流,トマコマイホロナイガワ カリユウ,,港橋,ミナトバシ,,B,2.0,3.0,1972.0,4.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111000.0,81520.0,,42.64277778,141.63361111, 42:38:34,141:38:01,0106401
93,1980,1,,110954,2,1,65,1,,白老川上流,シラオイガワ ジヨウリユウ,,森野橋,モリノバシ,,AA,1.0,3.0,1972.0,4.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111010.0,81520.0,,42.63722222,141.24250000, 42:38:14,141:14:33,0106501
94,1980,1,,110964,2,1,66,1,,白老川下流,シラオイガワ カリユウ,,白老橋,シラオイバシ,,A,1.0,3.0,1972.0,4.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111020.0,81520.0,,42.54416667,141.34138889, 42:32:39,141:20:29,0106601
95,1980,1,,110974,2,1,67,1,,長流川上流,オサルガワ ジヨウリユウ,,落合橋（三階滝川合流前）,オチアイバシ,,AA,1.0,3.0,1972.0,4.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111030.0,81220.0,,42.67694444,141.08916667, 42:40:37,141:05:21,0106701
96,1980,1,,110984,2,1,68,1,,長流川中流,オサルガワ チユウリユウ,,弁景川合流前,ベンケイガワゴウリユウマエ,,A,2.0,3.0,1972.0,4.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111040.0,81220.0,,42.57750000,140.99583333, 42:34:39,140:59:45,0106801
97,1980,1,,110994,2,1,68,51,,長流川中流,オサルガワ チユウリユウ,,弁景橋,ベンケイバシ,,A,2.0,3.0,1972.0,4.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111050.0,81220.0,,42.57305556,140.99527778, 42:34:23,140:59:43,0106851
98,1980,1,,111004,2,1,69,1,,長流川下流,オサルガワ カリユウ,,長流橋,オサルバシ,,B,2.0,3.0,1972.0,4.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111060.0,81220.0,,42.48472222,140.84305556, 42:29:05,140:50:35,0106901
99,1980,1,,111014,2,1,69,51,,長流川下流,オサルガワ カリユウ,,洞爺発電所取水口,トウヤハツデンシヨシユスイグチ,,B,2.0,3.0,1972.0,4.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111070.0,81220.0,,42.57638889,140.96583333, 42:34:35,140:57:57,0106951
100,1980,1,,111024,2,1,70,1,,貫気別川上流,ヌツキベツガワ ジヨウリユウ,,富岡橋（ハザワ川合流前）,トミオカバシ,,AA,1.0,3.0,1972.0,4.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111080.0,81219.0,,42.69361111,140.87527778, 42:41:37,140:52:31,0107001
101,1980,1,,111034,2,1,71,1,,貫気別川中流,ヌツキベツガワ チユウリユウ,,寿橋,コトブキバシ,,A,2.0,3.0,1972.0,4.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111090.0,81219.0,,42.63250000,140.72416667, 42:37:57,140:43:27,0107101
103,1980,1,,111054,2,1,71,52,,貫気別川中流,ヌツキベツガワ チユウリユウ,,二股橋（壮滝別川）,フタマタバシ,,A,2.0,3.0,1972.0,4.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111110.0,81219.0,,42.63750000,140.69805556, 42:38:15,140:41:53,0107152
104,1980,1,,111064,2,1,72,1,,貫気別川下流,ヌツキベツガワ カリユウ,,岩見橋,イワミバシ,,B,2.0,3.0,1972.0,4.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111120.0,81219.0,,42.59916667,140.70305556, 42:35:57,140:42:11,0107201
105,1980,1,,111074,2,1,73,1,,松倉川上流,マツクラガワ ジヨウリユウ,,三森橋（寅沢川合流前）,ミツモリバシ,,AA,1.0,3.0,1972.0,4.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111130.0,81516.0,,41.85694444,140.86194444, 41:51:25,140:51:43,0107301
106,1980,1,,111084,2,1,73,51,,松倉川上流,マツクラガワ ジヨウリユウ,,松倉川合流前,マツクラガワゴウリユウマエ,,AA,1.0,3.0,1972.0,4.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111140.0,81516.0,,41.85638889,140.85972222, 41:51:23,140:51:35,0107351
107,1980,1,,111094,2,1,74,1,,松倉川中流,マツクラガワ チユウリユウ,,下鱒川合流前,シモマスガワゴウリユウマエ,,A,1.0,3.0,1972.0,4.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111160.0,81516.0,,41.82277778,140.84694444, 41:49:22,140:50:49,0107401
108,1980,1,,111104,2,1,75,1,,松倉川下流,マツクラガワ カリユウ,,河口,カコウ,,B,2.0,3.0,1972.0,4.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111170.0,81516.0,,41.77361111,140.78694444, 41:46:25,140:47:13,0107501
109,1980,1,,111114,2,1,75,51,,松倉川下流,マツクラガワ カリユウ,,月見橋,ツキミバシ,,B,2.0,3.0,1972.0,4.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111180.0,,,41.77555556,140.79000000, 41:46:32,140:47:24,0107551
110,1980,1,,111124,2,1,75,52,,松倉川下流,マツクラガワ カリユウ,,松倉橋,マツクラバシ,,B,2.0,3.0,1972.0,4.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111190.0,81516.0,,41.77638889,140.79305556, 41:46:35,140:47:35,0107552
111,1980,1,,111134,2,1,75,53,,松倉川下流,マツクラガワ カリユウ,,松聖橋,シヨウセイバシ,,B,2.0,3.0,1972.0,4.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111200.0,81516.0,,41.78472222,140.80916667, 41:47:05,140:48:33,0107553
112,1980,1,,111144,2,1,76,1,,,シリベシトシベツガワジヨウリユウ,,,スミヨシリユウリヨウカンソクジヨ,,AA,1.0,3.0,1972.0,4.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111250.0,,,42.41083333,140.10500000, 42:24:39,140:06:18,0107601
113,1980,1,,111154,2,1,77,1,,後志利別川中流,シリベシトシベツガワ チユウリユウ,,今金橋（今金）,イマガネバシ,,A,1.0,3.0,1972.0,4.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111260.0,81009.0,,42.42250000,140.00916667, 42:25:21,140:00:33,0107701
114,1980,1,,111164,2,1,78,1,,後志利別川下流（１）,シリベシトシベツガワカリユウ(1),,北檜山町北檜山簡水取水口,キタヒヤマカンスイシユスイクチ,,AA,1.0,3.0,1972.0,4.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111270.0,81009.0,,42.43583333,139.89472222, 42:26:09,139:53:41,0107801
115,1980,1,,111174,2,1,79,1,,後志利別川下流（２）,シリベシトシベツガワカリユウ(2),,兜野橋（利別河口）,カブトノバシ,,B,1.0,3.0,1972.0,4.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111280.0,81009.0,,42.41472222,139.85972222, 42:24:53,139:51:35,0107901
116,1980,1,,111184,2,1,80,1,,尻別川上流,シリベツガワ ジヨウリユウ,,相川橋（喜茂別）,アイカワバシ,,AA,1.0,3.0,1972.0,4.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111290.0,81008.0,,42.79055556,140.93305556, 42:47:26,140:55:59,0108001
117,1980,1,,111194,2,1,81,1,,尻別川中流,シリベツガワ チユウリユウ,,目名橋,メナバシ,,A,1.0,3.0,1972.0,4.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111300.0,81008.0,,42.86055556,140.87472222, 42:51:38,140:52:29,0108101
118,1980,1,,111204,2,1,82,1,,尻別川下流（１）,シリベツガワ カリユウ (1),,名駒捕獲場,ナコマホカクジヨウ,,A,1.0,3.0,1972.0,4.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111310.0,81008.0,,42.81361111,140.44861111, 42:48:49,140:26:55,0108201
119,1980,1,,111214,2,1,83,1,,,シリベツガワ カリユウ (2),,,ナコマリユウリヨウカンソクジヨ,,B,2.0,3.0,1972.0,4.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111320.0,,,42.81138889,140.46638889, 42:48:41,140:27:59,0108301
120,1980,1,,111224,2,1,83,51,,尻別川下流（２）,シリベツガワ カリユウ (2),,芙蓉橋,フヨウバシ,,B,2.0,3.0,1972.0,4.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111330.0,81008.0,,42.80972222,140.68194444, 42:48:35,140:40:55,0108351
121,1980,1,,111234,2,1,84,1,,尻別川下流（３）,シリベツガワ カリユウ (3),,真狩橋,マツカリバシ,,C,2.0,3.0,1972.0,4.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111340.0,81008.0,,42.79361111,140.69305556, 42:47:37,140:41:35,0108401
122,1980,1,,111244,2,1,85,1,,頓別川上流,トンベツガワ ジヨウリユウ,,開明橋,カイメイバシ,,AA,1.0,3.0,1973.0,3.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111350.0,81203.0,,44.87361111,142.22111111, 44:52:25,142:13:16,0108501
123,1980,1,,111254,2,1,86,1,,頓別川中流,トンベツガワ チユウリユウ,,上駒橋,カミコマバシ,,A,1.0,3.0,1973.0,3.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111370.0,81203.0,,44.96222222,142.27111111, 44:57:44,142:16:16,0108601
124,1980,1,,111264,2,1,87,1,,頓別川下流（１）,トンベツガワ カリユウ (1),,中頓別町本町簡水取水口,ナカトンベツ カンスイ シユスイクチ,,AA,1.0,3.0,1973.0,3.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111380.0,81203.0,,44.98472222,142.32166667, 44:59:05,142:19:18,0108701
125,1980,1,,111274,2,1,88,1,,頓別川下流（２）,トンベツガワ カリユウ (2),,浜頓別町下頓別簡水取水口,シモトンベツカンスイシユスイクチ,,AA,1.0,3.0,1973.0,3.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111400.0,81203.0,,45.02388889,142.34222222, 45:01:26,142:20:32,0108801
126,1980,1,,111284,2,1,89,1,,頓別川下流（３）,トンベツガワ カリユウ (3),,豊寒別浄水場右の沢取水口,トヨカンベツ ジヨウスイシユスイクチ,,AA,1.0,3.0,1973.0,3.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111410.0,81203.0,,45.06194444,142.43694444, 45:03:43,142:26:13,0108901
127,1980,1,,111294,2,1,90,1,,頓別川下流（４）,トンベツガワ カリユウ (4),,浜頓別橋,ハマトンベツバシ,,B,1.0,3.0,1973.0,3.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111420.0,81203.0,,45.12666667,142.38500000, 45:07:36,142:23:06,0109001
128,1980,1,,111304,2,1,91,1,,北見幌別川上流,キタミホロベツガワ ジヨウリユウ,,やよい橋,ヤヨイバシ,,A,1.0,3.0,1973.0,3.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111430.0,81204.0,,44.83416667,142.45750000, 44:50:03,142:27:27,0109101
129,1980,1,,111314,2,1,92,1,,北見幌別川下流（１）,キタミホロベツガワ カリユウ (1),,歌登町市街簡水取水口,ウタノボリシガイカンスイシユスイクチ,,A,1.0,3.0,1973.0,3.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111440.0,81204.0,,44.89916667,142.46444444, 44:53:57,142:27:52,0109201
130,1980,1,,111324,2,1,93,1,,北見幌別川下流（２）,キタミホロベツガワ カリユウ (2),,岡島専水取水口,オカジマセンスイシユスイグチ,,AA,1.0,3.0,1973.0,3.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111450.0,81204.0,,44.85583333,142.59000000, 44:51:21,142:35:24,0109301
131,1980,1,,111334,2,1,94,1,,北見幌別川下流（３）,キタミホロベツガワ カリユウ (3),,下幌別橋,シモホロベツバシ,,B,1.0,3.0,1973.0,3.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111460.0,81204.0,,44.87861111,142.57055556, 44:52:43,142:34:14,0109401
132,1980,1,,111344,2,1,95,1,,徳志別川上流,トクシベツガワ ジヨウリユウ,,日の出橋,ヒノデバシ,,AA,1.0,3.0,1973.0,3.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111480.0,81205.0,,44.68694444,142.59027778, 44:41:13,142:35:25,0109501
133,1980,1,,111354,2,1,96,1,,徳志別川下流（１）,トクシベツガワ カリユウ (1),,歌登町志美字丹簡水取水口,シビウタンカンスイ シユスイクチ,,AA,1.0,3.0,1973.0,3.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111490.0,81205.0,,44.78555556,142.57972222, 44:47:08,142:34:47,0109601
134,1980,1,,111364,2,1,97,1,,徳志別川下流（２）,トクシベツガワ カリユウ (2),,徳志別捕獲場,トクシベツホカクジヨウ,,A,1.0,3.0,1973.0,3.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111500.0,81205.0,,44.83833333,142.65222222, 44:50:18,142:39:08,0109701
135,1980,1,,111374,2,1,98,1,,西別川上流,ニシベツガワ ジヨウリユウ,,長栄橋,チヨウエイバシ,,AA,1.0,3.0,1973.0,3.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111510.0,81237.0,,43.37194444,144.98250000, 43:22:19,144:58:57,0109801
136,1980,1,,111384,2,1,99,1,,西別川下流,ニシベツガワ カリユウ,,別海橋,ベツカイバシ,,A,1.0,3.0,1973.0,3.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111520.0,81237.0,,43.37972222,145.28472222, 43:22:47,145:17:05,0109901
137,1980,1,,111394,2,1,99,51,,西別川下流,ニシベツガワ カリユウ,,西別川橋,ニシベツガワバシ,,A,1.0,3.0,1973.0,3.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111530.0,81237.0,,43.39027778,145.12638889, 43:23:25,145:07:35,0109951
138,1980,1,,111424,2,1,101,1,,歴舟川上流,レキフネガワ ジヨウリユウ,,尾田橋,オダバシ,,AA,1.0,3.0,1973.0,3.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111540.0,81229.0,,42.52666667,143.18722222, 42:31:36,143:11:14,0110101
139,1980,1,,111434,2,1,102,1,,歴舟川下流,レキフネガワ カリユウ,,歴舟大橋,レキフネオオハシ,,A,1.0,3.0,1973.0,3.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111550.0,81229.0,,42.46250000,143.36194444, 42:27:45,143:21:43,0110201
140,1980,1,,111444,2,1,102,51,,歴舟川下流,レキフネガワ カリユウ,,大樹橋,タイキバシ,,A,1.0,3.0,1973.0,3.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111560.0,81229.0,,42.49361111,143.27500000, 42:29:37,143:16:30,0110251
141,1980,1,,111454,2,1,103,1,,広尾川上流（１）,ヒロオガワ ジヨウリユウ (1),,広尾町上水丸山浄水場取水口,マルヤマジヨウスイジヨウシユスイクチ,,AA,1.0,3.0,1973.0,3.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111570.0,81524.0,,42.28500000,143.26222222, 42:17:06,143:15:44,0110301
142,1980,1,,111464,2,1,104,1,,広尾川上流（２）,ヒロオガワ ジヨウリユウ (2),,中広尾橋,ナカヒロオバシ,,A,1.0,3.0,1973.0,3.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111580.0,81524.0,,42.28027778,143.31444444, 42:16:49,143:18:52,0110401
143,1980,1,,111474,2,1,105,1,,広尾川中流,ヒロオガワ チユウリユウ,,西広尾橋,ニシヒロオバシ,,A,1.0,3.0,1973.0,3.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111590.0,81524.0,,42.28611111,143.29944444, 42:17:10,143:17:58,0110501
144,1980,1,,111484,2,1,106,1,,広尾川下流,ヒロオガワ カリユウ,,広尾橋,ヒロオバシ,,B,1.0,3.0,1973.0,3.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111600.0,81524.0,,42.28055556,143.31666667, 42:16:50,143:19:00,0110601
145,1980,1,,111494,2,1,107,1,,苫小牧川上流,トマコマイガワ ジヨウリユウ,,王子専水取水口,オウジセンスイシユスイグチ,,AA,1.0,3.0,1973.0,3.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111610.0,81520.0,,42.67416667,141.55916667, 42:40:27,141:33:33,0110701
146,1980,1,,111504,2,1,108,1,,苫小牧川中流,トマコマイガワ チユウリユウ,,ワッカナイ橋,ワツカナイバシ,,A,1.0,3.0,1973.0,3.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111620.0,81520.0,,42.66527778,141.56250000, 42:39:55,141:33:45,0110801
147,1980,1,,111514,2,1,109,1,,苫小牧川下流,トマコマイガワ カリユウ,,磯香橋,イソカバシ,,E,3.0,3.0,1973.0,3.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111630.0,,,42.62694444,141.59722222, 42:37:37,141:35:50,0110901
148,1980,1,,111524,2,1,110,1,,遊楽部川上流,ユウラツプガワ ジヨウリユウ,,セイヨウベツ橋（上八雲）,セイヨウベツバシ,,AA,1.0,3.0,1973.0,3.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111640.0,81518.0,,42.29416667,140.14194444, 42:17:39,140:08:31,0111001
149,1980,1,,111534,2,1,111,1,,遊楽部川中流（１）,ユウラツプガワ チユウリユウ (1),,八雲町上水大新浄水場取水口,ダイシン ジヨウスイ シユスイクチ,,AA,1.0,3.0,1973.0,3.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111650.0,81518.0,,42.19750000,140.23305556, 42:11:51,140:13:59,0111101
150,1980,1,,111544,2,1,112,1,,遊楽部川中流（２）,ユウラツプガワ チユウリユウ (2),,建岩橋,タテイワバシ,,A,1.0,3.0,1973.0,3.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111660.0,81518.0,,42.26638889,140.21083333, 42:15:59,140:12:39,0111201
151,1980,1,,111554,2,1,113,1,,遊楽部川下流,ユウラツプガワ カリユウ,,遊楽部捕獲場,ユウラツプホカクジヨウ,,B,1.0,3.0,1973.0,3.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111670.0,81518.0,,42.26027778,140.26305556, 42:15:37,140:15:47,0111301
152,1980,1,,111564,2,1,114,1,,余市川上流,ヨイチガワ ジヨウリユウ,,金橋,キンバシ,,AA,1.0,3.0,1973.0,3.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111680.0,81216.0,,43.04972222,140.84416667, 43:02:59,140:50:39,0111401
