,西暦年度,絶対番号,県コード_地点統一番号_x,水域コード_地点統一番号_x,地点コード_地点統一番号_x,調査区分,C_pH_最小値,pH_最小値,C_pH_最大値,pH_最大値,m_pH,n_pH,C_DO_最小値,DO_最小値,C_DO_最大値,DO_最大値,m_DO,n_DO,C_DO_日間平均値_平均値,DO_日間平均値_平均値,C_BOD_最小値,BOD_最小値,C_BOD_最大値,BOD_最大値,m_BOD,n_BOD,C_BOD_日間平均値_最小値,BOD_日間平均値_最小値,C_BOD_日間平均値_最大値,BOD_日間平均値_最大値,x_BOD,y_BOD,C_BOD_日間平均値_平均値,BOD_日間平均値_平均値,C_BOD_日間平均値_中央値,BOD_日間平均値_中央値,C_BOD_日間平均値_75%値,BOD_日間平均値_75%値,C_COD_最小値,COD_最小値,C_COD_最大値,COD_最大値,m_COD,n_COD,C_COD_日間平均値_最小値,COD_日間平均値_最小値,C_COD_日間平均値_最大値,COD_日間平均値_最大値,x_COD,y_COD,C_COD_日間平均値_平均値,COD_日間平均値_平均値,C_COD_日間平均値_中央値,COD_日間平均値_中央値,C_COD_日間平均値_75%値,COD_日間平均値_75%値,C_SS_最小値,SS_最小値,C_SS_最大値,SS_最大値,m_SS,n_SS,C_SS_日間平均値_平均値,SS_日間平均値_平均値,C_大腸菌群数_最小値,大腸菌群数_最小値,C_大腸菌群数_最大値,大腸菌群数_最大値,m_大腸菌群数,n_大腸菌群数,C_大腸菌群数_日間平均値_平均値,大腸菌群数_日間平均値_平均値,C_n-ヘキサン抽出物質（油分等）_最小値,n-ヘキサン抽出物質（油分等)_最小値,C_n-ヘキサン抽出物質(油分等)_最大値,n-ヘキサン抽出物質(油分等)_最大値,m_n-ヘキサン抽出物質(油分等),n_n-ヘキサン抽出物質(油分等),C_n-ヘキサン抽出物質(油分等)_日間平均値_平均値,n-ヘキサン抽出物質(油分等)_日間平均値_平均値,地点統一番号_x,ＲＬＳ識別コード,水系コード,地点新設等コード,県コード_地点統一番号_y,水域コード_地点統一番号_y,地点コード_地点統一番号_y,ＣＯＤ等基準点識別コード,水域名称_漢字,水域名称_カタカナ,水域名称_ローマ字,地点名称_漢字,地点名称_カタカナ,地点名称_ローマ字,類型,達成期間,指定区分,類型指定年_ＣＯＤ等,類型指定月_ＣＯＤ等,類型指定日_ＣＯＤ等,特例１,特例２,特例３,特例４,特例５,ＣＯＤの測定方法,県際水域コード,県際地点コード,測定中止年,測定中止月,測定中止日,測定再開年,測定再開月,測定再開日,ＮＰ測定コード,ＮＰ基準点識別コード,ＮＰ水域コード,ＮＰ水域名称_漢字,ＮＰ水域名称_カタカナ,ＮＰ水域名称_ローマ字,ＮＰ地点名称_漢字,ＮＰ地点名称_カタカナ,ＮＰ地点名称_ローマ字,ＮＰ類型,ＮＰ達成期間,ＮＰ指定区分,ＮＰ類型指定年,ＮＰ類型指定月,ＮＰ類型指定日,Ｎ指定の有無,Ｐ指定の有無,Ｎ暫定基準値,Ｐ暫定基準値,ＮＰ基準の特例,Ｎ測定方法,Ｐ測定方法,ＮＰ県際水域コード,ＮＰ県際地点コード,ＮＰ測定中止年,ＮＰ測定中止月,ＮＰ測定中止日,ＮＰ測定再開年,ＮＰ測定再開月,ＮＰ測定再開日,水道の取水地点,水質年鑑コード,推定絶対番号,推定水系コード,備考,緯度_Ｎ,経度_Ｅ,緯度_Ｎ_dms,経度_Ｅ_dms,地点統一番号_y
1135,1971,3530771,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<,0.5,#,10.0,18.0,22.0,#,1.6,#,9.1,5.0,6.0,#,4.2,#,4.1,#,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,3,,2,,,,,,,,Ｕ‐Ｄ‐２,U-D-2,,A,1,,1971,5,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35S6020,3530260.0,,,33.94833333,131.12416667, 33:56:54,131:07:27,
1136,1971,3530781,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,0.9,#,10.0,6.0,24.0,#,1.0,#,7.0,3.0,9.0,#,3.2,#,2.3,#,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,3,,2,,,,,,,,Ｕ‐Ｄ‐３,U-D-3,,B,1,,1971,5,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35S6030,3530150.0,,,33.93166667,131.22638889, 33:55:54,131:13:35,
1137,1971,3530791,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,0.9,#,8.3,6.0,25.0,#,1.2,#,6.2,1.0,8.0,#,2.4,#,1.9,#,2.3,,,,,,,,,,,,,,,,,,,,,,,,,,3,,2,,,,,,,,,U-D-4,,B,1,,1971,5,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35S6040,,,,33.94777778,131.21333333, 33:56:52,131:12:48,
1138,1971,3530801,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<,0.5,#,5.0,6.0,25.0,#,1.4,#,3.7,2.0,9.0,#,2.2,#,2.1,#,2.6,,,,,,,,,,,,,,,,,,,,,,,,,,3,,2,,,,,,,,Ｕ‐Ｄ‐５,U-D-5,,B,1,,1971,5,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35S6050,3530160.0,,,33.92388889,131.19750000, 33:55:26,131:11:51,
1139,1971,3530811,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,1.1,#,5.9,5.0,26.0,#,1.4,#,3.9,2.0,9.0,#,2.6,#,2.5,#,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,3,,2,,,,,,,,Ｕ‐Ｄ‐６,U-D-6,,B,1,,1971,5,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35S6060,3530170.0,,,33.97000000,131.15777778, 33:58:12,131:09:28,
1140,1971,3530821,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,1.3,#,6.1,6.0,24.0,#,1.5,#,5.2,1.0,8.0,#,2.5,#,2.1,#,2.3,,,,,,,,,,,,,,,,,,,,,,,,,,3,,2,,,,,,,,,U-D-7,,B,1,,1971,5,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35S6070,,,,33.98416667,131.15500000, 33:59:03,131:09:18,
1141,1971,3530831,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,1.3,#,6.7,7.0,25.0,#,1.4,#,5.2,2.0,8.0,#,2.8,#,2.5,#,2.8,,,,,,,,,,,,,,,,,,,,,,,,,,3,,2,,,,,,,,,U-D-8,,B,1,,1971,5,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35S6080,,,,33.98944444,131.14472222, 33:59:22,131:08:41,
1142,1971,3530841,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,1.9,#,11.0,7.0,25.0,#,2.4,#,8.9,1.0,9.0,#,5.3,#,4.5,#,7.2,,,,,,,,,,,,,,,,,,,,,,,,,,3,,2,,,,,,,,Ｕ‐Ｄ‐９,U-D-9,,C,1,,1971,5,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35S6090,3530100.0,,,33.93277778,131.24916667, 33:55:58,131:14:57,
1143,1971,3530851,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<,0.5,#,12.0,11.0,48.0,#,0.7,#,11.0,2.0,11.0,#,5.6,#,6.1,#,7.2,,,,,,,,,,,,,,,,,,,,,,,,,,3,,2,,,,,,,,Ｕ‐Ｄ‐１０,U-D-10,,C,1,,1971,5,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35S6100,3530110.0,,,33.94166667,131.23861111, 33:56:30,131:14:19,
1144,1971,3530861,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<,0.5,#,15.0,9.0,31.0,#,0.8,#,13.0,2.0,9.0,#,6.6,#,6.9,#,7.4,,,,,,,,,,,,,,,,,,,,,,,,,,3,,2,,,,,,,,Ｕ‐Ｄ‐１１,U-D-11,,C,2,,1971,5,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35S6110,3530120.0,,,33.94916667,131.22861111, 33:56:57,131:13:43,
1145,1971,3530871,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<,0.5,#,12.0,2.0,24.0,#,1.4,#,7.8,0.0,9.0,#,4.6,#,4.6,#,5.5,,,,,,,,,,,,,,,,,,,,,,,,,,3,,2,,,,,,,,Ｕ‐Ｄ‐１２,U-D-12,,C,1,,1971,5,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35S6120,3530130.0,,,33.95750000,131.22555556, 33:57:27,131:13:32,
1146,1971,3530881,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<,0.5,#,16.0,9.0,49.0,#,1.1,#,9.2,3.0,11.0,#,4.9,#,4.0,#,8.2,,,,,,,,,,,,,,,,,,,,,,,,,,3,,2,,,,,,,,Ｕ‐Ｄ‐１３,U-D-13,,C,1,,1971,5,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35S6130,3530140.0,,,33.97388889,131.16722222, 33:58:26,131:10:02,
1147,1971,3610011,,,,0,,,,,,,,,,,,,,,<,0.5,#,2.6,3.0,22.0,<,0.5,#,1.9,2.0,12.0,#,0.9,#,0.7,#,1.0,<,0.5,#,2.4,,22.0,<,0.5,#,1.2,,12.0,#,0.7,#,0.7,#,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,1,,2,,,,,,,,大川橋,オオカワバシ,,AA,1,,1971,5,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36R0010,3610010.0,88084.0,,33.97277778,133.78222222, 33:58:22,133:46:56,
1148,1971,3610021,,,,0,,,,,,,,,,,,,,,<,0.5,#,2.4,2.0,22.0,#,0.5,#,2.0,0.0,12.0,#,1.1,#,0.8,#,1.3,<,0.5,#,1.5,,22.0,<,0.5,#,1.3,,12.0,#,0.8,#,0.7,#,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,1,,2,,,,,,,,高瀬橋,タカセバシ,,A,1,,1971,5,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36R0030,3610020.0,88084.0,,34.10138889,134.42333333, 34:06:05,134:25:24,
1149,1971,3610031,,,,0,,,,,,,,,,,,,,,<,0.5,#,2.2,1.0,21.0,<,0.5,#,1.6,0.0,11.0,#,1.1,#,1.0,#,1.5,<,0.5,#,5.4,,22.0,<,0.5,#,5.4,,12.0,#,1.6,#,1.1,#,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,1,,2,,,,,,,,,イチバ,,A,1,,1971,5,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36R0160,3610050.0,88084.0,,34.13333333,134.53222222, 34:08:00,134:31:56,
1150,1971,3610041,,,,0,,,,,,,,,,,,,,,<,0.5,#,2.3,0.0,22.0,<,0.5,#,1.9,0.0,12.0,#,1.1,#,0.9,#,1.5,#,0.5,#,2.5,,22.0,#,0.5,#,2.2,,12.0,#,1.2,#,1.0,#,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,1,,2,,,,,,,,大津橋,オオツバシ,,B,1,,1971,5,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36R0200,3610090.0,88084.0,,34.15194444,134.59333333, 34:09:07,134:35:36,
1151,1971,3610061,,,,0,,,,,,,,,,,,,,,#,1.0,#,4.0,3.0,23.0,#,1.1,#,4.0,2.0,13.0,#,2.1,#,1.8,#,2.5,#,0.6,#,4.3,,23.0,#,0.6,#,4.3,,13.0,#,1.9,#,1.7,#,2.3,,,,,,,,,,,,,,,,,,,,,,,,,,1,,2,,,,,,,,加賀須野橋,カガスノバシ,,B,1,,1971,5,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36R0260,3610120.0,88084.0,,34.13111111,134.57888889, 34:07:52,134:34:44,
1152,1971,3610071,,,,0,,,,,,,,,,,,,,,<,0.5,#,2.2,0.0,17.0,<,0.5,#,2.2,0.0,11.0,#,1.1,#,1.0,#,1.7,<,0.5,#,3.7,,17.0,<,0.5,#,2.7,,11.0,#,1.4,#,1.5,#,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,1,,2,,,,,,,,大里橋,オオサトバシ,,B,1,,1971,5,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36R0280,3610170.0,88084.0,,34.15444444,134.60888889, 34:09:16,134:36:32,
1153,1971,3610091,,,,0,,,,,,,,,,,,,,,#,1.1,#,5.0,0.0,21.0,#,1.1,#,5.0,0.0,11.0,#,2.5,#,1.9,#,3.4,<,0.5,#,9.5,,21.0,#,1.3,#,7.4,,11.0,#,2.8,#,2.1,#,3.1,,,,,,,,,,,,,,,,,,,,,,,,,,1,,2,,,,,,,,漁連前,ギヨレンマエ,,C,1,,1971,5,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36R0400,3610230.0,88578.0,,34.06666667,134.55777778, 34:04:00,134:33:28,
1154,1971,3610101,,,,0,,,,,,,,,,,,,,,#,0.9,#,95.0,2.0,10.0,#,0.9,#,95.0,2.0,10.0,#,13.0,#,2.8,#,4.5,#,0.9,#,84.0,,10.0,#,0.9,#,84.0,,10.0,#,13.0,#,2.9,#,3.2,,,,,,,,,,,,,,,,,,,,,,,,,,1,,2,,,,,,,,,ジンダイバシ,,C,1,,1972,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36R2020,3610240.0,88304.0,,34.00916667,134.58166667, 34:00:33,134:34:54,
1155,1971,3610191,,,,0,,,,,,,,,,,,,,,#,0.6,#,1.8,0.0,4.0,#,0.6,#,1.4,0.0,2.0,#,1.0,#,1.0,#,1.4,<,0.5,#,0.7,,4.0,#,0.5,#,0.6,,2.0,#,0.6,#,0.6,#,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,1,,2,,,,,,,,,キユウカイフガワバシ,,A,1,,1975,12,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36R3200,,,,33.60000000,134.35527778, 33:36:00,134:21:19,
1156,1971,3610261,,,,0,,,,,,,,,,,,,,,#,0.6,#,1.9,0.0,4.0,#,0.6,#,1.4,0.0,2.0,#,1.0,#,1.0,#,1.4,#,0.6,#,0.9,,4.0,#,0.7,#,0.7,,2.0,#,0.7,#,0.7,#,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,1,,2,,,,,,,,,ハハカワバシ,,A,1,,1975,12,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36R3280,3610520.0,88308.0,,33.59833333,134.34444444, 33:35:54,134:20:40,
1157,1971,3710081,,,,0,,,,,,,,,,,,,,,#,1.0,#,4.0,2.0,36.0,#,1.0,#,3.5,1.0,9.0,#,1.7,#,1.3,#,2.3,#,1.8,#,10.0,,36.0,#,2.2,#,8.8,,9.0,#,4.7,#,4.1,#,6.3,,,,,,,,,,,,,,,,,,,,,,,,,,1,,2,,,,,,,,,カワシマバシ,,B,2,,1974,4,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37R0320,,,,34.33388889,134.08388889, 34:20:02,134:05:02,
1158,1971,3710301,,,,0,,,,,,,,,,,,,,,#,8.0,#,360.0,60.0,62.0,#,12.0,#,180.0,11.0,11.0,#,90.0,#,81.0,#,130.0,#,12.0,#,380.0,,62.0,#,14.0,#,160.0,,11.0,#,92.0,#,85.0,#,120.0,,,,,,,,,,,,,,,,,,,,,,,,,,1,,2,,,,,,,,,クスノキガワバシ,,E,3,,1970,9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37R3110,,,,34.33250000,134.05000000, 34:19:57,134:03:00,
1159,1971,3710341,,,,0,,,,,,,,,,,,,,,#,7.0,#,130.0,32.0,36.0,#,9.3,#,95.0,8.0,9.0,#,43.0,#,48.0,#,51.0,#,11.0,#,430.0,,36.0,#,16.0,#,220.0,,9.0,#,68.0,#,53.0,#,81.0,,,,,,,,,,,,,,,,,,,,,,,,,,1,,2,,,,,,,,,シンバシ,,E,3,,1970,9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37R3210,,,,34.34527778,134.05805556, 34:20:43,134:03:29,
1160,1971,3710391,,,,0,,,,,,,,,,,,,,,#,1.0,#,56.0,9.0,36.0,#,1.0,#,22.0,3.0,9.0,#,4.2,#,2.0,#,2.8,#,1.4,#,36.0,,36.0,#,1.6,#,15.0,,9.0,#,4.1,#,2.6,#,3.3,,,,,,,,,,,,,,,,,,,,,,,,,,1,,2,,,,,,,,岩崎橋,イワサキバシ,,A,1,,1970,9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37R3410,3710110.0,88305.0,,34.22583333,134.03500000, 34:13:33,134:02:06,
1161,1971,3710421,,,,0,,,,,,,,,,,,,,,#,1.0,#,5.0,18.0,36.0,#,1.8,#,4.0,7.0,9.0,#,2.6,#,2.5,#,2.8,#,1.7,#,12.0,,36.0,#,3.7,#,8.8,,9.0,#,6.3,#,6.2,#,7.1,,,,,,,,,,,,,,,,,,,,,,,,,,1,,2,,,,,,,,,コクブンジチヨウスイドウ-1,,A,1,,1970,9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37R3510,3710140.0,88305.0,,34.31861111,133.99305556, 34:19:07,133:59:35,
1162,1971,3710431,,,,0,,,,,,,,,,,,,,,#,1.0,#,6.0,10.0,36.0,#,1.0,#,4.3,5.0,9.0,#,3.0,#,3.3,#,3.5,#,2.0,#,11.0,,36.0,#,2.2,#,9.3,,9.0,#,6.7,#,6.7,#,7.6,,,,,,,,,,,,,,,,,,,,,,,,,,1,,2,,,,,,,,,コウサイバシ,,B,1,,1970,9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37R3520,3710160.0,88305.0,,34.34222222,134.00472222, 34:20:32,134:00:17,
1163,1971,3710721,,,,0,,,,,,,,,,,,,,,#,1.0,#,2.0,0.0,36.0,#,1.0,#,1.5,0.0,9.0,#,1.1,#,1.0,#,1.0,#,0.8,#,4.8,,36.0,#,1.2,#,4.5,,9.0,#,2.4,#,2.0,#,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,1,,2,,,,,,,,,サイタバシ,,A,1,,1970,9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37R5010,3710190.0,,,34.12222222,133.78166667, 34:07:20,133:46:54,
1164,1971,3710731,,,,0,,,,,,,,,,,,,,,#,1.0,#,3.0,1.0,36.0,#,1.0,#,2.3,1.0,9.0,#,1.4,#,1.0,#,1.8,#,1.0,#,5.3,,36.0,#,1.1,#,3.6,,9.0,#,2.6,#,2.7,#,3.1,,,,,,,,,,,,,,,,,,,,,,,,,,1,,2,,,,,,,,祇園橋,ギオンバシ,,A,1,,1970,9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37R5020,3710180.0,88306.0,,34.12000000,133.72750000, 34:07:12,133:43:39,
1165,1971,3710741,,,,0,,,,,,,,,,,,,,,#,1.0,#,4.0,4.0,62.0,#,1.0,#,2.5,0.0,11.0,#,1.9,#,2.0,#,2.3,#,1.4,#,6.3,,62.0,#,1.6,#,4.6,,11.0,#,3.3,#,3.4,#,3.8,,,,,,,,,,,,,,,,,,,,,,,,,,1,,2,,,,,,,,江藤橋,エトウバシ,,B,1,,1970,9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37R5030,3710200.0,88306.0,,34.12861111,133.71138889, 34:07:43,133:42:41,
1166,1971,3810481,,,,0,,,,,,,,,,,,,,,#,1.6,#,3.0,0.0,3.0,#,1.6,#,3.0,0.0,3.0,#,2.5,#,3.0,#,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,2,,,,,,,,市坪,イチツボ,,C,2,,1974,4,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38R6010,3810030.0,,,33.82722222,132.76500000, 33:49:38,132:45:54,
1167,1971,3810521,,,,0,,,,,,,,,,,,,,,#,0.8,#,0.8,0.0,1.0,#,0.8,#,0.8,0.0,1.0,#,0.8,#,0.8,#,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,2,,,,,,,,,シンタテバシ,,C,2,,1974,4,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38R6050,3810020.0,88087.0,,33.83805556,132.78083333, 33:50:17,132:46:51,
1168,1971,3810531,,,,0,,,,,,,,,,,,,,,#,0.9,#,3.0,2.0,4.0,#,0.9,#,3.0,2.0,4.0,#,2.2,#,2.5,#,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,2,,,,,,,,,デアイ,,A,2,,1974,4,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38R6110,,,,33.80638889,132.72527778, 33:48:23,132:43:31,
1169,1971,3810541,,,,0,,,,,,,,,,,,,,,#,1.1,#,1.1,0.0,1.0,#,1.1,#,1.1,0.0,1.0,#,1.1,#,1.1,#,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,2,,,,,,,,出合橋,デアイバシ,,A,2,,1974,4,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38R6111,3810070.0,88087.0,,33.80527778,132.72805556, 33:48:19,132:43:41,
1170,1971,3810611,,,,0,,,,,,,,,,,,,,,#,1.0,#,1.0,0.0,1.0,#,1.0,#,1.0,0.0,1.0,#,1.0,#,1.0,#,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,2,,,,,,,,,カコウオオハシ,,A,2,,1974,4,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38R6170,3810060.0,88087.0,,33.80527778,132.70138889, 33:48:19,132:42:05,
1171,1971,3830011,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<,0.5,#,11.0,1.0,22.0,#,0.6,#,6.6,0.0,11.0,#,2.5,#,2.2,#,3.2,,,,,,,,,,,,,,,,,,,,,,,,,,3,,2,,,,,,,,,50-1,,C,2,,1974,5,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38S0010,,,,33.97250000,133.50305556, 33:58:21,133:30:11,
1172,1971,3830021,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<,0.5,#,2.9,0.0,20.0,#,0.5,#,2.6,0.0,11.0,#,1.2,#,0.9,#,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,3,,2,,,,,,,,,50-2,,B,2,,1974,5,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38S0020,,,,33.97777778,133.50861111, 33:58:40,133:30:31,
1173,1971,3830031,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<,0.5,#,2.8,2.0,20.0,<,0.5,#,2.2,1.0,11.0,#,1.0,#,1.0,#,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,3,,2,,,,,,,,,50-3,,A,2,,1974,5,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38S0030,3831280.0,,,33.98111111,133.51138889, 33:58:52,133:30:41,
1174,1971,3830041,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<,0.5,#,60.0,5.0,19.0,#,1.4,#,31.0,4.0,10.0,#,9.0,#,4.3,#,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,3,,2,,,,,,,,,50-4,,C,2,,1974,5,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38S0040,3831200.0,,,33.99611111,133.54694444, 33:59:46,133:32:49,
1175,1971,3830051,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<,0.5,#,32.0,3.0,29.0,#,1.2,#,19.0,2.0,10.0,#,4.8,#,2.0,#,5.4,,,,,,,,,,,,,,,,,,,,,,,,,,3,,2,,,,,,,,,50-5,,C,2,,1974,5,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38S0050,,,,34.00750000,133.55194444, 34:00:27,133:33:07,
1176,1971,3830061,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<,0.5,#,17.0,2.0,17.0,#,0.8,#,14.0,1.0,9.0,#,3.1,#,1.4,#,1.9,,,,,,,,,,,,,,,,,,,,,,,,,,3,,2,,,,,,,,,50-6,,C,2,,1974,5,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38S0060,3831210.0,,,34.01222222,133.56000000, 34:00:44,133:33:36,
1177,1971,3830071,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<,0.5,#,4.0,1.0,14.0,<,0.5,#,3.1,1.0,8.0,#,1.4,#,1.1,#,1.7,,,,,,,,,,,,,,,,,,,,,,,,,,3,,2,,,,,,,,,50-7,,B,2,,1974,5,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38S0070,3831240.0,,,34.02000000,133.54888889, 34:01:12,133:32:56,
1178,1971,3830081,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<,0.5,#,4.3,3.0,12.0,#,0.5,#,3.5,2.0,6.0,#,1.4,#,0.9,#,2.3,,,,,,,,,,,,,,,,,,,,,,,,,,3,,2,,,,,,,,,50-8,,A,2,,1974,5,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38S0080,3831270.0,,,34.01416667,133.55500000, 34:00:51,133:33:18,
1179,1971,3830091,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<,0.5,#,9.2,1.0,12.0,#,0.6,#,4.9,0.0,6.0,#,2.1,#,1.6,#,2.7,,,,,,,,,,,,,,,,,,,,,,,,,,3,,2,,,,,,,,,50-9,,C,2,,1974,5,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38S0090,,,,34.02277778,133.56805556, 34:01:22,133:34:05,
1180,1971,3830101,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<,0.5,#,11.0,2.0,14.0,#,0.7,#,6.0,1.0,8.0,#,1.9,#,1.1,#,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,3,,2,,,,,,,,,50-10,,B,2,,1974,5,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38S0100,,,,34.03666667,133.57555556, 34:02:12,133:34:32,
