,西暦年度,絶対番号_x,県コード_地点統一番号,水域コード_地点統一番号,地点コード_地点統一番号,調査区分,C_pH_最小値,pH_最小値,C_pH_最大値,pH_最大値,m_pH,n_pH,C_DO_最小値,DO_最小値,C_DO_最大値,DO_最大値,m_DO,n_DO,C_DO_日間平均値_平均値,DO_日間平均値_平均値,C_BOD_最小値,BOD_最小値,C_BOD_最大値,BOD_最大値,m_BOD,n_BOD,C_BOD_日間平均値_最小値,BOD_日間平均値_最小値,C_BOD_日間平均値_最大値,BOD_日間平均値_最大値,x_BOD,y_BOD,C_BOD_日間平均値_平均値,BOD_日間平均値_平均値,C_BOD_日間平均値_中央値,BOD_日間平均値_中央値,C_BOD_日間平均値_75%値,BOD_日間平均値_75%値,C_COD_最小値,COD_最小値,C_COD_最大値,COD_最大値,m_COD,n_COD,C_COD_日間平均値_最小値,COD_日間平均値_最小値,C_COD_日間平均値_最大値,COD_日間平均値_最大値,x_COD,y_COD,C_COD_日間平均値_平均値,COD_日間平均値_平均値,C_COD_日間平均値_中央値,COD_日間平均値_中央値,C_COD_日間平均値_75%値,COD_日間平均値_75%値,C_SS_最小値,SS_最小値,C_SS_最大値,SS_最大値,m_SS,n_SS,C_SS_日間平均値_平均値,SS_日間平均値_平均値,C_大腸菌群数_最小値,大腸菌群数_最小値,C_大腸菌群数_最大値,大腸菌群数_最大値,m_大腸菌群数,n_大腸菌群数,C_大腸菌群数_日間平均値_平均値,大腸菌群数_日間平均値_平均値,C_n-ヘキサン抽出物質（油分等）_最小値,n-ヘキサン抽出物質（油分等)_最小値,C_n-ヘキサン抽出物質(油分等)_最大値,n-ヘキサン抽出物質(油分等)_最大値,m_n-ヘキサン抽出物質(油分等),n_n-ヘキサン抽出物質(油分等),C_n-ヘキサン抽出物質(油分等)_日間平均値_平均値,n-ヘキサン抽出物質(油分等)_日間平均値_平均値,地点統一番号,m_カドミウム,n_カドミウム,C_カドミウム_最大値,カドミウム_最大値,C_カドミウム_平均値,カドミウム_平均値,m_全シアン,n_全シアン,C_全シアン_最大値,全シアン_最大値,C_全シアン_平均値,全シアン_平均値,m_鉛,n_鉛,C_鉛_最大値,鉛_最大値,C_鉛_平均値,鉛_平均値,m_六価クロム,n_六価クロム,C_六価クロム_最大値,六価クロム_最大値,C_六価クロム_平均値,六価クロム_平均値,m_砒素,n_砒素,C_砒素_最大値,砒素_最大値,C_砒素_平均値,砒素_平均値,m_総水銀,n_総水銀,C_総水銀_最大値,総水銀_最大値,C_総水銀_平均値,総水銀_平均値,総水銀_定量限界値未満の検体数,m_アルキル水銀,n_アルキル水銀,C_アルキル水銀_最大値,アルキル水銀_最大値,C_アルキル水銀_平均値,アルキル水銀_平均値,m_PCB,n_PCB,C_PCB_最大値,PCB_最大値,C_PCB_平均値,PCB_平均値,m_有機リン,n_有機リン,C_有機リン_最大値,有機リン_最大値,C_有機リン_平均値,有機リン_平均値,m_ジクロロメタン,n_ジクロロメタン,C_ジクロロメタン_最大値,ジクロロメタン_最大値,C_ジクロロメタン_平均値,ジクロロメタン_平均値,m_四塩化炭素,n_四塩化炭素,C_四塩化炭素_最大値,四塩化炭素_最大値,C_四塩化炭素_平均値,四塩化炭素_平均値,m_1、2-ジクロロエタン,n_1、2-ジクロロエタン,C_1、2-ジクロロエタン_最大値,1、2-ジクロロエタン_最大値,C_1、2-ジクロロエタン_平均値,1、2-ジクロロエタン_平均値,m_1、1-ジクロロエチレン,n_1、1-ジクロロエチレン,C_1、1-ジクロロエチレン_最大値,1、1-ジクロロエチレン_最大値,C_1、1-ジクロロエチレン_平均値,1、1-ジクロロエチレン_平均値,m_シス-1、2-ジクロロエチレン,n_シス-1、2-ジクロロエチレン,C_シス-1、2-ジクロロエチレン_最大値,シス-1、2-ジクロロエチレン_最大値,C_シス-1、2-ジクロロエチレン_平均値,シス-1、2-ジクロロエチレン_平均値,m_1、1、1-トリクロロエタン,n_1、1、1-トリクロロエタン,C_1、1、1-トリクロロエタン_最大値,1、1、1-トリクロロエタン_最大値,C_1、1、1-トリクロロエタン_平均値,1、1、1-トリクロロエタン_平均値,m_1、1、2-トリクロロエタン,n_1、1、2-トリクロロエタン,C_1、1、2-トリクロロエタン_最大値,1、1、2-トリクロロエタン_最大値,C_1、1、2-トリクロロエタン_平均値,1、1、2-トリクロロエタン_平均値,m_トリクロロエチレン,n_トリクロロエチレン,C_トリクロロエチレン_最大値,トリクロロエチレン_最大値,C_トリクロロエチレン_平均値,トリクロロエチレン_平均値,m_テトラクロロエチレン,n_テトラクロロエチレン,C_テトラクロロエチレン_最大値,テトラクロロエチレン_最大値,C_テトラクロロエチレン_平均値,テトラクロロエチレン_平均値,m_1、3-ジクロロプロペン,n_1、3-ジクロロプロペン,C_1、3-ジクロロプロペン_最大値,1、3-ジクロロプロペン_最大値,C_1、3-ジクロロプロペン_平均値,1、3-ジクロロプロペン_平均値,m_チウラム,n_チウラム,C_チウラム_最大値,チウラム_最大値,C_チウラム_平均値,チウラム_平均値,m_シマジン,n_シマジン,C_シマジン_最大値,シマジン_最大値,C_シマジン_平均値,シマジン_平均値,m_チオベンカルブ,n_チオベンカルブ,C_チオベンカルブ_最大値,チオベンカルブ_最大値,C_チオベンカルブ_平均値,チオベンカルブ_平均値,m_ベンゼン,n_ベンゼン,C_ベンゼン_最大値,ベンゼン_最大値,C_ベンゼン_平均値,ベンゼン_平均値,m_セレン,n_セレン,C_セレン_最大値,セレン_最大値,C_セレン_平均値,セレン_平均値,m_硝酸性窒素及び亜硝酸性窒素,ｎ_硝酸性窒素及び亜硝酸性窒素,C_硝酸性窒素及び亜硝酸性窒素_最大値,硝酸性窒素及び亜硝酸性窒素_最大値,C_硝酸性窒素及び亜硝酸性窒素_平均値,硝酸性窒素及び亜硝酸性窒素_平均値,m_亜硝酸性窒素,n_亜硝酸性窒素,C_亜硝酸性窒素_最大値,亜硝酸性窒素_最大値,C_亜硝酸性窒素_平均値,亜硝酸性窒素_平均値,m_ふっ素,n_ふっ素,C_ふっ素_最大値,ふっ素_最大値,C_ふっ素_平均値,ふっ素_平均値,m_ほう素,n_ほう素,C_ほう素_最大値,ほう素_最大値,C_ほう素_平均値,ほう素_平均値,ＲＬＳ識別コード,水系コード,絶対番号_y,地点新設等コード,ＣＯＤ等基準点識別コード,水域名称_漢字,水域名称_カタカナ,水域名称_ローマ字,地点名称_漢字,地点名称_カタカナ,地点名称_ローマ字,類型,達成期間,指定区分,類型指定年_ＣＯＤ等,類型指定月_ＣＯＤ等,類型指定日_ＣＯＤ等,特例１,特例２,特例３,特例４,特例５,ＣＯＤの測定方法,県際水域コード,県際地点コード,測定中止年,測定中止月,測定中止日,測定再開年,測定再開月,測定再開日,ＮＰ測定コード,ＮＰ基準点識別コード,ＮＰ水域コード,ＮＰ水域名称_漢字,ＮＰ水域名称_カタカナ,ＮＰ水域名称_ローマ字,ＮＰ地点名称_漢字,ＮＰ地点名称_カタカナ,ＮＰ地点名称_ローマ字,ＮＰ類型,ＮＰ達成期間,ＮＰ指定区分,ＮＰ類型指定年,ＮＰ類型指定月,ＮＰ類型指定日,Ｎ指定の有無,Ｐ指定の有無,Ｎ暫定基準値,Ｐ暫定基準値,ＮＰ基準の特例,Ｎ測定方法,Ｐ測定方法,ＮＰ県際水域コード,ＮＰ県際地点コード,ＮＰ測定中止年,ＮＰ測定中止月,ＮＰ測定中止日,ＮＰ測定再開年,ＮＰ測定再開月,ＮＰ測定再開日,水道の取水地点,水質年鑑コード,推定絶対番号,推定水系コード,備考,緯度_Ｎ,経度_Ｅ,緯度_Ｎ_dms,経度_Ｅ_dms
4799,1978,4631254.0,46,616,1.0,0.0,#,7.8,#,8.2,0.0,4.0,#,5.1,#,6.0,0.0,4.0,#,5.6,,,,,,,,,,,,,,,,,,,#,1.8,#,2.6,0.0,4.0,#,1.8,#,2.6,0.0,4.0,#,2.2,#,2.3,#,2.5,,,,,,,,,#,920.0,#,54000.0,,4.0,#,31000.0,N,0.5,N,0.5,0.0,2.0,N,0.5,4661601,0.0,2.0,<,0.005,<,0.005,,,,,,,0.0,2.0,<,0.05,<,0.05,,,,,,,0.0,2.0,<,0.02,<,0.02,0.0,4.0,<,0.0005,<,0.0005,,,,,,,,0.0,1.0,N,0.0005,N,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,4631254,2,,,ナセコウカイイキ(1),,,キジユンテン1,,B,1.0,3.0,1977.0,6.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4631280.0,,,28.38361111,129.49861111, 28:23:01,129:29:55
4800,1978,4631264.0,46,617,1.0,0.0,#,8.0,#,8.4,1.0,4.0,#,5.4,#,6.6,4.0,4.0,#,6.0,,,,,,,,,,,,,,,,,,,#,0.7,#,1.3,0.0,4.0,#,0.7,#,1.3,0.0,4.0,#,0.9,#,0.9,#,1.1,,,,,,,,,#,0.0,#,79.0,0.0,4.0,#,21.0,N,0.5,N,0.5,0.0,2.0,N,0.5,4661701,0.0,2.0,<,0.005,<,0.005,,,,,,,0.0,2.0,<,0.05,<,0.05,,,,,,,0.0,2.0,<,0.02,<,0.02,0.0,4.0,<,0.0005,<,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,4631264,2,,,ナセコウカイイキ(2),,,キジユンテン2,,A,1.0,3.0,1977.0,6.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4631290.0,,,28.40638889,129.50222222, 28:24:23,129:30:08
4801,1978,4631274.0,46,617,2.0,0.0,#,8.0,#,8.3,0.0,4.0,#,5.1,#,6.6,4.0,4.0,#,6.1,,,,,,,,,,,,,,,,,,,#,0.7,#,1.0,0.0,4.0,#,0.7,#,1.0,0.0,4.0,#,0.8,#,0.8,#,0.9,,,,,,,,,#,0.0,#,490.0,0.0,4.0,#,130.0,N,0.5,N,0.5,0.0,2.0,N,0.5,4661702,0.0,2.0,<,0.005,<,0.005,,,,,,,0.0,2.0,<,0.05,<,0.05,,,,,,,0.0,2.0,<,0.02,<,0.02,0.0,4.0,<,0.0005,<,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,4631274,2,,,ナセコウカイイキ(2),,,キジユンテン3,,A,1.0,3.0,1977.0,6.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4631300.0,,,28.40361111,129.50777778, 28:24:13,129:30:28
4802,1978,4631284.0,46,617,51.0,0.0,#,8.0,#,8.4,1.0,4.0,#,5.1,#,6.4,4.0,4.0,#,5.9,,,,,,,,,,,,,,,,,,,#,0.7,#,1.2,0.0,4.0,#,0.7,#,1.2,0.0,4.0,#,0.9,#,0.9,#,1.2,,,,,,,,,#,0.0,#,1300.0,,4.0,#,390.0,,,,,,,,,4661751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,4.0,<,0.0005,<,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,4631284,2,,,ナセコウカイイキ(2),,,カンシテンイ,,A,1.0,3.0,1977.0,6.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4631310.0,,,28.39472222,129.49888889, 28:23:41,129:29:56
4803,1978,4631294.0,46,618,1.0,0.0,#,8.2,#,8.4,3.0,6.0,#,5.6,#,8.3,0.0,6.0,#,7.2,,,,,,,,,,,,,,,,,,,#,1.2,#,3.8,1.0,6.0,#,1.2,#,3.8,1.0,6.0,#,2.2,#,2,#,3,,,,,,,,,#,240.0,#,33000.0,,6.0,#,12000.0,N,0.5,N,0.5,0.0,3.0,N,0.5,4661801,0.0,3.0,<,0.005,<,0.005,,,,,,,0.0,3.0,<,0.05,<,0.05,,,,,,,0.0,3.0,<,0.02,<,0.02,0.0,6.0,<,0.0005,<,0.0005,,,,,,,,0.0,1.0,N,0.0005,N,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,4631294,2,,,サツマハントウセイブカイイキ,,,キジユンテン1,,B,1.0,3.0,1978.0,9.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4631320.0,,,32.02083333,130.19055556, 32:01:15,130:11:26
4804,1978,4631304.0,46,618,2.0,0.0,#,8.2,#,8.5,4.0,6.0,#,6.9,#,8.0,0.0,6.0,#,7.4,,,,,,,,,,,,,,,,,,,#,1.1,#,1.9,0.0,6.0,#,1.1,#,1.9,0.0,6.0,#,1.4,#,1.4,#,1.6,,,,,,,,,#,5.0,#,1700.0,,6.0,#,300.0,N,0.5,N,0.5,0.0,3.0,N,0.5,4661802,0.0,3.0,<,0.005,<,0.005,,,,,,,0.0,3.0,<,0.05,<,0.05,,,,,,,0.0,3.0,<,0.02,<,0.02,0.0,6.0,<,0.0005,<,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,4631304,2,,,サツマハントウセイブカイイキ,,,キジユンテン2,,B,1.0,3.0,1978.0,9.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4631330.0,,,32.02250000,130.19166667, 32:01:21,130:11:30
4805,1978,4631314.0,46,619,1.0,0.0,#,8.3,#,8.5,2.0,6.0,#,6.1,#,8.4,5.0,6.0,#,7.0,,,,,,,,,,,,,,,,,,,#,0.6,#,1.6,0.0,6.0,#,0.6,#,1.6,0.0,6.0,#,1.2,#,1.4,#,1.5,,,,,,,,,#,5.0,#,2400.0,2.0,6.0,#,910.0,N,0.5,N,0.5,0.0,3.0,N,0.5,4661901,0.0,3.0,<,0.005,<,0.005,,,,,,,0.0,3.0,<,0.05,<,0.05,,,,,,,0.0,3.0,<,0.02,<,0.02,0.0,6.0,<,0.0005,<,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,4631314,2,,,サツマハントウセイブカイイキ,,,キジユンテン1,,A,2.0,3.0,1978.0,9.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4631340.0,,,31.45138889,130.28388889, 31:27:05,130:17:02
4806,1978,4631324.0,46,620,1.0,0.0,#,8.3,#,8.5,5.0,6.0,#,6.7,#,8.5,5.0,6.0,#,7.2,,,,,,,,,,,,,,,,,,,<,0.5,#,1.3,0.0,6.0,<,0.5,#,1.3,0.0,6.0,#,0.9,#,1,#,1.1,,,,,,,,,#,0.0,#,79.0,0.0,6.0,#,33.0,N,0.5,N,0.5,0.0,3.0,N,0.5,4662001,0.0,3.0,<,0.005,<,0.005,,,,,,,0.0,3.0,<,0.05,<,0.05,,,,,,,0.0,3.0,<,0.02,<,0.02,0.0,6.0,<,0.0005,<,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,4631324,2,,,サツマハントウセイブカイイキ,,,キジユンテン2,,A,1.0,3.0,1978.0,9.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4631350.0,,,31.45888889,130.27055556, 31:27:32,130:16:14
4807,1978,4631334.0,46,620,2.0,0.0,#,8.2,#,8.4,3.0,6.0,#,6.3,#,8.4,3.0,6.0,#,7.4,,,,,,,,,,,,,,,,,,,#,1.2,#,2.7,2.0,6.0,#,1.2,#,2.7,2.0,6.0,#,1.7,#,1.6,#,2.1,,,,,,,,,#,2.0,#,49000.0,2.0,6.0,#,8600.0,N,0.5,N,0.5,0.0,3.0,N,0.5,4662002,0.0,3.0,<,0.005,<,0.005,,,,,,,0.0,3.0,<,0.05,<,0.05,,,,,,,0.0,3.0,<,0.02,<,0.02,0.0,6.0,<,0.0005,<,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,4631334,2,,,サツマハントウセイブカイイキ,,,キジユンテン3,,A,1.0,3.0,1978.0,9.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4631360.0,,,32.02305556,130.18638889, 32:01:23,130:11:11
4808,1978,4631344.0,46,620,3.0,0.0,#,8.2,#,8.5,4.0,6.0,#,7.3,#,8.5,2.0,6.0,#,7.8,,,,,,,,,,,,,,,,,,,#,1,#,1.7,0.0,6.0,#,1.0,#,1.7,0.0,6.0,#,1.3,#,1.3,#,1.6,,,,,,,,,#,0.0,#,70.0,0.0,6.0,#,36.0,N,0.5,N,0.5,0.0,3.0,N,0.5,4662003,0.0,3.0,<,0.005,<,0.005,,,,,,,0.0,3.0,<,0.05,<,0.05,,,,,,,0.0,3.0,<,0.02,<,0.02,0.0,6.0,<,0.0005,<,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,4631344,2,,,サツマハントウセイブカイイキ,,,キジユンテン4,,A,1.0,3.0,1978.0,9.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4631370.0,,,31.83944444,130.17833333, 31:50:22,130:10:42
4809,1978,4631354.0,46,620,51.0,0.0,#,8.2,#,8.5,5.0,6.0,#,6.6,#,8.2,4.0,6.0,#,7.3,,,,,,,,,,,,,,,,,,,#,0.8,#,1.5,0.0,6.0,#,0.8,#,1.5,0.0,6.0,#,1.1,#,1,#,1.2,,,,,,,,,#,0.0,#,7.0,0.0,6.0,#,2.5,N,0.5,N,0.5,0.0,3.0,N,0.5,4662051,0.0,3.0,<,0.005,<,0.005,,,,,,,0.0,3.0,<,0.05,<,0.05,,,,,,,0.0,3.0,<,0.02,<,0.02,0.0,6.0,<,0.0005,<,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,4631354,2,,,サツマハントウセイブカイイキ,,,カンシテン-イ,,A,1.0,3.0,1978.0,9.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.42388889,130.23333333, 31:25:26,130:14:00
4810,1978,4631364.0,46,621,1.0,0.0,#,8.1,#,8.3,0.0,4.0,#,5.8,#,7.1,4.0,4.0,#,6.5,,,,,,,,,,,,,,,,,,,#,0.5,#,0.8,0.0,4.0,#,0.5,#,0.8,0.0,4.0,#,0.5,#,0.5,#,0.5,,,,,,,,,#,17.0,#,1700.0,1.0,4.0,#,460.0,N,0.5,N,0.5,0.0,2.0,N,0.5,4662101,0.0,2.0,<,0.005,<,0.005,,,,,,,0.0,2.0,<,0.05,<,0.05,,,,,,,0.0,2.0,<,0.02,<,0.02,0.0,3.0,<,0.0005,<,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,4631364,2,,,ニシノオモテコウカイイキ,,,キジユンテン1,,A,1.0,3.0,1978.0,9.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4631390.0,,,30.73000000,130.98444444, 30:43:48,130:59:04
4811,1978,4631374.0,46,621,2.0,0.0,#,8.2,#,8.2,0.0,4.0,#,5.2,#,7.3,4.0,4.0,#,6.5,,,,,,,,,,,,,,,,,,,#,0.6,#,0.8,0.0,3.0,#,0.6,#,0.8,0.0,3.0,#,0.6,#,0.6,#,0.8,,,,,,,,,#,0.0,#,400.0,0.0,4.0,#,180.0,N,0.5,N,0.5,0.0,2.0,N,0.5,4662102,0.0,2.0,<,0.005,<,0.005,,,,,,,0.0,2.0,<,0.05,<,0.05,,,,,,,0.0,2.0,<,0.02,<,0.02,0.0,3.0,<,0.0005,<,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,4631374,2,,,ニシノオモテコウカイイキ,,,キジユンテン2,,A,1.0,3.0,1978.0,9.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4631400.0,,,30.73333333,130.98750000, 30:44:00,130:59:15
4812,1978,4631384.0,46,621,51.0,0.0,#,8.2,#,8.3,0.0,4.0,#,6.0,#,7.9,3.0,4.0,#,6.9,,,,,,,,,,,,,,,,,,,<,0.5,#,1.8,0.0,4.0,<,0.5,#,1.8,0.0,4.0,#,1.4,#,1.6,#,1.8,,,,,,,,,#,14.0,#,4600.0,1.0,4.0,#,1200.0,N,0.5,N,0.5,0.0,2.0,N,0.5,4662151,0.0,2.0,<,0.005,<,0.005,,,,,,,0.0,2.0,<,0.05,<,0.05,,,,,,,0.0,2.0,<,0.02,<,0.02,0.0,3.0,<,0.0005,<,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,4631384,2,,,ニシノオモテコウカイイキ,,,カンシテンイ,,A,1.0,3.0,1978.0,9.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4631410.0,,,30.72861111,130.98861111, 30:43:43,130:59:19
4813,1978,4631394.0,46,621,52.0,0.0,#,8.1,#,8.3,0.0,4.0,#,5.9,#,7.4,4.0,4.0,#,6.5,,,,,,,,,,,,,,,,,,,<,0.5,#,1.2,0.0,4.0,<,0.5,#,1.2,0.0,4.0,#,0.8,#,0.8,#,0.9,,,,,,,,,#,330.0,#,2400.0,2.0,4.0,#,1100.0,N,0.5,N,0.5,0.0,2.0,N,0.5,4662152,0.0,2.0,<,0.005,<,0.005,,,,,,,0.0,2.0,<,0.05,<,0.05,,,,,,,0.0,2.0,<,0.02,<,0.02,0.0,3.0,<,0.0005,<,0.0005,,,,,,,,0.0,1.0,N,0.0005,N,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,4631394,2,,,ニシノオモテコウカイイキ,,,カンシテンロ,,A,1.0,3.0,1978.0,9.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4631420.0,,,30.72750000,130.99166667, 30:43:39,130:59:30
4814,1978,112584.0,1,202,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0120201,0.0,4.0,<,0.001,<,0.001,,,,,,,0.0,4.0,<,0.005,<,0.005,,,,,,,0.0,4.0,<,0.005,<,0.005,0.0,4.0,#,0.0005,#,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,112584,2,,安平川,アビラガワ (2),,勇払橋,ユウフツバシ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112690.0,81221.0,,43.15916667,141.34694444, 43:09:33,141:20:49
4815,1978,112664.0,1,209,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0120901,0.0,1.0,<,0.001,<,0.001,0.0,1.0,#,0.1,#,0.1,0.0,1.0,<,0.005,<,0.005,,,,,,,0.0,1.0,<,0.005,<,0.005,0.0,1.0,#,0.0005,#,0.0005,,0.0,1.0,#,0.0005,#,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,112664,2,,チマイベツ川,チマイベツガワ,,第２チマイベツ橋（国道橋）,ダイ 2 チマイベツバシ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112770.0,81519.0,,42.38194444,140.91638889, 42:22:55,140:54:59
4816,1978,112764.0,1,218,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0121801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,5.0,#,0.0005,#,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,112764,2,,ペイパン川,ペイパンガワ,,香取橋（牛朱別川合流前）,カトリバシ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112870.0,81007.0,,43.78972222,142.47444444, 43:47:23,142:28:28
