,西暦年度,絶対番号_x,県コード_地点統一番号,水域コード_地点統一番号,地点コード_地点統一番号,調査区分,C_pH_最小値,pH_最小値,C_pH_最大値,pH_最大値,m_pH,n_pH,C_DO_最小値,DO_最小値,C_DO_最大値,DO_最大値,m_DO,n_DO,C_DO_日間平均値_平均値,DO_日間平均値_平均値,C_BOD_最小値,BOD_最小値,C_BOD_最大値,BOD_最大値,m_BOD,n_BOD,C_BOD_日間平均値_最小値,BOD_日間平均値_最小値,C_BOD_日間平均値_最大値,BOD_日間平均値_最大値,x_BOD,y_BOD,C_BOD_日間平均値_平均値,BOD_日間平均値_平均値,C_BOD_日間平均値_中央値,BOD_日間平均値_中央値,C_BOD_日間平均値_75%値,BOD_日間平均値_75%値,C_COD_最小値,COD_最小値,C_COD_最大値,COD_最大値,m_COD,n_COD,C_COD_日間平均値_最小値,COD_日間平均値_最小値,C_COD_日間平均値_最大値,COD_日間平均値_最大値,x_COD,y_COD,C_COD_日間平均値_平均値,COD_日間平均値_平均値,C_COD_日間平均値_中央値,COD_日間平均値_中央値,C_COD_日間平均値_75%値,COD_日間平均値_75%値,C_SS_最小値,SS_最小値,C_SS_最大値,SS_最大値,m_SS,n_SS,C_SS_日間平均値_平均値,SS_日間平均値_平均値,C_大腸菌群数_最小値,大腸菌群数_最小値,C_大腸菌群数_最大値,大腸菌群数_最大値,m_大腸菌群数,n_大腸菌群数,C_大腸菌群数_日間平均値_平均値,大腸菌群数_日間平均値_平均値,C_n-ヘキサン抽出物質（油分等）_最小値,n-ヘキサン抽出物質（油分等)_最小値,C_n-ヘキサン抽出物質(油分等)_最大値,n-ヘキサン抽出物質(油分等)_最大値,m_n-ヘキサン抽出物質(油分等),n_n-ヘキサン抽出物質(油分等),C_n-ヘキサン抽出物質(油分等)_日間平均値_平均値,n-ヘキサン抽出物質(油分等)_日間平均値_平均値,地点統一番号,m_カドミウム,n_カドミウム,C_カドミウム_最大値,カドミウム_最大値,C_カドミウム_平均値,カドミウム_平均値,m_全シアン,n_全シアン,C_全シアン_最大値,全シアン_最大値,C_全シアン_平均値,全シアン_平均値,m_鉛,n_鉛,C_鉛_最大値,鉛_最大値,C_鉛_平均値,鉛_平均値,m_六価クロム,n_六価クロム,C_六価クロム_最大値,六価クロム_最大値,C_六価クロム_平均値,六価クロム_平均値,m_砒素,n_砒素,C_砒素_最大値,砒素_最大値,C_砒素_平均値,砒素_平均値,m_総水銀,n_総水銀,C_総水銀_最大値,総水銀_最大値,C_総水銀_平均値,総水銀_平均値,総水銀_定量限界値未満の検体数,m_アルキル水銀,n_アルキル水銀,C_アルキル水銀_最大値,アルキル水銀_最大値,C_アルキル水銀_平均値,アルキル水銀_平均値,m_PCB,n_PCB,C_PCB_最大値,PCB_最大値,C_PCB_平均値,PCB_平均値,m_有機リン,n_有機リン,C_有機リン_最大値,有機リン_最大値,C_有機リン_平均値,有機リン_平均値,m_ジクロロメタン,n_ジクロロメタン,C_ジクロロメタン_最大値,ジクロロメタン_最大値,C_ジクロロメタン_平均値,ジクロロメタン_平均値,m_四塩化炭素,n_四塩化炭素,C_四塩化炭素_最大値,四塩化炭素_最大値,C_四塩化炭素_平均値,四塩化炭素_平均値,m_1、2-ジクロロエタン,n_1、2-ジクロロエタン,C_1、2-ジクロロエタン_最大値,1、2-ジクロロエタン_最大値,C_1、2-ジクロロエタン_平均値,1、2-ジクロロエタン_平均値,m_1、1-ジクロロエチレン,n_1、1-ジクロロエチレン,C_1、1-ジクロロエチレン_最大値,1、1-ジクロロエチレン_最大値,C_1、1-ジクロロエチレン_平均値,1、1-ジクロロエチレン_平均値,m_シス-1、2-ジクロロエチレン,n_シス-1、2-ジクロロエチレン,C_シス-1、2-ジクロロエチレン_最大値,シス-1、2-ジクロロエチレン_最大値,C_シス-1、2-ジクロロエチレン_平均値,シス-1、2-ジクロロエチレン_平均値,m_1、1、1-トリクロロエタン,n_1、1、1-トリクロロエタン,C_1、1、1-トリクロロエタン_最大値,1、1、1-トリクロロエタン_最大値,C_1、1、1-トリクロロエタン_平均値,1、1、1-トリクロロエタン_平均値,m_1、1、2-トリクロロエタン,n_1、1、2-トリクロロエタン,C_1、1、2-トリクロロエタン_最大値,1、1、2-トリクロロエタン_最大値,C_1、1、2-トリクロロエタン_平均値,1、1、2-トリクロロエタン_平均値,m_トリクロロエチレン,n_トリクロロエチレン,C_トリクロロエチレン_最大値,トリクロロエチレン_最大値,C_トリクロロエチレン_平均値,トリクロロエチレン_平均値,m_テトラクロロエチレン,n_テトラクロロエチレン,C_テトラクロロエチレン_最大値,テトラクロロエチレン_最大値,C_テトラクロロエチレン_平均値,テトラクロロエチレン_平均値,m_1、3-ジクロロプロペン,n_1、3-ジクロロプロペン,C_1、3-ジクロロプロペン_最大値,1、3-ジクロロプロペン_最大値,C_1、3-ジクロロプロペン_平均値,1、3-ジクロロプロペン_平均値,m_チウラム,n_チウラム,C_チウラム_最大値,チウラム_最大値,C_チウラム_平均値,チウラム_平均値,m_シマジン,n_シマジン,C_シマジン_最大値,シマジン_最大値,C_シマジン_平均値,シマジン_平均値,m_チオベンカルブ,n_チオベンカルブ,C_チオベンカルブ_最大値,チオベンカルブ_最大値,C_チオベンカルブ_平均値,チオベンカルブ_平均値,m_ベンゼン,n_ベンゼン,C_ベンゼン_最大値,ベンゼン_最大値,C_ベンゼン_平均値,ベンゼン_平均値,m_セレン,n_セレン,C_セレン_最大値,セレン_最大値,C_セレン_平均値,セレン_平均値,m_硝酸性窒素及び亜硝酸性窒素,ｎ_硝酸性窒素及び亜硝酸性窒素,C_硝酸性窒素及び亜硝酸性窒素_最大値,硝酸性窒素及び亜硝酸性窒素_最大値,C_硝酸性窒素及び亜硝酸性窒素_平均値,硝酸性窒素及び亜硝酸性窒素_平均値,m_亜硝酸性窒素,n_亜硝酸性窒素,C_亜硝酸性窒素_最大値,亜硝酸性窒素_最大値,C_亜硝酸性窒素_平均値,亜硝酸性窒素_平均値,m_ふっ素,n_ふっ素,C_ふっ素_最大値,ふっ素_最大値,C_ふっ素_平均値,ふっ素_平均値,m_ほう素,n_ほう素,C_ほう素_最大値,ほう素_最大値,C_ほう素_平均値,ほう素_平均値,ＲＬＳ識別コード,水系コード,絶対番号_y,地点新設等コード,ＣＯＤ等基準点識別コード,水域名称_漢字,水域名称_カタカナ,水域名称_ローマ字,地点名称_漢字,地点名称_カタカナ,地点名称_ローマ字,類型,達成期間,指定区分,類型指定年_ＣＯＤ等,類型指定月_ＣＯＤ等,類型指定日_ＣＯＤ等,特例１,特例２,特例３,特例４,特例５,ＣＯＤの測定方法,県際水域コード,県際地点コード,測定中止年,測定中止月,測定中止日,測定再開年,測定再開月,測定再開日,ＮＰ測定コード,ＮＰ基準点識別コード,ＮＰ水域コード,ＮＰ水域名称_漢字,ＮＰ水域名称_カタカナ,ＮＰ水域名称_ローマ字,ＮＰ地点名称_漢字,ＮＰ地点名称_カタカナ,ＮＰ地点名称_ローマ字,ＮＰ類型,ＮＰ達成期間,ＮＰ指定区分,ＮＰ類型指定年,ＮＰ類型指定月,ＮＰ類型指定日,Ｎ指定の有無,Ｐ指定の有無,Ｎ暫定基準値,Ｐ暫定基準値,ＮＰ基準の特例,Ｎ測定方法,Ｐ測定方法,ＮＰ県際水域コード,ＮＰ県際地点コード,ＮＰ測定中止年,ＮＰ測定中止月,ＮＰ測定中止日,ＮＰ測定再開年,ＮＰ測定再開月,ＮＰ測定再開日,水道の取水地点,水質年鑑コード,推定絶対番号,推定水系コード,備考,緯度_Ｎ,経度_Ｅ,緯度_Ｎ_dms,経度_Ｅ_dms
4454,1981,4130210,41,606,3,0.0,#,8.1,#,8.3,0.0,6.0,#,6.9,#,8.7,3.0,6.0,#,7.6,,,,,,,,,,,,,,,,,,,<,0.5,#,4.6,3.0,6.0,<,0.5,#,4.6,3.0,6.0,#,2.4,#,2.3,#,3.0,,,,,,,,,#,5.0,#,1600.0,1.0,6.0,#,400.0,N,0.5,N,0.5,0.0,6.0,N,0.5,4160603,0.0,6.0,<,0.005,<,0.005,0.0,6.0,N,0.1,N,0.1,0.0,6.0,<,0.05,<,0.05,0.0,6.0,<,0.02,<,0.02,0.0,6.0,<,0.02,<,0.02,0.0,6.0,<,0.0005,<,0.0005,6.0,0.0,6.0,N,0.0005,N,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,4130210,2,7,玄海海域,ゲンカイカイイキ,,呼子港,ヨブココウ,,A,1.0,3.0,1974.0,4.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41S011,,,,33.54000000,129.89388889, 33:32:24,129:53:38
4455,1981,4130220,41,606,4,0.0,#,8.2,#,8.5,1.0,6.0,#,5.8,#,8.6,3.0,6.0,#,7.5,,,,,,,,,,,,,,,,,,,#,1.4,#,4.4,4.0,6.0,#,1.4,#,4.4,4.0,6.0,#,2.5,#,2.4,#,2.6,,,,,,,,,#,0.0,#,14.0,0.0,6.0,#,5.3,N,0.5,N,0.5,0.0,6.0,N,0.5,4160604,0.0,6.0,<,0.005,<,0.005,0.0,6.0,N,0.1,N,0.1,0.0,6.0,<,0.05,<,0.05,0.0,6.0,<,0.02,<,0.02,0.0,6.0,<,0.02,<,0.02,0.0,6.0,<,0.0005,<,0.0005,6.0,0.0,6.0,N,0.0005,N,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,4130220,2,7,玄海海域,ゲンカイカイイキ,,波戸岬,ハトミサキ,,A,1.0,3.0,1974.0,4.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41S012,,,,33.55722222,129.84444444, 33:33:26,129:50:40
4456,1981,4130230,41,606,5,0.0,#,8.0,#,8.6,8.0,24.0,#,6.2,#,11.0,10.0,24.0,#,8.2,,,,,,,,,,,,,,,,,,,#,1.4,#,4.4,16.0,24.0,#,1.8,#,3.9,5.0,6.0,#,2.6,#,2.2,#,3.3,,,,,,,,,#,13.0,#,110.0,0.0,6.0,#,45.0,N,0.5,N,0.5,0.0,6.0,N,0.5,4160605,0.0,6.0,<,0.005,<,0.005,0.0,6.0,N,0.1,N,0.1,0.0,6.0,<,0.05,<,0.05,0.0,6.0,<,0.02,<,0.02,0.0,6.0,<,0.02,<,0.02,0.0,6.0,<,0.0005,<,0.0005,6.0,0.0,6.0,N,0.0005,N,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,4130230,2,7,玄海海域,ゲンカイカイイキ,,福島大橋,フクシマオオハシ,,A,1.0,3.0,1974.0,4.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41S013,,,,33.37388889,129.85777778, 33:22:26,129:51:28
4457,1981,4130240,41,606,6,0.0,#,8.0,#,8.6,12.0,20.0,#,7.5,#,9.0,0.0,20.0,#,8.3,,,,,,,,,,,,,,,,,,,<,0.5,#,3.2,10.0,20.0,#,1.0,#,3.0,2.0,5.0,#,2.0,#,2.0,#,2.7,,,,,,,,,#,4.0,#,110.0,0.0,5.0,#,33.0,N,0.5,N,0.5,0.0,5.0,N,0.5,4160606,0.0,5.0,<,0.005,<,0.005,0.0,5.0,N,0.1,N,0.1,0.0,5.0,<,0.05,<,0.05,0.0,5.0,<,0.02,<,0.02,0.0,5.0,<,0.02,<,0.02,0.0,5.0,<,0.0005,<,0.0005,5.0,0.0,5.0,N,0.0005,N,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,4130240,2,7,玄海海域,ゲンカイカイイキ,,福田・浦ノ崎中間点,フクダ.ウラノサキチユウカン,,A,1.0,3.0,1974.0,4.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41S025,,,,33.34166667,129.82333333, 33:20:30,129:49:24
4458,1981,4130250,41,606,51,0.0,#,8.1,#,8.4,12.0,24.0,#,6.0,#,9.5,6.0,24.0,#,8.2,,,,,,,,,,,,,,,,,,,#,0.5,#,5.3,4.0,24.0,#,0.7,#,4.3,1.0,6.0,#,1.7,#,1.3,#,1.8,,,,,,,,,#,110.0,#,2400.0,1.0,6.0,#,590.0,N,0.5,N,0.5,0.0,6.0,N,0.5,4160651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,4130250,2,8,玄海海域,ゲンカイカイイキ,,鳥島高島中間,トリシマ.カタシマチユウカン,,A,1.0,3.0,1974.0,4.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.47000000,129.98111111, 33:28:12,129:58:52
4459,1981,4130260,41,606,52,0.0,#,8.2,#,8.3,0.0,6.0,#,5.8,#,8.1,3.0,6.0,#,7.2,,,,,,,,,,,,,,,,,,,#,0.7,#,2.8,1.0,6.0,#,0.7,#,2.8,1.0,6.0,#,1.6,#,1.5,#,2.0,,,,,,,,,#,0.0,#,23.0,0.0,6.0,#,8.0,N,0.5,N,0.5,0.0,6.0,N,0.5,4160652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,4130260,2,8,玄海海域,ゲンカイカイイキ,,加部島中間,カベジマチユウカン,,A,1.0,3.0,1974.0,4.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.54500000,129.88666667, 33:32:42,129:53:12
4460,1981,4130270,41,606,54,0.0,#,8.1,#,8.7,2.0,6.0,#,6.8,#,9.7,3.0,6.0,#,8.0,,,,,,,,,,,,,,,,,,,<,0.5,#,3.0,4.0,6.0,<,0.5,#,3.0,4.0,6.0,#,2.1,#,2.4,#,2.4,,,,,,,,,#,0.0,#,2200.0,1.0,6.0,#,380.0,N,0.5,N,0.5,0.0,6.0,N,0.5,4160654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,4130270,2,8,玄海海域,ゲンカイカイイキ,,イロハ島北,イロハジマキタ,,A,1.0,3.0,1974.0,4.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.39972222,129.85611111, 33:23:59,129:51:22
4461,1981,4130280,41,606,55,0.0,#,8.1,#,8.7,2.0,6.0,#,6.6,#,9.8,3.0,6.0,#,8.0,,,,,,,,,,,,,,,,,,,#,1.6,#,5.4,4.0,6.0,#,1.6,#,5.4,4.0,6.0,#,2.8,#,2.2,#,3.6,,,,,,,,,#,0.0,#,240.0,0.0,6.0,#,63.0,N,0.5,N,0.5,0.0,6.0,N,0.5,4160655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,4130280,2,8,玄海海域,ゲンカイカイイキ,,イロハ島南,イロハジマミナミ,,A,1.0,3.0,1974.0,4.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.38166667,129.86444444, 33:22:54,129:51:52
4462,1981,4130350,41,606,62,0.0,#,8.2,#,8.5,2.0,6.0,#,6.2,#,9.6,2.0,6.0,#,8.0,,,,,,,,,,,,,,,,,,,#,0.8,#,4.0,2.0,6.0,#,0.8,#,4.0,2.0,6.0,#,1.8,#,1.4,#,2.4,,,,,,,,,#,0.0,#,46.0,0.0,5.0,#,10.0,N,0.5,N,0.5,0.0,6.0,N,0.5,4160662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,4130350,1,8,玄海海域,ゲンカイカイイキ,,仮屋湾,カリヤワン,,A,1.0,3.0,1974.0,4.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.47000000,129.84916667, 33:28:12,129:50:57
4463,1981,4210010,42,1,1,0.0,#,7.5,#,9.0,4.0,45.0,#,7.6,#,12.0,0.0,45.0,#,9.7,<,0.5,#,7.5,2.0,45.0,#,0.5,#,3.5,1.0,12.0,#,1.3,#,1.1,#,1.4,,,,,,,,,,,,,,,,,,,<,1.0,#,18.0,0.0,44.0,#,4.0,#,200.0,#,92000.0,21.0,45.0,#,16000.0,,,,,,,,,4200101,0.0,12.0,<,0.005,<,0.005,0.0,12.0,N,0.1,N,0.1,0.0,12.0,<,0.05,<,0.05,0.0,12.0,<,0.02,<,0.02,0.0,12.0,<,0.02,<,0.02,0.0,12.0,<,0.0005,<,0.0005,12.0,,,,,,,,,,,,,0.0,12.0,N,0.1,N,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,89588.0,4210010,2,1,浦上川（１）,ウラカミガワ(1),,川平取水堰,カワビラシユスイゼキ,,B,1.0,3.0,1972.0,5.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42R422,,,,32.79611111,129.88472222, 32:47:46,129:53:05
4464,1981,4210020,42,2,1,0.0,#,7.3,#,10.1,12.0,24.0,#,3.0,#,13.0,2.0,24.0,#,9.6,#,0.8,#,3.5,1.0,24.0,#,1.0,#,3.3,1.0,12.0,#,1.9,#,1.7,#,2.2,,,,,,,,,,,,,,,,,,,#,3.0,#,16.0,0.0,24.0,#,9.0,#,2.0,#,35000.0,2.0,24.0,#,2700.0,,,,,,,,,4200201,0.0,12.0,<,0.005,<,0.005,0.0,12.0,N,0.1,N,0.1,0.0,12.0,<,0.05,<,0.05,0.0,12.0,<,0.02,<,0.02,0.0,12.0,<,0.02,<,0.02,0.0,12.0,<,0.0005,<,0.0005,12.0,,,,,,,,,,,,,0.0,12.0,N,0.1,N,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,89588.0,4210020,2,1,浦上川（２）,ウラカミガワ(2),,浦上貯水池,ウラカミチヨスイチ,,B,1.0,3.0,1972.0,5.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42R421,,,,32.79500000,129.87138889, 32:47:42,129:52:17
4465,1981,4210030,42,2,51,0.0,#,8.8,#,10.2,4.0,4.0,#,10.0,#,13.0,0.0,4.0,#,12.0,#,2.4,#,5.7,3.0,4.0,#,2.4,#,5.7,3.0,4.0,#,4.5,#,5.0,#,5.5,,,,,,,,,,,,,,,,,,,#,1.0,#,5.0,0.0,4.0,#,3.0,#,450.0,#,92000.0,2.0,4.0,#,27000.0,,,,,,,,,4200251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,4210030,2,2,浦上川（２）,ウラカミガワ(2),,道の尾橋,ミチノオバシ,,B,1.0,3.0,1972.0,5.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.80333333,129.85361111, 32:48:12,129:51:13
4466,1981,4210060,42,3,1,0.0,#,7.2,#,8.7,2.0,66.0,#,2.2,#,9.8,0.0,66.0,#,6.7,#,3.2,#,38.0,41.0,66.0,#,8.5,#,27.0,10.0,12.0,#,16.0,#,14.0,#,22.0,,,,,,,,,,,,,,,,,,,#,3.0,#,49.0,,66.0,#,14.0,#,13000.0,#,1600000.0,,66.0,#,370000.0,,,,,,,,,4200301,0.0,12.0,<,0.005,<,0.005,0.0,12.0,N,0.1,N,0.1,0.0,12.0,<,0.05,<,0.05,0.0,12.0,<,0.02,<,0.02,0.0,12.0,<,0.02,<,0.02,0.0,12.0,<,0.0005,<,0.0005,12.0,,,,,,,0.0,6.0,N,0.0005,N,0.0005,0.0,12.0,N,0.1,N,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,89588.0,4210060,2,1,浦上川（３）,ウラカミガワ(3),,大橋堰,オオハシゼキ,,E,3.0,3.0,1972.0,5.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42R423,,,,32.77888889,129.86194444, 32:46:44,129:51:43
4467,1981,4210100,42,4,1,0.0,#,7.0,#,9.9,7.0,24.0,#,4.4,#,12.0,1.0,24.0,#,9.4,#,0.7,#,4.3,1.0,24.0,#,0.8,#,3.2,1.0,12.0,#,1.8,#,1.7,#,2.0,,,,,,,,,,,,,,,,,,,#,1.0,#,17.0,0.0,24.0,#,9.0,#,20.0,#,5400.0,1.0,24.0,#,890.0,,,,,,,,,4200401,0.0,12.0,<,0.005,<,0.005,0.0,12.0,N,0.1,N,0.1,0.0,12.0,<,0.05,<,0.05,0.0,12.0,<,0.02,<,0.02,0.0,12.0,<,0.02,<,0.02,0.0,12.0,<,0.0005,<,0.0005,12.0,,,,,,,,,,,,,0.0,12.0,N,0.1,N,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,89588.0,4210100,2,1,中島川（１）,ナカシマガワ(1),,本河内低部貯水池,ホンゴウチテイブチヨスイチ,,B,1.0,3.0,1972.0,5.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42R433,,,,32.75277778,129.89944444, 32:45:10,129:53:58
4468,1981,4210110,42,4,51,0.0,#,7.1,#,9.4,8.0,24.0,#,2.3,#,12.0,1.0,24.0,#,9.2,#,0.8,#,3.9,5.0,24.0,#,1.1,#,3.7,2.0,12.0,#,2.0,#,1.8,#,2.0,,,,,,,,,,,,,,,,,,,#,2.0,#,19.0,0.0,24.0,#,10.0,#,20.0,#,9200.0,2.0,24.0,#,1000.0,,,,,,,,,4200451,0.0,12.0,<,0.005,<,0.005,0.0,12.0,N,0.1,N,0.1,0.0,12.0,<,0.05,<,0.05,0.0,12.0,<,0.02,<,0.02,0.0,12.0,<,0.02,<,0.02,0.0,12.0,<,0.0005,<,0.0005,12.0,,,,,,,,,,,,,0.0,12.0,N,0.1,N,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,89588.0,4210110,2,2,中島川（１）,ナカシマガワ(1),,本河内高部貯水池,ホンゴウチコウブチヨスイチ,,B,1.0,3.0,1972.0,5.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.75444444,129.90944444, 32:45:16,129:54:34
4469,1981,4210120,42,5,1,0.0,#,7.3,#,10.6,11.0,24.0,#,3.0,#,14.0,2.0,24.0,#,9.2,#,0.6,#,5.2,6.0,24.0,#,1.1,#,3.5,4.0,12.0,#,2.3,#,2.2,#,3.1,,,,,,,,,,,,,,,,,,,#,1.0,#,18.0,0.0,24.0,#,7.0,#,20.0,#,160000.0,1.0,24.0,#,7200.0,,,,,,,,,4200501,0.0,12.0,<,0.005,<,0.005,0.0,12.0,N,0.1,N,0.1,0.0,12.0,<,0.05,<,0.05,0.0,12.0,<,0.02,<,0.02,0.0,12.0,<,0.02,<,0.02,0.0,12.0,<,0.0005,<,0.0005,12.0,,,,,,,,,,,,,0.0,12.0,N,0.1,N,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,89588.0,4210120,2,1,中島川（２）,ナカシマガワ(2),,西山高部貯水池,ニシヤマコウブチヨスイチ,,B,1.0,3.0,1972.0,5.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42R431,,,,32.77055556,129.89250000, 32:46:14,129:53:33
4470,1981,4210130,42,6,1,0.0,#,7.3,#,8.4,0.0,66.0,#,4.7,#,11.0,0.0,66.0,#,8.0,#,1.8,#,9.2,0.0,66.0,#,3.4,#,7.6,0.0,12.0,#,5.3,#,4.8,#,6.8,,,,,,,,,,,,,,,,,,,#,1.0,#,24.0,,66.0,#,8.0,#,4500.0,#,920000.0,,66.0,#,210000.0,,,,,,,,,4200601,0.0,12.0,<,0.005,<,0.005,0.0,12.0,N,0.1,N,0.1,0.0,12.0,<,0.05,<,0.05,0.0,12.0,<,0.02,<,0.02,0.0,12.0,<,0.02,<,0.02,0.0,12.0,<,0.0005,<,0.0005,12.0,,,,,,,0.0,6.0,N,0.0005,N,0.0005,0.0,12.0,N,0.1,N,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,89588.0,4210130,2,1,中島川（３）,ナカシマガワ(3),,東新橋,ヒガシシンバシ,,E,3.0,3.0,1972.0,5.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42R438,,,,32.74833333,129.88166667, 32:44:54,129:52:54
