,西暦年度,絶対番号,県コード_地点統一番号_x,水域コード_地点統一番号_x,地点コード_地点統一番号_x,調査区分,C_pH_最小値,pH_最小値,C_pH_最大値,pH_最大値,m_pH,n_pH,C_DO_最小値,DO_最小値,C_DO_最大値,DO_最大値,m_DO,n_DO,C_DO_日間平均値_平均値,DO_日間平均値_平均値,C_BOD_最小値,BOD_最小値,C_BOD_最大値,BOD_最大値,m_BOD,n_BOD,C_BOD_日間平均値_最小値,BOD_日間平均値_最小値,C_BOD_日間平均値_最大値,BOD_日間平均値_最大値,x_BOD,y_BOD,C_BOD_日間平均値_平均値,BOD_日間平均値_平均値,C_BOD_日間平均値_中央値,BOD_日間平均値_中央値,C_BOD_日間平均値_75%値,BOD_日間平均値_75%値,C_COD_最小値,COD_最小値,C_COD_最大値,COD_最大値,m_COD,n_COD,C_COD_日間平均値_最小値,COD_日間平均値_最小値,C_COD_日間平均値_最大値,COD_日間平均値_最大値,x_COD,y_COD,C_COD_日間平均値_平均値,COD_日間平均値_平均値,C_COD_日間平均値_中央値,COD_日間平均値_中央値,C_COD_日間平均値_75%値,COD_日間平均値_75%値,C_SS_最小値,SS_最小値,C_SS_最大値,SS_最大値,m_SS,n_SS,C_SS_日間平均値_平均値,SS_日間平均値_平均値,C_大腸菌群数_最小値,大腸菌群数_最小値,C_大腸菌群数_最大値,大腸菌群数_最大値,m_大腸菌群数,n_大腸菌群数,C_大腸菌群数_日間平均値_平均値,大腸菌群数_日間平均値_平均値,C_n-ヘキサン抽出物質（油分等）_最小値,n-ヘキサン抽出物質（油分等)_最小値,C_n-ヘキサン抽出物質(油分等)_最大値,n-ヘキサン抽出物質(油分等)_最大値,m_n-ヘキサン抽出物質(油分等),n_n-ヘキサン抽出物質(油分等),C_n-ヘキサン抽出物質(油分等)_日間平均値_平均値,n-ヘキサン抽出物質(油分等)_日間平均値_平均値,地点統一番号_x,ＲＬＳ識別コード,水系コード,地点新設等コード,県コード_地点統一番号_y,水域コード_地点統一番号_y,地点コード_地点統一番号_y,ＣＯＤ等基準点識別コード,水域名称_漢字,水域名称_カタカナ,水域名称_ローマ字,地点名称_漢字,地点名称_カタカナ,地点名称_ローマ字,類型,達成期間,指定区分,類型指定年_ＣＯＤ等,類型指定月_ＣＯＤ等,類型指定日_ＣＯＤ等,特例１,特例２,特例３,特例４,特例５,ＣＯＤの測定方法,県際水域コード,県際地点コード,測定中止年,測定中止月,測定中止日,測定再開年,測定再開月,測定再開日,ＮＰ測定コード,ＮＰ基準点識別コード,ＮＰ水域コード,ＮＰ水域名称_漢字,ＮＰ水域名称_カタカナ,ＮＰ水域名称_ローマ字,ＮＰ地点名称_漢字,ＮＰ地点名称_カタカナ,ＮＰ地点名称_ローマ字,ＮＰ類型,ＮＰ達成期間,ＮＰ指定区分,ＮＰ類型指定年,ＮＰ類型指定月,ＮＰ類型指定日,Ｎ指定の有無,Ｐ指定の有無,Ｎ暫定基準値,Ｐ暫定基準値,ＮＰ基準の特例,Ｎ測定方法,Ｐ測定方法,ＮＰ県際水域コード,ＮＰ県際地点コード,ＮＰ測定中止年,ＮＰ測定中止月,ＮＰ測定中止日,ＮＰ測定再開年,ＮＰ測定再開月,ＮＰ測定再開日,水道の取水地点,水質年鑑コード,推定絶対番号,推定水系コード,備考,緯度_Ｎ,経度_Ｅ,緯度_Ｎ_dms,経度_Ｅ_dms,地点統一番号_y
4031,1976,3430252,,,,0,,,,,,,#,5.6,#,9.9,5.0,18.0,#,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,2,,,,,,,,,ヒロシマワン セイブ -23,,A,1,,1974,5,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34S0230,3431210.0,,,34.12000000,132.36750000, 34:07:12,132:22:03,
4032,1976,3430262,,,,0,,,,,,,#,3.4,#,10.0,11.0,36.0,#,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,2,,,,,,,,,ヒロシマワン セイブ -24,,A,1,,1974,5,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34S0240,,,,34.30055556,132.30416667, 34:18:02,132:18:15,
4033,1976,3430272,,,,0,,,,,,,#,2.8,#,10.0,4.0,72.0,#,8.3,,,,,,,,,,,,,,,,,,,<,0.5,#,9.4,19.0,72.0,#,1.1,#,3.7,5.0,12.0,#,2.7,#,2.7,#,3.4,,,,,,,,,,,,,,,,,,,,,,,,,,3,,2,,,,,,,,,ヒロシマワン セイブ -27,,B,2,,1974,5,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34S0270,3431030.0,,,34.22722222,132.23861111, 34:13:38,132:14:19,
4034,1976,3430282,,,,0,,,,,,,#,2.9,#,9.6,6.0,72.0,#,8.0,,,,,,,,,,,,,,,,,,,#,0.5,#,11.0,29.0,72.0,#,1.4,#,5.1,7.0,12.0,#,3.2,#,3.2,#,3.8,,,,,,,,,,,,,,,,,,,,,,,,,,3,,2,,,,,,,,,ヒロシマワン セイブ -28,,B,2,,1974,5,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34S0280,3431040.0,,,34.22250000,132.24277778, 34:13:21,132:14:34,
4035,1976,3430292,,,,0,,,,,,,#,4.1,#,10.0,4.0,36.0,#,8.5,,,,,,,,,,,,,,,,,,,#,0.5,#,5.1,17.0,36.0,#,1.4,#,3.8,5.0,12.0,#,2.2,#,2.0,#,2.6,,,,,,,,,,,,,,,,,,,,,,,,,,3,,2,,,,,,,,,ヒロシマワン セイブ -29,,A,2,,1974,5,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34S0290,3431070.0,,,34.21555556,132.25583333, 34:12:56,132:15:21,
4036,1976,3430302,,,,0,,,,,,,#,3.6,#,9.8,7.0,36.0,#,8.3,,,,,,,,,,,,,,,,,,,#,0.5,#,3.8,16.0,36.0,#,0.8,#,3.5,6.0,12.0,#,2.0,#,2.0,#,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,3,,2,,,,,,,,,ヒロシマワン セイブ -30,,A,2,,1974,5,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34S0300,3431080.0,,,34.19472222,132.26583333, 34:11:41,132:15:57,
4037,1976,3430312,,,,0,,,,,,,#,3.1,#,10.0,16.0,48.0,#,8.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,2,,,,,,,,,ヒロシマワン セイブ -31,,A,1,,1974,5,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34S0310,3431220.0,,,34.23805556,132.23333333, 34:14:17,132:14:00,
4038,1976,3430322,,,,0,,,,,,,#,3.4,#,13.0,22.0,72.0,#,8.7,,,,,,,,,,,,,,,,,,,#,0.7,#,8.2,35.0,72.0,#,1.2,#,3.9,8.0,12.0,#,2.4,#,2.3,#,2.8,,,,,,,,,,,,,,,,,,,,,,,,,,3,,2,,,,,,,,Ｂ‐１,B-1,,A,1,,1973,2,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34S1010,3430110.0,,,34.24083333,132.53916667, 34:14:27,132:32:21,
4039,1976,3430332,,,,0,,,,,,,#,4.4,#,17.0,18.0,72.0,#,8.9,,,,,,,,,,,,,,,,,,,#,0.9,#,5.5,32.0,72.0,#,1.3,#,3.4,7.0,12.0,#,2.4,#,2.2,#,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,3,,2,,,,,,,,Ｂ‐２,B-2,,A,1,,1973,2,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34S1020,3430130.0,,,34.23361111,132.53944444, 34:14:01,132:32:22,
4040,1976,3430342,,,,0,,,,,,,#,3.3,#,10.0,28.0,72.0,#,7.7,,,,,,,,,,,,,,,,,,,#,0.6,#,3.8,22.0,72.0,#,1.3,#,2.6,3.0,12.0,#,1.9,#,1.9,#,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,3,,2,,,,,,,,Ｂ‐３,B-3,,A,1,,1973,2,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34S1030,3430140.0,,,34.21305556,132.53777778, 34:12:47,132:32:16,
4041,1976,3430352,,,,0,,,,,,,#,6.3,#,10.0,9.0,72.0,#,8.7,,,,,,,,,,,,,,,,,,,#,0.7,#,7.6,23.0,72.0,#,1.4,#,3.7,5.0,12.0,#,2.0,#,1.7,#,2.2,,,,,,,,,,,,,,,,,,,,,,,,,,3,,2,,,,,,,,Ｂ‐４,B-4,,A,1,,1973,2,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34S1040,3430150.0,,,34.22138889,132.60138889, 34:13:17,132:36:05,
4042,1976,3430362,,,,0,,,,,,,#,2.8,#,10.0,0.0,72.0,#,7.3,,,,,,,,,,,,,,,,,,,#,0.7,#,11.0,5.0,72.0,#,1.2,#,5.3,0.0,12.0,#,3.0,#,2.8,#,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,3,,2,,,,,,,,Ｂ‐５,B-5,,C,2,,1973,2,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34S1050,,,,34.22305556,132.61472222, 34:13:23,132:36:53,
4043,1976,3430372,,,,0,,,,,,,#,6.3,#,11.0,0.0,72.0,#,8.7,,,,,,,,,,,,,,,,,,,#,0.7,#,3.9,2.0,72.0,#,1.3,#,2.3,0.0,12.0,#,1.8,#,1.8,#,1.9,,,,,,,,,,,,,,,,,,,,,,,,,,3,,2,,,,,,,,,B-6,,B,2,,1973,2,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34S1060,3430090.0,,,34.21833333,132.61138889, 34:13:06,132:36:41,
4044,1976,3430382,,,,0,,,,,,,#,6.4,#,10.0,10.0,72.0,#,8.8,,,,,,,,,,,,,,,,,,,#,0.7,#,4.6,18.0,72.0,#,1.2,#,2.3,3.0,12.0,#,1.7,#,1.7,#,1.9,,,,,,,,,,,,,,,,,,,,,,,,,,3,,2,,,,,,,,,B-7,,A,1,,1973,2,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34S1070,3430160.0,,,34.21361111,132.60944444, 34:12:49,132:36:34,
4045,1976,3430392,,,,0,,,,,,,#,2.3,#,17.0,35.0,138.0,#,8.3,,,,,,,,,,,,,,,,,,,#,0.7,#,13.0,67.0,138.0,#,1.1,#,5.7,8.0,12.0,#,2.5,#,2.2,#,2.6,,,,,,,,,,,,,,,,,,,,,,,,,,3,,2,,,,,,,,Ｃ‐１,C-1,,A,1,,1974,2,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34S1080,3430120.0,,,34.23750000,132.55277778, 34:14:15,132:33:10,
4046,1976,3430402,,,,0,,,,,,,#,5.5,#,11.0,0.0,138.0,#,8.2,,,,,,,,,,,,,,,,,,,#,0.6,#,11.0,2.0,138.0,#,1.2,#,3.5,0.0,12.0,#,2.3,#,2.2,#,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,3,,2,,,,,,,,Ｃ‐２,C-2,,C,2,,1973,2,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34S1090,3430010.0,,,34.21944444,132.61305556, 34:13:10,132:36:47,
4047,1976,3430412,,,,0,,,,,,,#,7.4,#,11.0,1.0,4.0,#,9.1,,,,,,,,,,,,,,,,,,,#,2.3,#,3.4,4.0,4.0,#,2.3,#,3.4,4.0,4.0,#,2.7,#,2.6,#,2.7,,,,,,,,,,,,,,,,,,,,,,,,,,3,,2,,,,,,,,,クレチサキ-1,,A,1,,1973,2,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34S1110,3430170.0,,,34.28861111,132.51250000, 34:17:19,132:30:45,
4048,1976,3430422,,,,0,,,,,,,#,7.4,#,10.0,1.0,4.0,#,8.6,,,,,,,,,,,,,,,,,,,#,2.1,#,3.5,4.0,4.0,#,2.1,#,3.5,4.0,4.0,#,2.8,#,2.8,#,2.8,,,,,,,,,,,,,,,,,,,,,,,,,,3,,2,,,,,,,,,クレチサキ-3,,A,1,,1973,2,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34S1130,3430180.0,,,34.25444444,132.52694444, 34:15:16,132:31:37,
4049,1976,3430432,,,,0,,,,,,,#,6.6,#,11.0,1.0,4.0,#,8.4,,,,,,,,,,,,,,,,,,,#,2.6,#,3.2,4.0,4.0,#,2.6,#,3.2,4.0,4.0,#,2.9,#,3.0,#,3.2,,,,,,,,,,,,,,,,,,,,,,,,,,3,,2,,,,,,,,,クレチサキ-6,,A,1,,1973,2,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34S1160,,,,34.24083333,132.54722222, 34:14:27,132:32:50,
4050,1976,3430442,,,,0,,,,,,,#,6.9,#,10.0,1.0,4.0,#,8.7,,,,,,,,,,,,,,,,,,,#,1.8,#,3.9,2.0,4.0,#,1.8,#,3.9,2.0,4.0,#,2.5,#,2.1,#,2.1,,,,,,,,,,,,,,,,,,,,,,,,,,3,,2,,,,,,,,,クレチサキ-9,,A,1,,1973,2,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34S1190,,,,34.22777778,132.54555556, 34:13:40,132:32:44,
4051,1976,3430452,,,,0,,,,,,,#,4.3,#,15.0,12.0,35.0,#,8.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,2,,,,,,,,,クレチサキ-11,,A,1,,1973,2,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34S1210,3430240.0,,,34.23166667,132.52750000, 34:13:54,132:31:39,
4052,1976,3430462,,,,0,,,,,,,#,2.1,#,11.0,10.0,18.0,#,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,2,,,,,,,,,クレチサキ-12,,A,1,,1973,2,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34S1220,3430190.0,,,34.23333333,132.52416667, 34:14:00,132:31:27,
4053,1976,3430472,,,,0,,,,,,,#,5.4,#,16.0,11.0,35.0,#,8.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,2,,,,,,,,,クレチサキ-16,,A,1,,1973,2,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34S1260,,,,34.20583333,132.51750000, 34:12:21,132:31:03,
4054,1976,3430482,,,,0,,,,,,,#,6.5,#,10.0,2.0,4.0,#,7.9,,,,,,,,,,,,,,,,,,,#,2.1,#,4.1,4.0,4.0,#,2.1,#,4.1,4.0,4.0,#,2.8,#,2.6,#,2.6,,,,,,,,,,,,,,,,,,,,,,,,,,3,,2,,,,,,,,,クレチサキ-18,,A,1,,1973,2,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34S1280,,,,34.22555556,132.59694444, 34:13:32,132:35:49,
4055,1976,3430492,,,,0,,,,,,,#,7.2,#,9.9,1.0,4.0,#,8.3,,,,,,,,,,,,,,,,,,,#,1.3,#,4.3,2.0,4.0,#,1.3,#,4.3,2.0,4.0,#,2.6,#,2.4,#,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,3,,2,,,,,,,,,クレチサキ-20,,A,1,,1973,2,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34S1300,,,,34.22333333,132.60222222, 34:13:24,132:36:08,
4056,1976,3430502,,,,0,,,,,,,#,5.1,#,10.0,0.0,4.0,#,6.8,,,,,,,,,,,,,,,,,,,#,1.3,#,8.0,0.0,4.0,#,1.3,#,8.0,0.0,4.0,#,5.2,#,5.8,#,7.2,,,,,,,,,,,,,,,,,,,,,,,,,,3,,2,,,,,,,,,クレチサキ-21,,C,2,,1973,2,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34S1310,,,,34.22166667,132.61111111, 34:13:18,132:36:40,
4057,1976,3430512,,,,0,,,,,,,#,6.5,#,10.0,0.0,4.0,#,7.6,,,,,,,,,,,,,,,,,,,#,1.3,#,6.2,2.0,4.0,#,1.3,#,6.2,2.0,4.0,#,3.2,#,2.6,#,3.6,,,,,,,,,,,,,,,,,,,,,,,,,,3,,2,,,,,,,,,クレチサキ-22,,B,2,,1973,2,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34S1320,,,,34.22027778,132.61055556, 34:13:13,132:36:38,
4058,1976,3430522,,,,0,,,,,,,#,7.0,#,9.9,2.0,4.0,#,8.0,,,,,,,,,,,,,,,,,,,#,1.9,#,6.4,2.0,4.0,#,1.9,#,6.4,2.0,4.0,#,3.1,#,2.1,#,2.1,,,,,,,,,,,,,,,,,,,,,,,,,,3,,2,,,,,,,,,クレチサキ-23,,A,1,,1973,2,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34S1330,,,,34.21638889,132.60833333, 34:12:59,132:36:30,
4059,1976,3430532,,,,0,,,,,,,#,5.0,#,12.0,7.0,25.0,#,8.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,2,,,,,,,,,クレチサキ-27,,A,1,,1973,2,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34S1370,,,,34.21166667,132.60583333, 34:12:42,132:36:21,
4060,1976,3430542,,,,0,,,,,,,#,6.8,#,12.0,3.0,25.0,#,9.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,2,,,,,,,,,クレチサキ-29,,A,1,,1973,2,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34S1390,,,,34.20000000,132.59833333, 34:12:00,132:35:54,
4061,1976,3430552,,,,0,,,,,,,#,5.8,#,11.0,6.0,15.0,#,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,2,,,,,,,,,クレチサキ-30,,A,1,,1973,2,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34S1400,3430200.0,,,34.19222222,132.59833333, 34:11:32,132:35:54,
4062,1976,3430562,,,,0,,,,,,,#,3.3,#,7.5,0.0,4.0,#,5.2,,,,,,,,,,,,,,,,,,,#,2.1,#,7.7,0.0,4.0,#,2.1,#,7.7,0.0,4.0,#,5.6,#,6.3,#,6.6,,,,,,,,,,,,,,,,,,,,,,,,,,3,,2,,,,,,,,,クレチサキ-31,,C,2,,1973,2,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34S1410,,,,34.22722222,132.61583333, 34:13:38,132:36:57,
4063,1976,3430572,,,,0,,,,,,,#,0.9,#,6.6,1.0,4.0,#,4.7,,,,,,,,,,,,,,,,,,,#,2.3,#,16.0,1.0,4.0,#,2.3,#,16.0,1.0,4.0,#,7.8,#,6.5,#,7.6,,,,,,,,,,,,,,,,,,,,,,,,,,3,,2,,,,,,,,,クレチサキ-32,,C,2,,1973,2,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34S1420,,,,34.22861111,132.61972222, 34:13:43,132:37:11,
4064,1976,3430582,,,,0,,,,,,,#,6.6,#,9.0,2.0,4.0,#,7.8,,,,,,,,,,,,,,,,,,,#,1.0,#,4.8,3.0,4.0,#,1.0,#,4.8,3.0,4.0,#,2.8,#,2.7,#,2.7,,,,,,,,,,,,,,,,,,,,,,,,,,3,,2,,,,,,,,,クレチサキ-37,,A,1,,1973,2,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34S1470,3430230.0,,,34.21500000,132.65861111, 34:12:54,132:39:31,
4065,1976,3430592,,,,0,,,,,,,#,6.7,#,9.3,2.0,4.0,#,7.8,,,,,,,,,,,,,,,,,,,#,1.2,#,1.8,0.0,4.0,#,1.2,#,1.8,0.0,4.0,#,1.4,#,1.4,#,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,3,,2,,,,,,,,,クレチサキ-38,,A,1,,1973,2,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34S1480,,,,34.21750000,132.66138889, 34:13:03,132:39:41,
4066,1976,3430602,,,,0,,,,,,,#,6.6,#,10.0,6.0,36.0,#,8.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,2,,,,,,,,,クレチサキ-39,,A,1,,1973,2,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34S1490,,,,34.21333333,132.66500000, 34:12:48,132:39:54,
4067,1976,3430612,,,,0,,,,,,,#,0.6,#,9.4,9.0,18.0,#,7.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,2,,,,,,,,,クレチサキ-43,,A,1,,1973,2,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34S1530,3430210.0,,,34.05333333,132.58250000, 34:03:12,132:34:57,
4068,1976,3430622,,,,0,,,,,,,#,5.9,#,8.7,11.0,15.0,#,7.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,2,,,,,,,,,クレチサキ-44,,A,1,,1973,2,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34S1540,3430220.0,,,34.12277778,132.78083333, 34:07:22,132:46:51,
4069,1976,3430632,,,,0,,,,,,,#,5.6,#,15.0,18.0,72.0,#,8.6,,,,,,,,,,,,,,,,,,,#,0.7,#,2.1,1.0,72.0,#,0.9,#,1.8,0.0,12.0,#,1.4,#,1.3,#,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,3,,2,,,,,,,,Ｂ‐１,B-1,,A,1,,1974,4,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34S2010,,,,34.31222222,132.88250000, 34:18:44,132:52:57,
4070,1976,3430642,,,,0,,,,,,,#,6.7,#,13.0,17.0,71.0,#,8.6,,,,,,,,,,,,,,,,,,,<,0.5,#,2.3,1.0,72.0,#,0.9,#,1.8,0.0,12.0,#,1.4,#,1.4,#,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,3,,2,,,,,,,,Ｂ‐２,B-2,,A,1,,1974,4,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34S2020,,,,34.32000000,132.89527778, 34:19:12,132:53:43,
4071,1976,3430662,,,,0,,,,,,,#,6.7,#,11.0,16.0,72.0,#,8.5,,,,,,,,,,,,,,,,,,,<,0.5,#,2.4,3.0,72.0,#,0.9,#,2.0,0.0,12.0,#,1.3,#,1.3,#,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,3,,2,,,,,,,,Ｂ‐４,B-4,,A,1,,1974,4,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34S2040,,,,34.32000000,132.91472222, 34:19:12,132:54:53,
4072,1976,3430672,,,,0,,,,,,,#,6.5,#,10.0,16.0,72.0,#,8.5,,,,,,,,,,,,,,,,,,,<,0.5,#,2.6,1.0,72.0,#,0.8,#,2.0,0.0,12.0,#,1.3,#,1.3,#,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,3,,2,,,,,,,,Ｂ‐５,B-5,,A,1,,1974,5,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34S2050,3430560.0,,,34.31194444,132.90861111, 34:18:43,132:54:31,
4073,1976,3430682,,,,0,,,,,,,#,6.2,#,9.4,12.0,18.0,#,7.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,2,,,,,,,,,B-6,,A,1,,1974,5,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34S2060,,,,34.29361111,132.89194444, 34:17:37,132:53:31,
4074,1976,3430712,,,,0,,,,,,,#,4.3,#,10.0,18.0,72.0,#,8.2,,,,,,,,,,,,,,,,,,,<,0.5,#,2.4,5.0,72.0,#,1.2,#,1.9,0.0,12.0,#,1.6,#,1.6,#,1.7,,,,,,,,,,,,,,,,,,,,,,,,,,3,,2,,,,,,,,Ｂ‐９,B-9,,A,1,,1974,5,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34S2090,,,,34.38111111,133.10861111, 34:22:52,133:06:31,
4075,1976,3430722,,,,0,,,,,,,#,6.4,#,10.0,20.0,72.0,#,8.4,,,,,,,,,,,,,,,,,,,#,0.6,#,2.9,7.0,72.0,#,1.1,#,2.2,1.0,12.0,#,1.6,#,1.7,#,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,3,,2,,,,,,,,Ｂ‐１０,B-10,,A,1,,1974,5,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34S2100,,,,34.37611111,133.09694444, 34:22:34,133:05:49,
4076,1976,3430732,,,,0,,,,,,,#,6.4,#,10.0,24.0,72.0,#,8.2,,,,,,,,,,,,,,,,,,,#,0.6,#,2.4,5.0,72.0,#,1.3,#,2.2,1.0,12.0,#,1.5,#,1.4,#,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,3,,2,,,,,,,,Ｂ‐１１,B-11,,A,1,,1974,5,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34S2110,3430580.0,,,34.36305556,133.09361111, 34:21:47,133:05:37,
4077,1976,3430742,,,,0,,,,,,,#,5.3,#,10.0,27.0,72.0,#,8.2,,,,,,,,,,,,,,,,,,,<,0.5,#,1.9,0.0,72.0,#,0.6,#,1.4,0.0,12.0,#,0.9,#,0.8,#,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,3,,2,,,,,,,,Ｂ‐１２,B-12,,A,1,,1974,5,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34S2120,,,,34.39361111,133.16833333, 34:23:37,133:10:06,
4078,1976,3430762,,,,0,,,,,,,#,5.3,#,13.0,8.0,36.0,#,8.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,2,,,,,,,,,B-14,,A,1,,1974,4,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34S2140,,,,34.40888889,133.23500000, 34:24:32,133:14:06,
