,レコードID,測定年度,絶対番号,都道府県コード,水域コード,地点コード,採取_年,採取_月日,採取_時分,調査区分コード,採取位置コード,採取水深(m),天候コード,流況コード,臭気コード,色相コード,気温(℃),水温(℃),流量(m3/s),全水深(m),透明度_C,透明度(m),地点統一番号,カドミウム_C,カドミウム(mg/l),全シアン_C,全シアン(mg/l),鉛_C,鉛(mg/l),六価クロム_C,六価クロム(mg/l),砒素_C,砒素(mg/l),総水銀_C,総水銀(mg/l),アルキル水銀_C,アルキル水銀(mg/l),PCB_C,PCB(mg/l),有機リン_C,有機リン(mg/l),ジクロロメタン_C,ジクロロメタン(mg/l),四塩化炭素_C,四塩化炭素(mg/l),1，2-ジクロロエタン_C,1，2-ジクロロエタン(mg/l),1，1-ジクロロエチレン_C,1，1-ジクロロエチレン(mg/l),シス-1，2-ジクロロエチレン_C,シス-1，2-ジクロロエチレン(mg/l),1，1，1-トリクロロエタン_C,1，1，1-トリクロロエタン(mg/l),1，1，2-トリクロロエタン_C,1，1，2-トリクロロエタン(mg/l),トリクロロエチレン_C,トリクロロエチレン(mg/l),テトラクロロエチレン_C,テトラクロロエチレン(mg/l),1，3-ジクロロプロペン_C,1，3-ジクロロプロペン(mg/l),チウラム_C,チウラム(mg/l),シマンジン_C,シマンジン(mg/l),チオベンカルプ_C,チオベンカルプ(mg/l),ベンゼン_C,ベンゼン(mg/l),セレン_C,セレン(mg/l),亜硝酸性窒素_C,亜硝酸性窒素(mg/l),硝酸性窒素及び亜硝酸性窒素_C,硝酸性窒素及び亜硝酸性窒素(mg/l),ふっ素_C,ふっ素(mg/l),ほう素_C,ほう素(mg/l),pH_C,pH,DO_C,DO(mg/l),BOD_C,BOD(mg/l),COD_C,COD(mg/l),SS_C,SS(mg/l),大腸菌群数_C,大腸菌群数(MPN/100ml),n-ヘキサン抽出物質_C,n-ヘキサン抽出物質(mg/l)
8835,1410390024,1982,1410390,14,11,51,1982,902,500.0,2,1,,2.0,,,,21.5,20.0,1.56,0.51,,,1401151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.3,#,3.3,#,4.7,#,6.7,<,1.0,,,,
8836,1410390025,1982,1410390,14,11,51,1982,1006,1200.0,2,1,,10.0,,,,17.0,18.0,6.1,0.44,,,1401151,<,0.005,N,,<,0.05,<,0.02,<,0.02,<,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.2,#,5.8,#,11.0,#,13.0,#,50.0,#,2600000.0,,
8837,1410390026,1982,1410390,14,11,51,1982,1006,1700.0,2,1,,10.0,,,,17.0,19.0,3.25,0.36,,,1401151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.3,#,5.6,#,6.7,#,9.4,#,12.0,,,,
8838,1410390027,1982,1410390,14,11,51,1982,1006,2255.0,2,1,,10.0,,,,15.0,18.0,3.63,0.35,,,1401151,<,0.005,N,,<,0.05,<,0.02,<,0.02,<,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.3,#,4.9,#,12.0,#,18.0,#,35.0,,,,
8839,1410390028,1982,1410390,14,11,51,1982,1007,455.0,2,1,,4.0,,,,15.0,17.0,2.47,0.29,,,1401151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.4,#,6.3,#,4.2,#,6.1,#,2.0,,,,
8840,1410390029,1982,1410390,14,11,51,1982,1109,1120.0,2,1,,10.0,,,,15.0,17.0,2.58,0.32,,,1401151,<,0.005,N,,<,0.05,<,0.02,<,0.02,<,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.3,#,4.5,#,6.7,#,9.9,#,12.0,#,49000.0,,
8841,1410390030,1982,1410390,14,11,51,1982,1109,1720.0,2,1,,4.0,,,,15.0,17.0,1.92,0.29,,,1401151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.3,#,4.2,#,5.7,#,8.1,#,5.0,,,,
8842,1410390031,1982,1410390,14,11,51,1982,1109,2310.0,2,1,,10.0,,,,14.0,17.0,2.91,0.37,,,1401151,<,0.005,N,,<,0.05,<,0.02,<,0.02,<,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.3,#,3.2,#,9.9,#,11.0,#,17.0,,,,
8843,1410390032,1982,1410390,14,11,51,1982,1110,500.0,2,1,,4.0,,,,14.0,16.0,3.01,0.34,,,1401151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.3,#,5.4,#,7.7,#,11.0,#,14.0,,,,
8844,1410390033,1982,1410390,14,11,51,1982,1207,1115.0,2,1,,4.0,,,,6.0,13.0,2.85,0.38,,,1401151,<,0.005,N,,<,0.05,<,0.02,<,0.02,<,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.3,#,6.1,#,14.0,#,13.0,#,26.0,#,240000.0,,
8845,1410390034,1982,1410390,14,11,51,1982,1207,1700.0,2,1,,2.0,,,,6.0,12.0,1.95,0.34,,,1401151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.4,#,6.3,#,7.4,#,8.6,#,8.0,,,,
8846,1410390035,1982,1410390,14,11,51,1982,1207,2255.0,2,1,,2.0,,,,2.0,11.0,2.04,0.35,,,1401151,<,0.005,N,,<,0.05,<,0.02,<,0.02,<,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.3,#,5.5,#,12.0,#,12.0,#,12.0,,,,
8847,1410390036,1982,1410390,14,11,51,1982,1208,500.0,2,1,,2.0,,,,-1.0,11.0,1.81,0.32,,,1401151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.3,#,5.7,#,12.0,#,11.0,#,15.0,,,,
8848,1410390037,1982,1410390,14,11,51,1983,105,1125.0,2,1,,2.0,,,,15.0,12.0,1.72,0.38,,,1401151,<,0.005,N,,<,0.05,<,0.02,<,0.02,<,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.5,#,7.2,#,12.0,#,9.9,#,16.0,#,49000.0,,
8849,1410390038,1982,1410390,14,11,51,1983,105,1650.0,2,1,,4.0,,,,13.0,13.0,1.73,0.37,,,1401151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.4,#,4.2,#,16.0,#,16.0,#,26.0,,,,
8850,1410390039,1982,1410390,14,11,51,1983,105,2250.0,2,1,,4.0,,,,7.5,13.0,2.17,0.36,,,1401151,<,0.005,N,,<,0.05,<,0.02,<,0.02,<,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.3,#,3.2,#,18.0,#,16.0,#,26.0,,,,
8851,1410390040,1982,1410390,14,11,51,1983,106,505.0,2,1,,10.0,,,,7.0,10.0,3.94,0.5,,,1401151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.1,#,5.9,#,40.0,#,41.0,#,140.0,,,,
8852,1410390041,1982,1410390,14,11,51,1983,201,1120.0,2,1,,2.0,,,,12.0,14.0,1.64,0.34,,,1401151,<,0.005,N,,<,0.05,<,0.02,<,0.02,<,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.5,#,6.9,#,15.0,#,13.0,#,18.0,#,220000.0,#,2.6
8853,1410390042,1982,1410390,14,11,51,1983,201,1705.0,2,1,,4.0,,,,9.0,12.0,1.45,0.31,,,1401151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.4,#,3.6,#,11.0,#,11.0,#,7.0,,,,
8854,1410390043,1982,1410390,14,11,51,1983,201,2230.0,2,1,,10.0,,,,6.0,12.0,1.45,0.32,,,1401151,<,0.005,N,,<,0.05,<,0.02,<,0.02,<,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.4,#,2.8,#,11.0,#,11.0,#,5.0,,,#,3.0
8855,1410390044,1982,1410390,14,11,51,1983,202,455.0,2,1,,4.0,,,,5.0,10.0,1.14,0.33,,,1401151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.3,#,3.3,#,13.0,#,12.0,#,5.0,,,,
8856,1410390045,1982,1410390,14,11,51,1983,301,1120.0,2,1,,2.0,,,,14.0,15.0,1.85,0.34,,,1401151,<,0.005,N,,<,0.05,<,0.02,<,0.02,<,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.5,#,5.7,#,10.0,#,9.9,#,8.0,#,17000.0,,
8857,1410390046,1982,1410390,14,11,51,1983,301,1700.0,2,1,,2.0,,,,14.0,15.0,1.45,0.32,,,1401151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.5,#,3.2,#,7.6,#,10.0,#,1.0,,,,
8858,1410390047,1982,1410390,14,11,51,1983,301,2250.0,2,1,,4.0,,,,11.5,14.0,1.75,0.33,,,1401151,<,0.005,N,,<,0.05,<,0.02,<,0.02,<,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.3,#,2.5,#,11.0,#,13.0,#,9.0,,,,
8859,1410390048,1982,1410390,14,11,51,1983,302,510.0,2,1,,10.0,,,,8.0,12.0,1.3,0.3,,,1401151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.4,#,3.2,#,9.5,#,10.0,#,2.0,,,,
8860,1410400001,1982,1410400,14,11,52,1982,407,1050.0,2,1,,10.0,,,,13.0,16.0,1.77,0.54,,,1401152,<,0.005,N,,<,0.05,<,0.02,<,0.02,<,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.5,#,5.8,#,11.0,#,13.0,#,12.0,#,790000.0,,
8861,1410400002,1982,1410400,14,11,52,1982,407,1640.0,2,1,,4.0,,,,11.0,16.0,1.59,0.55,,,1401152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.5,#,4.7,#,8.4,#,13.0,#,13.0,,,,
8862,1410400003,1982,1410400,14,11,52,1982,407,2235.0,2,1,,4.0,,,,12.0,15.0,2.48,0.64,,,1401152,<,0.005,N,,<,0.05,<,0.02,<,0.02,<,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.2,#,2.4,#,45.0,#,34.0,#,110.0,,,,
8863,1410400004,1982,1410400,14,11,52,1982,408,435.0,2,1,,4.0,,,,11.0,15.0,2.04,0.56,,,1401152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.3,#,4.8,#,13.0,#,11.0,#,24.0,,,,
8864,1410400005,1982,1410400,14,11,52,1982,511,1040.0,2,1,,2.0,,,,26.0,21.0,1.73,0.55,,,1401152,<,0.005,N,,<,0.05,<,0.02,<,0.02,<,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.9,#,12.0,#,9.1,#,11.0,#,12.0,#,110000.0,,
8865,1410400006,1982,1410400,14,11,52,1982,511,1640.0,2,1,,4.0,,,,21.5,24.0,1.73,0.53,,,1401152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.9,#,7.4,#,7.3,#,11.0,#,9.0,,,,
8866,1410400007,1982,1410400,14,11,52,1982,511,2230.0,2,1,,4.0,,,,20.5,23.5,1.7,0.53,,,1401152,<,0.005,N,,<,0.05,<,0.02,<,0.02,<,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.4,#,3.0,#,13.0,#,18.0,#,19.0,,,,
8867,1410400008,1982,1410400,14,11,52,1982,512,435.0,2,1,,2.0,,,,18.0,20.0,1.6,0.51,,,1401152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.9,#,5.4,#,6.0,#,9.1,#,9.0,,,,
8868,1410400009,1982,1410400,14,11,52,1982,608,1045.0,2,1,,2.0,,,,28.0,23.0,1.86,0.58,,,1401152,<,0.005,N,,<,0.05,<,0.02,<,0.02,<,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.5,#,8.1,#,5.7,#,10.0,#,1.0,#,330000.0,,
8869,1410400010,1982,1410400,14,11,52,1982,608,1635.0,2,1,,2.0,,,,26.0,25.0,1.81,0.58,,,1401152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.6,#,7.1,#,5.8,#,9.1,#,1.0,,,,
8870,1410400011,1982,1410400,14,11,52,1982,608,2240.0,2,1,,2.0,,,,21.0,22.0,1.87,0.56,,,1401152,<,0.005,N,,<,0.05,<,0.02,<,0.02,<,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.4,#,3.9,#,6.7,#,9.4,#,5.0,,,,
8871,1410400012,1982,1410400,14,11,52,1982,609,445.0,2,1,,2.0,,,,18.0,20.0,1.53,0.56,,,1401152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.4,#,4.9,#,5.4,#,8.1,#,1.0,,,,
8872,1410400013,1982,1410400,14,11,52,1982,706,1045.0,2,1,,4.0,,,,28.0,22.0,1.74,0.56,,,1401152,<,0.005,N,,<,0.05,<,0.02,<,0.02,<,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.8,#,10.0,#,6.2,#,9.2,<,1.0,#,70000.0,,
8873,1410400014,1982,1410400,14,11,52,1982,706,1635.0,2,1,,2.0,,,,28.0,24.0,1.77,0.57,,,1401152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.9,#,9.5,#,6.3,#,10.0,<,1.0,,,,
8874,1410400015,1982,1410400,14,11,52,1982,706,2235.0,2,1,,2.0,,,,22.0,22.0,1.74,0.57,,,1401152,<,0.005,N,,<,0.05,<,0.02,<,0.02,<,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.4,#,3.0,#,6.9,#,11.0,<,1.0,,,,
8875,1410400016,1982,1410400,14,11,52,1982,707,450.0,2,1,,10.0,,,,22.0,21.0,1.54,0.56,,,1401152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.4,#,3.4,#,5.1,#,9.1,#,1.0,,,,
8876,1410400017,1982,1410400,14,11,52,1982,810,1045.0,2,1,,2.0,,,,30.0,24.0,2.89,0.61,,,1401152,<,0.005,N,,<,0.05,<,0.02,<,0.02,<,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.7,#,9.4,#,4.7,#,7.5,#,4.0,#,270000.0,#,0.7
8877,1410400018,1982,1410400,14,11,52,1982,810,1645.0,2,1,,2.0,,,,29.0,26.0,3.13,0.61,,,1401152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.8,#,7.7,#,4.9,#,7.5,#,3.0,,,,
8878,1410400019,1982,1410400,14,11,52,1982,810,2235.0,2,1,,2.0,,,,24.0,23.0,2.54,0.61,,,1401152,<,0.005,N,,<,0.05,<,0.02,<,0.02,<,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.5,#,5.1,#,8.8,#,11.0,#,5.0,,,#,0.5
8879,1410400020,1982,1410400,14,11,52,1982,811,440.0,2,1,,2.0,,,,24.0,21.0,2.68,0.59,,,1401152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.5,#,6.3,#,3.7,#,6.5,<,1.0,,,,
8880,1410400021,1982,1410400,14,11,52,1982,901,1040.0,2,1,,2.0,,,,31.0,24.0,2.16,0.55,,,1401152,<,0.005,N,,<,0.05,<,0.02,<,0.02,<,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.5,#,7.5,#,6.7,#,8.9,#,5.0,#,330000.0,,
8881,1410400022,1982,1410400,14,11,52,1982,901,1640.0,2,1,,2.0,,,,30.0,25.0,2.25,0.57,,,1401152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.6,#,6.6,#,5.4,#,8.1,#,4.0,,,,
8882,1410400023,1982,1410400,14,11,52,1982,901,2235.0,2,1,,2.0,,,,23.0,23.0,2.28,0.56,,,1401152,<,0.005,N,,<,0.05,<,0.02,<,0.02,<,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.5,#,4.7,#,7.2,#,10.0,#,4.0,,,,
8883,1410400024,1982,1410400,14,11,52,1982,902,435.0,2,1,,2.0,,,,21.5,21.5,1.8,0.53,,,1401152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.5,#,5.3,#,5.7,#,7.5,<,1.0,,,,
8884,1410400025,1982,1410400,14,11,52,1982,1006,1055.0,2,1,,10.0,,,,18.0,19.0,9.99,0.79,,,1401152,<,0.005,N,,<,0.05,<,0.02,<,0.02,<,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.3,#,6.6,#,12.0,#,15.0,#,58.0,#,460000.0,,
8885,1410400026,1982,1410400,14,11,52,1982,1006,1630.0,2,1,,10.0,,,,17.0,19.0,4.57,0.62,,,1401152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.4,#,6.7,#,6.2,#,8.3,#,14.0,,,,
8886,1410400027,1982,1410400,14,11,52,1982,1006,2230.0,2,1,,10.0,,,,15.0,18.0,4.84,0.6,,,1401152,<,0.005,N,,<,0.05,<,0.02,<,0.02,<,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.3,#,6.1,#,9.0,#,9.0,#,8.0,,,,
8887,1410400028,1982,1410400,14,11,52,1982,1007,430.0,2,1,,4.0,,,,15.0,17.0,3.67,0.58,,,1401152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.5,#,7.1,#,5.2,#,7.1,#,3.0,,,,
8888,1410400029,1982,1410400,14,11,52,1982,1109,1045.0,2,1,,10.0,,,,15.0,17.0,2.78,0.53,,,1401152,<,0.005,N,,<,0.05,<,0.02,<,0.02,<,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.6,#,5.9,#,7.7,#,9.1,#,9.0,#,330000.0,,
8889,1410400030,1982,1410400,14,11,52,1982,1109,1645.0,2,1,,4.0,,,,15.0,17.0,2.39,0.52,,,1401152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.4,#,5.6,#,7.4,#,9.0,#,3.0,,,,
8890,1410400031,1982,1410400,14,11,52,1982,1109,2240.0,2,1,,10.0,,,,15.0,17.0,3.05,0.56,,,1401152,<,0.005,N,,<,0.05,<,0.02,<,0.02,<,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.3,#,5.4,#,11.0,#,11.0,#,14.0,,,,
8891,1410400032,1982,1410400,14,11,52,1982,1110,435.0,2,1,,4.0,,,,14.0,16.0,3.66,0.59,,,1401152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.4,#,6.6,#,8.7,#,12.0,#,24.0,,,,
8892,1410400033,1982,1410400,14,11,52,1982,1207,1040.0,2,1,,4.0,,,,7.0,12.0,2.83,0.48,,,1401152,<,0.005,N,,<,0.05,<,0.02,<,0.02,<,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.4,#,7.4,#,14.0,#,12.0,#,18.0,#,790000.0,,
8893,1410400034,1982,1410400,14,11,52,1982,1207,1635.0,2,1,,2.0,,,,7.0,12.0,2.96,0.48,,,1401152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.4,#,7.0,#,9.5,#,9.7,#,11.0,,,,
8894,1410400035,1982,1410400,14,11,52,1982,1207,2230.0,2,1,,2.0,,,,2.0,12.0,2.73,0.48,,,1401152,<,0.005,N,,<,0.05,<,0.02,<,0.02,<,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.4,#,6.2,#,14.0,#,13.0,#,14.0,,,,
8895,1410400036,1982,1410400,14,11,52,1982,1208,435.0,2,1,,2.0,,,,0.0,11.0,2.32,0.45,,,1401152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.5,#,6.2,#,8.9,#,10.0,#,11.0,,,,
8896,1410400037,1982,1410400,14,11,52,1983,105,1050.0,2,1,,2.0,,,,11.0,12.0,1.94,0.47,,,1401152,<,0.005,N,,<,0.05,<,0.02,<,0.02,<,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.6,#,8.5,#,11.0,#,10.0,#,12.0,#,110000.0,,
8897,1410400038,1982,1410400,14,11,52,1983,105,1630.0,2,1,,4.0,,,,13.5,12.0,1.94,0.47,,,1401152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.4,#,4.0,#,13.0,#,12.0,#,14.0,,,,
8898,1410400039,1982,1410400,14,11,52,1983,105,2225.0,2,1,,4.0,,,,7.0,12.0,2.29,0.49,,,1401152,<,0.005,N,,<,0.05,<,0.02,<,0.02,<,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.4,#,4.7,#,14.0,#,14.0,#,17.0,,,,
8899,1410400040,1982,1410400,14,11,52,1983,106,440.0,2,1,,10.0,,,,7.0,10.0,4.81,0.55,,,1401152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.2,#,6.6,#,46.0,#,54.0,#,170.0,,,,
8900,1410400041,1982,1410400,14,11,52,1983,201,1045.0,2,1,,2.0,,,,10.0,13.0,1.93,0.5,,,1401152,<,0.005,N,,<,0.05,<,0.02,<,0.02,<,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.8,#,9.9,#,13.0,#,11.0,#,20.0,#,140000.0,#,2.5
8901,1410400042,1982,1410400,14,11,52,1983,201,1635.0,2,1,,4.0,,,,10.0,13.5,1.87,0.48,,,1401152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.5,#,5.5,#,10.0,#,12.0,#,7.0,,,,
8902,1410400043,1982,1410400,14,11,52,1983,201,2255.0,2,1,,10.0,,,,6.0,12.0,1.65,0.46,,,1401152,<,0.005,N,,<,0.05,<,0.02,<,0.02,<,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.3,#,3.3,#,13.0,#,12.0,#,1.0,,,#,4.2
8903,1410400044,1982,1410400,14,11,52,1983,202,430.0,2,1,,4.0,,,,5.0,12.0,1.29,0.47,,,1401152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.3,#,4.1,#,14.0,#,14.0,#,24.0,,,,
8904,1410400045,1982,1410400,14,11,52,1983,301,1045.0,2,1,,2.0,,,,14.0,14.0,1.87,0.47,,,1401152,<,0.005,N,,<,0.05,<,0.02,<,0.02,<,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.6,#,7.5,#,16.0,#,27.0,#,30.0,#,110000.0,,
8905,1410400046,1982,1410400,14,11,52,1983,301,1635.0,2,1,,2.0,,,,15.0,15.5,1.98,0.48,,,1401152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.5,#,5.4,#,8.2,#,11.0,#,11.0,,,,
8906,1410400047,1982,1410400,14,11,52,1983,301,2225.0,2,1,,4.0,,,,11.0,14.0,2.14,0.48,,,1401152,<,0.005,N,,<,0.05,<,0.02,<,0.02,<,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.4,#,2.9,#,11.0,#,13.0,#,7.0,,,,
8907,1410400048,1982,1410400,14,11,52,1983,302,435.0,2,1,,10.0,,,,8.0,12.0,1.56,0.44,,,1401152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.4,#,4.4,#,6.7,#,9.8,#,1.0,,,,
8908,1410410001,1982,1410410,14,12,1,1982,420,925.0,2,1,,2.0,,,,17.2,14.8,4.18,0.48,,,1401201,<,0.005,N,,<,0.05,<,0.02,<,0.02,<,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.3,#,6.3,#,11.0,#,10.0,#,17.0,#,340000.0,,
8909,1410410002,1982,1410410,14,12,1,1982,420,1529.0,2,1,,2.0,,,,20.1,18.8,4.91,0.49,,,1401201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.3,#,6.3,#,7.5,#,8.8,#,10.0,,,,
8910,1410410003,1982,1410410,14,12,1,1982,420,2135.0,2,1,,2.0,,,,16.2,15.0,4.32,0.49,,,1401201,<,0.005,N,,<,0.05,<,0.02,<,0.02,<,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.3,#,4.4,#,10.0,#,9.8,#,17.0,,,,
8911,1410410004,1982,1410410,14,12,1,1982,421,343.0,2,1,,2.0,,,,13.0,12.5,4.27,0.49,,,1401201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.4,#,5.0,#,9.7,#,9.7,#,17.0,,,,
