,レコードID,測定年度,絶対番号,都道府県コード,水域コード,地点コード,採取_年,採取_月日,採取_時分,調査区分コード,採取位置コード,採取水深(m),天候コード,流況コード,臭気コード,色相コード,気温(℃),水温(℃),流量(m3/s),全水深(m),透明度_C,透明度(m),地点統一番号,カドミウム_C,カドミウム(mg/l),全シアン_C,全シアン(mg/l),鉛_C,鉛(mg/l),六価クロム_C,六価クロム(mg/l),砒素_C,砒素(mg/l),総水銀_C,総水銀(mg/l),アルキル水銀_C,アルキル水銀(mg/l),PCB_C,PCB(mg/l),有機リン_C,有機リン(mg/l),ジクロロメタン_C,ジクロロメタン(mg/l),四塩化炭素_C,四塩化炭素(mg/l),1，2-ジクロロエタン_C,1，2-ジクロロエタン(mg/l),1，1-ジクロロエチレン_C,1，1-ジクロロエチレン(mg/l),シス-1，2-ジクロロエチレン_C,シス-1，2-ジクロロエチレン(mg/l),1，1，1-トリクロロエタン_C,1，1，1-トリクロロエタン(mg/l),1，1，2-トリクロロエタン_C,1，1，2-トリクロロエタン(mg/l),トリクロロエチレン_C,トリクロロエチレン(mg/l),テトラクロロエチレン_C,テトラクロロエチレン(mg/l),1，3-ジクロロプロペン_C,1，3-ジクロロプロペン(mg/l),チウラム_C,チウラム(mg/l),シマンジン_C,シマンジン(mg/l),チオベンカルプ_C,チオベンカルプ(mg/l),ベンゼン_C,ベンゼン(mg/l),セレン_C,セレン(mg/l),亜硝酸性窒素_C,亜硝酸性窒素(mg/l),硝酸性窒素及び亜硝酸性窒素_C,硝酸性窒素及び亜硝酸性窒素(mg/l),ふっ素_C,ふっ素(mg/l),ほう素_C,ほう素(mg/l),pH_C,pH,DO_C,DO(mg/l),BOD_C,BOD(mg/l),COD_C,COD(mg/l),SS_C,SS(mg/l),大腸菌群数_C,大腸菌群数(MPN/100ml),n-ヘキサン抽出物質_C,n-ヘキサン抽出物質(mg/l)
162,1210050031,1981,1210050,12,1,53,1982,202,910.0,2,1.0,0.7,2.0,,,,5.5,3.0,,3.5,,,1200153,<,0.005,N,,<,0.05,<,0.02,<,0.02,<,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.5,#,11.0,#,3.3,#,4.2,#,12.0,#,4900.0,,
163,1210050032,1981,1210050,12,1,53,1982,202,1420.0,2,1.0,0.6,2.0,,,,8.0,4.5,,3.25,,,1200153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.5,#,11.0,#,2.8,#,4.1,#,13.0,,,,
164,1210050033,1981,1210050,12,1,53,1982,202,1640.0,2,1.0,0.6,2.0,,,,5.5,3.0,,3.15,,,1200153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.5,#,12.0,#,3.3,#,4.2,#,34.0,,,,
165,1210050034,1981,1210050,12,1,53,1982,302,920.0,2,1.0,0.6,2.0,,,,7.5,7.0,,3.15,,,1200153,<,0.005,N,,<,0.05,<,0.02,<,0.02,<,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.2,#,9.5,#,4.1,#,5.2,#,10.0,#,24000.0,,
166,1210050035,1981,1210050,12,1,53,1982,302,1330.0,2,1.0,0.5,4.0,,,,6.5,6.5,53.51,2.8,,,1200153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.2,#,9.9,#,3.2,#,5.1,#,10.0,,,,
167,1210050036,1981,1210050,12,1,53,1982,302,1640.0,2,1.0,0.5,4.0,,,,5.0,6.0,21.06,2.75,,,1200153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.2,#,10.0,#,3.9,#,5.1,#,10.0,,,,
168,1210060001,1981,1210060,12,2,1,1981,420,1000.0,2,1.0,0.7,2.0,,,,19.0,12.2,,3.7,,,1200201,<,0.005,N,,<,0.05,<,0.02,<,0.02,<,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.1,#,7.6,#,5.3,#,7.3,#,68.0,#,240000.0,,
169,1210060002,1981,1210060,12,2,1,1981,420,1300.0,2,1.0,0.6,2.0,,,,21.0,12.3,,3.3,,,1200201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.2,#,8.2,#,4.7,#,6.0,#,46.0,,,,
170,1210060003,1981,1210060,12,2,1,1981,420,1600.0,2,1.0,0.8,2.0,,,,17.6,12.5,,4.05,,,1200201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.2,#,8.2,#,4.0,#,4.2,#,19.0,,,,
171,1210060004,1981,1210060,12,2,1,1981,512,940.0,2,1.0,0.8,10.0,,,,19.0,14.8,,4.0,,,1200201,<,0.005,N,,<,0.05,<,0.02,<,0.02,<,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,6.8,#,9.0,#,1.3,#,2.9,#,21.0,#,49000.0,,
172,1210060005,1981,1210060,12,2,1,1981,512,1340.0,2,1.0,0.8,10.0,,,,19.0,13.8,,4.0,,,1200201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,6.8,#,8.8,#,3.6,#,4.6,#,22.0,,,,
173,1210060006,1981,1210060,12,2,1,1981,512,1540.0,2,1.0,0.7,10.0,,,,19.5,14.0,,3.75,,,1200201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,6.9,#,9.0,#,2.7,#,4.2,#,28.0,,,,
174,1210060007,1981,1210060,12,2,1,1981,602,940.0,2,3.0,0.5,2.0,,,,23.5,15.9,,2.92,,,1200201,<,0.005,N,,<,0.05,<,0.02,<,0.02,<,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.0,#,7.4,#,2.4,#,3.3,#,18.0,#,130000.0,,
175,1210060008,1981,1210060,12,2,1,1981,602,1240.0,2,3.0,0.6,2.0,,,,26.0,17.0,,3.4,,,1200201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.1,#,8.6,#,1.5,#,2.6,#,10.0,,,,
176,1210060009,1981,1210060,12,2,1,1981,602,1550.0,2,3.0,0.5,2.0,,,,20.1,17.0,,2.75,,,1200201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.1,#,8.1,#,1.6,#,2.6,#,11.0,,,,
177,1210060010,1981,1210060,12,2,1,1981,707,940.0,2,1.0,0.7,2.0,,,,28.1,20.2,,3.95,,,1200201,<,0.005,N,,<,0.05,<,0.02,<,0.02,<,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.1,#,8.0,#,1.8,#,4.1,#,17.0,#,79000.0,,
178,1210060011,1981,1210060,12,2,1,1981,707,1230.0,2,1.0,0.6,2.0,,,,29.8,21.2,,3.45,,,1200201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.1,#,8.2,#,1.6,#,3.9,#,25.0,,,,
179,1210060012,1981,1210060,12,2,1,1981,707,1530.0,2,1.0,0.4,2.0,,,,28.7,21.0,,2.35,,,1200201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.1,#,7.8,#,1.8,#,4.3,#,35.0,,,,
180,1210060013,1981,1210060,12,2,1,1981,804,1100.0,2,1.0,0.8,2.0,,,,26.8,27.5,,4.0,,,1200201,<,0.005,N,,<,0.05,<,0.02,<,0.02,<,0.0005,,,N,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.2,#,5.3,#,2.5,#,5.1,#,20.0,#,33000.0,,
181,1210060014,1981,1210060,12,2,1,1981,804,1300.0,2,1.0,0.6,2.0,,,,32.7,28.3,,3.15,,,1200201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.4,#,5.8,#,2.6,#,5.4,#,25.0,,,,
182,1210060015,1981,1210060,12,2,1,1981,804,1500.0,2,1.0,0.6,2.0,,,,28.1,28.3,,3.15,,,1200201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.4,#,5.9,#,2.2,#,4.9,#,16.0,,,,
183,1210060016,1981,1210060,12,2,1,1981,901,940.0,2,1.0,0.7,2.0,,,,29.8,25.4,,3.7,,,1200201,<,0.005,N,,<,0.05,<,0.02,<,0.02,<,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.4,#,7.1,#,1.2,#,4.0,#,46.0,#,24000.0,,
184,1210060017,1981,1210060,12,2,1,1981,901,1210.0,2,1.0,0.5,2.0,,,,30.2,25.8,,2.95,,,1200201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.4,#,7.1,#,1.5,#,5.1,#,80.0,,,,
185,1210060018,1981,1210060,12,2,1,1981,901,1510.0,2,1.0,0.6,2.0,,,,31.2,26.0,,3.35,,,1200201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.4,#,7.2,#,2.0,#,5.1,#,22.0,,,,
186,1210060019,1981,1210060,12,2,1,1981,1013,1020.0,2,3.0,0.6,2.0,,,,23.5,15.5,,3.2,,,1200201,<,0.005,N,,<,0.05,<,0.02,<,0.02,<,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.4,#,8.4,#,1.9,#,4.4,#,27.0,#,130000.0,,
187,1210060020,1981,1210060,12,2,1,1981,1013,1310.0,2,3.0,0.6,2.0,,,,25.5,16.5,,3.15,,,1200201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.4,#,8.5,#,1.1,#,3.6,#,10.0,,,,
188,1210060021,1981,1210060,12,2,1,1981,1013,1530.0,2,3.0,0.8,2.0,,,,21.5,16.0,,4.1,,,1200201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.3,#,8.0,#,1.7,#,4.8,#,10.0,,,,
189,1210060022,1981,1210060,12,2,1,1981,1110,930.0,2,1.0,0.6,2.0,,,,7.5,7.0,,3.1,,,1200201,<,0.005,N,,<,0.05,<,0.02,<,0.02,<,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.4,#,10.0,#,2.3,#,3.6,#,27.0,#,49000.0,,
190,1210060023,1981,1210060,12,2,1,1981,1110,1300.0,2,1.0,0.7,2.0,,,,13.5,7.5,,3.7,,,1200201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.3,#,10.0,#,1.9,#,2.9,#,12.0,,,,
191,1210060024,1981,1210060,12,2,1,1981,1110,1530.0,2,1.0,0.8,2.0,,,,12.4,10.2,,4.3,,,1200201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.3,#,9.7,#,2.2,#,3.7,#,10.0,,,,
192,1210060025,1981,1210060,12,2,1,1981,1201,1100.0,2,3.0,0.7,4.0,,,,6.2,4.3,,3.65,,,1200201,<,0.005,N,,<,0.05,<,0.02,<,0.02,<,0.0005,,,N,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.4,#,10.0,#,2.8,#,3.9,#,6.0,#,17000.0,,
193,1210060026,1981,1210060,12,2,1,1981,1201,1300.0,2,3.0,0.7,4.0,,,,6.0,4.3,,3.55,,,1200201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.4,#,10.0,#,2.9,#,4.4,#,6.0,,,,
194,1210060027,1981,1210060,12,2,1,1981,1201,1500.0,2,3.0,0.7,4.0,,,,6.5,4.8,,3.7,,,1200201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.5,#,11.0,#,3.5,#,4.6,#,6.0,,,,
195,1210060028,1981,1210060,12,2,1,1982,105,940.0,2,3.0,0.7,4.0,,,,10.0,7.2,,3.7,,,1200201,<,0.005,N,,<,0.05,<,0.02,<,0.02,<,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.3,#,10.0,#,3.0,#,3.5,#,7.0,#,17000.0,,
196,1210060029,1981,1210060,12,2,1,1982,105,1215.0,2,3.0,0.7,4.0,,,,14.6,7.4,,3.75,,,1200201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.4,#,10.0,#,3.2,#,4.0,#,10.0,,,,
197,1210060030,1981,1210060,12,2,1,1982,105,1530.0,2,3.0,0.7,4.0,,,,13.1,7.2,,3.5,,,1200201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.4,#,9.5,#,3.7,#,4.5,#,7.0,,,,
198,1210060031,1981,1210060,12,2,1,1982,202,940.0,2,3.0,0.7,2.0,,,,5.0,1.5,,3.85,,,1200201,<,0.005,N,,<,0.05,<,0.02,<,0.02,<,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.4,#,11.0,#,3.9,#,5.2,#,12.0,#,4900.0,,
199,1210060032,1981,1210060,12,2,1,1982,202,1230.0,2,3.0,0.7,2.0,,,,5.3,1.9,,3.8,,,1200201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.4,#,11.0,#,3.9,#,6.0,#,10.0,,,,
200,1210060033,1981,1210060,12,2,1,1982,202,1530.0,2,3.0,0.6,2.0,,,,5.8,4.5,,3.4,,,1200201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.5,#,11.0,#,3.7,#,5.7,#,13.0,,,,
201,1210060034,1981,1210060,12,2,1,1982,302,940.0,2,3.0,0.7,2.0,,,,9.2,4.9,,3.85,,,1200201,<,0.005,N,,<,0.05,<,0.02,<,0.02,<,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.2,#,8.8,#,6.1,#,7.3,#,16.0,#,33000.0,,
202,1210060035,1981,1210060,12,2,1,1982,302,1230.0,2,3.0,0.7,2.0,,,,11.2,4.3,,3.75,,,1200201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.2,#,9.4,#,4.5,#,7.5,#,9.0,,,,
203,1210060036,1981,1210060,12,2,1,1982,302,1530.0,2,3.0,0.7,9.0,,,,5.9,4.5,,3.55,,,1200201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.1,#,11.0,#,5.2,#,7.0,#,14.0,,,,
204,1210070001,1981,1210070,12,2,51,1981,420,1110.0,2,1.0,0.7,2.0,,,,18.7,12.3,,3.8,,,1200251,<,0.005,N,,<,0.05,<,0.02,<,0.02,<,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.1,#,8.6,#,5.3,#,7.2,#,95.0,#,49000.0,,
205,1210070002,1981,1210070,12,2,51,1981,420,1430.0,2,1.0,0.7,2.0,,,,22.0,14.1,,3.92,,,1200251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.2,#,8.2,#,4.6,#,4.9,#,30.0,,,,
206,1210070003,1981,1210070,12,2,51,1981,512,1030.0,2,1.0,0.8,10.0,,,,18.9,14.4,,4.4,,,1200251,<,0.005,N,,<,0.05,<,0.02,<,0.02,<,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,6.9,#,9.5,#,1.5,#,3.6,#,32.0,#,24000.0,,
207,1210070004,1981,1210070,12,2,51,1981,512,1430.0,2,1.0,0.8,10.0,,,,18.5,13.8,,4.17,,,1200251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,6.9,#,9.6,#,1.5,#,4.2,#,48.0,,,,
208,1210070005,1981,1210070,12,2,51,1981,602,1100.0,2,1.0,0.7,2.0,,,,28.0,15.7,,3.6,,,1200251,<,0.005,N,,<,0.05,<,0.02,<,0.02,<,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.1,#,8.3,#,1.5,#,2.2,#,12.0,#,24000.0,,
209,1210070006,1981,1210070,12,2,51,1981,602,1430.0,2,1.0,0.8,2.0,,,,25.0,17.0,,4.0,,,1200251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.1,#,8.2,#,1.7,#,2.7,#,9.0,,,,
210,1210070007,1981,1210070,12,2,51,1981,707,1045.0,2,1.0,0.8,2.0,,,,30.0,21.3,,4.2,,,1200251,<,0.005,N,,<,0.05,<,0.02,<,0.02,<,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.1,#,8.8,#,1.5,#,4.4,#,41.0,#,49000.0,,
211,1210070008,1981,1210070,12,2,51,1981,707,1430.0,2,1.0,0.7,2.0,,,,32.0,20.8,,3.65,,,1200251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.1,#,7.8,#,1.8,#,6.2,#,68.0,,,,
212,1210070009,1981,1210070,12,2,51,1981,804,1030.0,2,1.0,0.8,2.0,,,,31.9,27.8,,4.15,,,1200251,<,0.005,N,,<,0.05,<,0.02,<,0.02,<,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.6,#,6.7,#,1.5,#,4.2,#,17.0,#,46000.0,,
213,1210070010,1981,1210070,12,2,51,1981,804,1400.0,2,1.0,0.6,2.0,,,,31.0,28.0,,3.4,,,1200251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.6,#,7.6,#,1.7,#,4.3,#,20.0,,,,
214,1210070011,1981,1210070,12,2,51,1981,901,1030.0,2,1.0,0.8,2.0,,,,32.0,26.5,,4.3,,,1200251,<,0.005,N,,<,0.05,<,0.02,<,0.02,<,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.4,#,7.6,#,1.3,#,5.1,#,85.0,#,13000.0,,
215,1210070012,1981,1210070,12,2,51,1981,901,1430.0,2,1.0,0.7,2.0,,,,31.5,26.0,,3.6,,,1200251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.4,#,7.4,#,1.1,#,4.4,#,56.0,,,,
