,レコードID,測定年度,絶対番号,都道府県コード,水域コード,地点コード,採取_年,採取_月日,採取_時分,調査区分コード,採取位置コード,採取水深(m),天候コード,流況コード,臭気コード,色相コード,気温(℃),水温(℃),流量(m3/s),全水深(m),透明度_C,透明度(m),地点統一番号,カドミウム_C,カドミウム(mg/l),全シアン_C,全シアン(mg/l),鉛_C,鉛(mg/l),六価クロム_C,六価クロム(mg/l),砒素_C,砒素(mg/l),総水銀_C,総水銀(mg/l),アルキル水銀_C,アルキル水銀(mg/l),PCB_C,PCB(mg/l),有機リン_C,有機リン(mg/l),ジクロロメタン_C,ジクロロメタン(mg/l),四塩化炭素_C,四塩化炭素(mg/l),1，2-ジクロロエタン_C,1，2-ジクロロエタン(mg/l),1，1-ジクロロエチレン_C,1，1-ジクロロエチレン(mg/l),シス-1，2-ジクロロエチレン_C,シス-1，2-ジクロロエチレン(mg/l),1，1，1-トリクロロエタン_C,1，1，1-トリクロロエタン(mg/l),1，1，2-トリクロロエタン_C,1，1，2-トリクロロエタン(mg/l),トリクロロエチレン_C,トリクロロエチレン(mg/l),テトラクロロエチレン_C,テトラクロロエチレン(mg/l),1，3-ジクロロプロペン_C,1，3-ジクロロプロペン(mg/l),チウラム_C,チウラム(mg/l),シマンジン_C,シマンジン(mg/l),チオベンカルプ_C,チオベンカルプ(mg/l),ベンゼン_C,ベンゼン(mg/l),セレン_C,セレン(mg/l),亜硝酸性窒素_C,亜硝酸性窒素(mg/l),硝酸性窒素及び亜硝酸性窒素_C,硝酸性窒素及び亜硝酸性窒素(mg/l),ふっ素_C,ふっ素(mg/l),ほう素_C,ほう素(mg/l),pH_C,pH,DO_C,DO(mg/l),BOD_C,BOD(mg/l),COD_C,COD(mg/l),SS_C,SS(mg/l),大腸菌群数_C,大腸菌群数(MPN/100ml),n-ヘキサン抽出物質_C,n-ヘキサン抽出物質(mg/l)
8630,1410440024,1983,1410440,14,13,1,1983,921,450,2,1,,10.0,,,,19.0,17.8,5.65,0.2,,,1401301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.5,#,8.3,#,5.6,#,5.8,#,46.0,,,,
8631,1410440025,1983,1410440,14,13,1,1983,1018,1120,2,1,,2.0,,,,20.5,17.5,4.06,0.1,,,1401301,<,0.005,N,,<,0.05,<,0.02,<,0.02,<,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.5,#,10.0,#,3.9,#,5.0,#,36.0,#,58000.0,,
8632,1410440026,1983,1410440,14,13,1,1983,1018,1645,2,1,,4.0,,,,15.8,15.9,4.05,0.2,,,1401301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.5,#,9.2,#,3.4,#,3.5,#,7.0,,,,
8633,1410440027,1983,1410440,14,13,1,1983,1018,2245,2,1,,4.0,,,,14.5,15.2,4.11,0.2,,,1401301,<,0.005,N,,<,0.05,<,0.02,<,0.02,<,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.4,#,9.0,#,3.9,#,3.7,#,5.0,,,,
8634,1410440028,1983,1410440,14,13,1,1983,1019,455,2,1,,4.0,,,,13.9,14.8,4.18,0.1,,,1401301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.5,#,9.3,#,2.5,#,2.3,#,3.0,,,,
8635,1410440029,1983,1410440,14,13,1,1983,1115,1115,2,1,,4.0,,,,14.8,13.5,2.79,0.1,,,1401301,<,0.005,N,,<,0.05,<,0.02,<,0.02,<,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.6,#,10.0,#,6.5,#,5.5,#,11.0,#,130000.0,,
8636,1410440030,1983,1410440,14,13,1,1983,1115,1650,2,1,,2.0,,,,11.0,14.8,2.46,0.2,,,1401301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.5,#,9.4,#,6.9,#,5.2,#,14.0,,,,
8637,1410440031,1983,1410440,14,13,1,1983,1115,2245,2,1,,2.0,,,,9.8,13.4,2.29,0.1,,,1401301,<,0.005,N,,<,0.05,<,0.02,<,0.02,<,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.4,#,9.3,#,6.9,#,5.6,#,7.0,,,,
8638,1410440032,1983,1410440,14,13,1,1983,1116,440,2,1,,2.0,,,,9.0,13.0,2.2,0.1,,,1401301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.4,#,9.6,#,5.6,#,4.5,#,10.0,,,,
8639,1410440033,1983,1410440,14,13,1,1983,1213,1115,2,1,,2.0,,,,10.0,12.5,2.47,0.1,,,1401301,<,0.005,N,,<,0.05,<,0.02,<,0.02,<,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.6,#,10.0,#,7.8,#,6.8,#,13.0,#,140000.0,,
8640,1410440034,1983,1410440,14,13,1,1983,1213,1720,2,1,,2.0,,,,9.0,11.5,1.95,0.1,,,1401301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.5,#,9.5,#,5.8,#,5.9,#,15.0,,,,
8641,1410440035,1983,1410440,14,13,1,1983,1213,2310,2,1,,2.0,,,,10.9,11.0,1.9,0.1,,,1401301,<,0.005,N,,<,0.05,<,0.02,<,0.02,<,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.5,#,9.5,#,8.5,#,6.9,#,13.0,,,,
8642,1410440036,1983,1410440,14,13,1,1983,1214,505,2,1,,2.0,,,,9.0,10.0,1.93,0.1,,,1401301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.5,#,9.7,#,5.2,#,4.7,#,7.0,,,,
8643,1410440037,1983,1410440,14,13,1,1984,117,1110,2,1,,2.0,,,,7.0,10.5,1.79,0.1,,,1401301,<,0.005,N,,<,0.05,<,0.02,<,0.02,<,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.7,#,11.0,#,8.8,#,7.4,#,13.0,#,39000.0,,
8644,1410440038,1983,1410440,14,13,1,1984,117,1720,2,1,,2.0,,,,3.8,9.6,1.76,0.1,,,1401301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.5,#,9.7,#,5.9,#,6.1,#,11.0,,,,
8645,1410440039,1983,1410440,14,13,1,1984,117,2250,2,1,,2.0,,,,-0.6,8.9,1.73,0.1,,,1401301,<,0.005,N,,<,0.05,<,0.02,<,0.02,<,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.5,#,10.0,#,6.1,#,6.5,#,8.0,,,,
8646,1410440040,1983,1410440,14,13,1,1984,118,500,2,1,,2.0,,,,-4.2,8.7,1.83,0.1,,,1401301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.5,#,10.0,#,4.4,#,5.1,#,6.0,,,,
8647,1410440041,1983,1410440,14,13,1,1984,221,1100,2,1,,2.0,,,,11.2,13.0,1.82,0.1,,,1401301,<,0.005,N,,<,0.05,<,0.02,<,0.02,<,0.0005,N,,N,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.9,#,11.0,#,10.0,#,10.0,#,20.0,#,46000.0,#,1.6
8648,1410440042,1983,1410440,14,13,1,1984,221,1700,2,1,,2.0,,,,7.8,12.0,1.72,0.2,,,1401301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.7,#,9.6,#,6.3,#,7.4,#,6.0,,,,
8649,1410440043,1983,1410440,14,13,1,1984,221,2250,2,1,,2.0,,,,7.8,10.3,1.66,0.1,,,1401301,<,0.005,N,,<,0.05,<,0.02,<,0.02,<,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.5,#,9.4,#,6.9,#,7.3,#,6.0,,,#,0.9
8650,1410440044,1983,1410440,14,13,1,1984,222,500,2,1,,4.0,,,,5.0,9.8,1.7,0.1,,,1401301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.6,#,10.0,#,7.0,#,7.2,#,10.0,,,,
8651,1410440045,1983,1410440,14,13,1,1984,313,1110,2,1,,2.0,,,,9.0,7.7,1.52,0.1,,,1401301,<,0.005,N,,<,0.05,<,0.02,<,0.02,<,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.9,#,10.0,#,8.0,#,8.8,#,30.0,#,58000.0,,
8652,1410440046,1983,1410440,14,13,1,1984,313,1645,2,1,,2.0,,,,8.4,11.5,1.55,0.1,,,1401301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.9,#,9.5,#,5.6,#,7.2,#,10.0,,,,
8653,1410440047,1983,1410440,14,13,1,1984,313,2250,2,1,,2.0,,,,2.0,10.0,1.53,0.1,,,1401301,<,0.005,N,,<,0.05,<,0.02,<,0.02,<,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.6,#,9.7,#,6.4,#,7.3,#,10.0,,,,
8654,1410440048,1983,1410440,14,13,1,1984,314,500,2,1,,4.0,,,,2.9,8.9,1.53,0.1,,,1401301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.6,#,10.0,#,4.7,#,5.9,#,6.0,,,,
8655,1410450001,1983,1410450,14,14,1,1983,426,910,2,1,,2.0,,,,20.0,17.0,0.87,0.5,,,1401401,<,0.005,N,,<,0.05,<,0.02,<,0.02,<,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.5,#,9.0,#,9.5,#,7.8,#,9.0,#,140000.0,,
8656,1410450002,1983,1410450,14,14,1,1983,426,1500,2,1,,2.0,,,,24.5,24.5,0.76,0.5,,,1401401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.4,#,7.1,#,8.2,#,8.5,#,4.0,,,,
8657,1410450003,1983,1410450,14,14,1,1983,426,2100,2,1,,2.0,,,,18.0,17.5,0.72,0.5,,,1401401,<,0.005,N,,<,0.05,<,0.02,<,0.02,<,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.5,#,7.2,#,7.8,#,8.8,#,7.0,,,,
8658,1410450004,1983,1410450,14,14,1,1983,427,300,2,1,,2.0,,,,18.0,15.7,0.75,0.6,,,1401401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.4,#,8.0,#,8.6,#,7.4,#,5.0,,,,
8659,1410450005,1983,1410450,14,14,1,1983,524,855,2,1,,4.0,,,,20.2,17.1,0.72,0.3,,,1401401,<,0.005,N,,<,0.05,<,0.02,<,0.02,<,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.6,#,8.7,#,5.5,#,8.6,#,3.0,#,120000.0,,
8660,1410450006,1983,1410450,14,14,1,1983,524,1500,2,1,,2.0,,,,25.0,22.0,0.65,0.4,,,1401401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.6,#,8.6,#,6.0,#,10.0,#,4.0,,,,
8661,1410450007,1983,1410450,14,14,1,1983,524,2100,2,1,,2.0,,,,14.9,18.0,0.7,0.3,,,1401401,<,0.005,N,,<,0.05,<,0.02,<,0.02,<,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.5,#,6.6,#,6.4,#,9.8,#,3.0,,,,
8662,1410450008,1983,1410450,14,14,1,1983,525,300,2,1,,2.0,,,,14.5,15.2,0.68,0.3,,,1401401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.5,#,7.3,#,5.7,#,9.2,#,3.0,,,,
8663,1410450009,1983,1410450,14,14,1,1983,623,850,2,1,,4.0,,,,17.5,17.5,1.33,0.7,,,1401401,<,0.005,N,,<,0.05,<,0.02,<,0.02,<,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.3,#,8.2,#,5.7,#,6.4,#,12.0,#,270000.0,,
8664,1410450010,1983,1410450,14,14,1,1983,623,1455,2,1,,4.0,,,,21.0,19.5,1.21,0.6,,,1401401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.3,#,7.8,#,5.0,#,6.7,#,7.0,,,,
8665,1410450011,1983,1410450,14,14,1,1983,623,2100,2,1,,4.0,,,,17.8,18.0,1.21,0.6,,,1401401,<,0.005,N,,<,0.05,<,0.02,<,0.02,<,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.3,#,7.3,#,7.1,#,7.7,#,10.0,,,,
8666,1410450012,1983,1410450,14,14,1,1983,624,255,2,1,,4.0,,,,17.5,17.1,1.17,0.6,,,1401401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.4,#,8.2,#,3.9,#,6.9,#,4.0,,,,
8667,1410450013,1983,1410450,14,14,1,1983,719,900,2,1,,2.0,,,,27.9,21.0,0.77,0.6,,,1401401,<,0.005,N,,<,0.05,<,0.02,<,0.02,<,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.4,#,7.9,#,6.4,#,7.5,#,6.0,#,430000.0,,
8668,1410450014,1983,1410450,14,14,1,1983,719,1455,2,1,,2.0,,,,28.0,27.0,0.82,0.6,,,1401401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.4,#,6.5,#,6.9,#,7.3,#,5.0,,,,
8669,1410450015,1983,1410450,14,14,1,1983,719,2110,2,1,,2.0,,,,24.0,22.5,0.81,0.6,,,1401401,<,0.005,N,,<,0.05,<,0.02,<,0.02,<,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.4,#,6.2,#,5.9,#,8.7,#,6.0,,,,
8670,1410450016,1983,1410450,14,14,1,1983,720,300,2,1,,4.0,,,,22.8,20.5,0.83,0.6,,,1401401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.5,#,6.8,#,4.6,#,8.2,#,4.0,,,,
8671,1410450017,1983,1410450,14,14,1,1983,823,900,2,1,,4.0,,,,24.7,21.7,1.34,0.3,,,1401401,<,0.005,N,,<,0.05,<,0.02,<,0.02,<,0.0005,N,,N,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.3,#,7.4,#,4.8,#,5.4,#,2.0,#,270000.0,N,
8672,1410450018,1983,1410450,14,14,1,1983,823,1500,2,1,,4.0,,,,25.0,22.5,1.35,0.3,,,1401401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.4,#,7.1,#,5.1,#,6.3,#,6.0,,,,
8673,1410450019,1983,1410450,14,14,1,1983,823,2110,2,1,,4.0,,,,24.8,22.0,1.4,0.3,,,1401401,<,0.005,N,,<,0.05,<,0.02,<,0.02,<,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.4,#,7.1,#,6.7,#,7.0,#,10.0,,,N,
8674,1410450020,1983,1410450,14,14,1,1983,824,310,2,1,,10.0,,,,22.5,20.0,1.31,0.3,,,1401401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.5,#,7.8,#,3.5,#,5.2,#,4.0,,,,
8675,1410450021,1983,1410450,14,14,1,1983,920,900,2,1,,4.0,,,,21.2,19.0,0.9,0.4,,,1401401,<,0.005,N,,<,0.05,<,0.02,<,0.02,<,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.3,#,7.6,#,9.2,#,6.4,#,10.0,#,63000.0,,
8676,1410450022,1983,1410450,14,14,1,1983,920,1500,2,1,,10.0,,,,20.5,20.5,1.87,0.6,,,1401401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.2,#,6.6,#,20.0,#,11.0,#,41.0,,,,
8677,1410450023,1983,1410450,14,14,1,1983,920,2100,2,1,,10.0,,,,17.5,19.8,2.51,0.7,,,1401401,<,0.005,N,,<,0.05,<,0.02,<,0.02,<,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.1,#,7.1,#,14.0,#,14.0,#,130.0,,,,
8678,1410450024,1983,1410450,14,14,1,1983,921,300,2,1,,10.0,,,,19.0,19.0,3.34,0.8,,,1401401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.4,#,8.7,#,6.0,#,15.0,#,150.0,,,,
8679,1410450025,1983,1410450,14,14,1,1983,1018,900,2,1,,2.0,,,,17.7,15.9,1.22,0.3,,,1401401,<,0.005,N,,<,0.05,<,0.02,<,0.02,<,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.4,#,9.2,#,6.6,#,6.2,#,6.0,#,270000.0,,
8680,1410450026,1983,1410450,14,14,1,1983,1018,1455,2,1,,4.0,,,,17.0,17.8,1.02,0.3,,,1401401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.3,#,8.0,#,8.2,#,8.8,#,6.0,,,,
8681,1410450027,1983,1410450,14,14,1,1983,1018,2100,2,1,,4.0,,,,14.7,15.9,1.29,0.4,,,1401401,<,0.005,N,,<,0.05,<,0.02,<,0.02,<,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.4,#,8.1,#,6.6,#,6.3,#,4.0,,,,
8682,1410450028,1983,1410450,14,14,1,1983,1019,300,2,1,,4.0,,,,13.6,14.8,1.05,0.3,,,1401401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.5,#,8.8,#,5.1,#,5.4,#,4.0,,,,
8683,1410450029,1983,1410450,14,14,1,1983,1115,900,2,1,,4.0,,,,12.9,12.0,,,,,1401401,<,0.005,N,,<,0.05,<,0.02,<,0.02,<,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.4,#,9.6,#,6.2,#,7.8,#,5.0,#,490000.0,,
8684,1410450030,1983,1410450,14,14,1,1983,1115,1500,2,1,,2.0,,,,14.2,15.0,,,,,1401401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.4,#,8.5,#,15.0,#,9.4,#,4.0,,,,
8685,1410450031,1983,1410450,14,14,1,1983,1115,2100,2,1,,2.0,,,,12.0,13.2,,,,,1401401,<,0.005,N,,<,0.05,<,0.02,<,0.02,<,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.3,#,8.0,#,15.0,#,9.3,#,4.0,,,,
8686,1410450032,1983,1410450,14,14,1,1983,1116,300,2,1,,2.0,,,,8.7,12.9,,,,,1401401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.4,#,8.5,#,3.6,#,7.7,#,2.0,,,,
8687,1410450033,1983,1410450,14,14,1,1983,1213,855,2,1,,2.0,,,,8.0,7.8,,,,,1401401,<,0.005,N,,<,0.05,<,0.02,<,0.02,<,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.5,#,9.6,#,6.8,#,8.0,#,2.0,#,140000.0,,
8688,1410450034,1983,1410450,14,14,1,1983,1213,1500,2,1,,2.0,,,,12.1,11.5,,,,,1401401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.4,#,8.4,#,11.0,#,11.0,#,77.0,,,,
8689,1410450035,1983,1410450,14,14,1,1983,1213,2105,2,1,,2.0,,,,11.1,10.5,,,,,1401401,<,0.005,N,,<,0.05,<,0.02,<,0.02,<,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.5,#,8.1,#,9.6,#,11.0,#,54.0,,,,
8690,1410450036,1983,1410450,14,14,1,1983,1214,300,2,1,,2.0,,,,5.0,8.5,,,,,1401401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.4,#,7.5,#,11.0,#,11.0,#,19.0,,,,
8691,1410450037,1983,1410450,14,14,1,1984,117,855,2,1,,2.0,,,,5.0,5.8,,,,,1401401,<,0.005,N,,<,0.05,<,0.02,<,0.02,<,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.5,#,10.0,#,9.3,#,7.4,#,15.0,#,100000.0,,
8692,1410450038,1983,1410450,14,14,1,1984,117,1500,2,1,,2.0,,,,8.0,8.2,,,,,1401401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.4,#,7.3,#,13.0,#,10.0,#,26.0,,,,
8693,1410450039,1983,1410450,14,14,1,1984,117,2055,2,1,,2.0,,,,1.0,5.1,,,,,1401401,<,0.005,N,,<,0.05,<,0.02,<,0.02,<,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.4,#,7.7,#,14.0,#,10.0,#,11.0,,,,
8694,1410450040,1983,1410450,14,14,1,1984,118,300,2,1,,2.0,,,,-0.3,5.2,,,,,1401401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.5,#,8.8,#,12.0,#,9.5,#,13.0,,,,
8695,1410450041,1983,1410450,14,14,1,1984,221,900,2,1,,2.0,,,,6.7,5.7,0.57,0.6,,,1401401,<,0.005,N,,<,0.05,<,0.02,<,0.02,<,0.0005,N,,N,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.5,#,10.0,#,11.0,#,9.7,#,10.0,#,170000.0,#,2.7
8696,1410450042,1983,1410450,14,14,1,1984,221,1455,2,1,,2.0,,,,10.4,11.0,0.58,0.6,,,1401401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.6,#,9.0,#,14.0,#,12.0,#,13.0,,,,
8697,1410450043,1983,1410450,14,14,1,1984,221,2105,2,1,,2.0,,,,4.0,8.0,0.54,0.6,,,1401401,<,0.005,N,,<,0.05,<,0.02,<,0.02,<,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.5,#,8.6,#,13.0,#,11.0,#,8.0,,,#,1.7
8698,1410450044,1983,1410450,14,14,1,1984,222,305,2,1,,4.0,,,,4.3,6.7,0.49,0.7,,,1401401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.5,#,9.0,#,10.0,#,11.0,#,11.0,,,,
8699,1410450045,1983,1410450,14,14,1,1984,313,910,2,1,,2.0,,,,7.7,7.0,0.39,0.3,,,1401401,<,0.005,N,,<,0.05,<,0.02,<,0.02,<,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.5,#,10.0,#,10.0,#,9.0,#,9.0,#,49000.0,,
8700,1410450046,1983,1410450,14,14,1,1984,313,1500,2,1,,2.0,,,,9.6,10.9,0.35,0.2,,,1401401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.5,#,8.9,#,12.0,#,12.0,#,8.0,,,,
8701,1410450047,1983,1410450,14,14,1,1984,313,2100,2,1,,2.0,,,,4.8,8.8,0.4,0.3,,,1401401,<,0.005,N,,<,0.05,<,0.02,<,0.02,<,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.5,#,8.5,#,13.0,#,11.0,#,8.0,,,,
8702,1410450048,1983,1410450,14,14,1,1984,314,300,2,1,,4.0,,,,3.7,6.1,0.36,0.3,,,1401401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.6,#,8.8,#,14.0,#,13.0,#,14.0,,,,
8703,1410460001,1983,1410460,14,15,1,1983,412,920,2,1,,10.0,,,,13.0,15.0,1.38,0.3,,,1401501,<,0.005,N,,<,0.05,<,0.02,<,0.02,<,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.5,#,9.4,#,6.5,#,16.0,#,370.0,#,58000.0,,
8704,1410460002,1983,1410460,14,15,1,1983,412,1515,2,1,,4.0,,,,14.0,13.9,1.04,0.3,,,1401501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.7,#,9.6,#,3.8,#,9.8,#,190.0,,,,
8705,1410460003,1983,1410460,14,15,1,1983,412,2115,2,1,,4.0,,,,13.1,13.0,0.99,0.3,,,1401501,<,0.005,N,,<,0.05,<,0.02,<,0.02,<,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.7,#,10.0,#,3.9,#,17.0,#,4200.0,,,,
8706,1410460004,1983,1410460,14,15,1,1983,413,325,2,1,,4.0,,,,13.5,12.0,0.82,0.3,,,1401501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.8,#,9.8,#,2.7,#,5.1,#,52.0,,,,
8707,1410460005,1983,1410460,14,15,1,1983,510,930,2,1,,2.0,,,,24.5,18.6,0.89,0.3,,,1401501,<,0.005,N,,<,0.05,<,0.02,<,0.02,<,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.3,#,9.4,#,4.7,#,6.2,#,9.0,#,58000.0,,
8708,1410460006,1983,1410460,14,15,1,1983,510,1510,2,1,,2.0,,,,23.5,23.8,0.79,0.2,,,1401501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.7,#,8.4,#,1.9,#,4.3,#,6.0,,,,
