,地点統一番号,地点名称_漢字,地点名称_カタカナ,地点名称_ローマ字,緯度_Ｎ,経度_Ｅ,緯度_Ｎ_dms,経度_Ｅ_dms,天候コード,流況コード,臭気コード,色相コード,気温(℃),水温(℃),流量(m3/s),全水深(m),透明度(m),採取_年,採取_月日,採取_時分,採取_年月日時分,カドミウム(mg/l),全シアン(mg/l),鉛(mg/l),六価クロム(mg/l),砒素(mg/l),総水銀(mg/l),アルキル水銀(mg/l),PCB(mg/l),有機リン(mg/l),ジクロロメタン(mg/l),四塩化炭素(mg/l),1，2-ジクロロエタン(mg/l),1，1-ジクロロエチレン(mg/l),シス-1，2-ジクロロエチレン(mg/l),1，1，1-トリクロロエタン(mg/l),1，1，2-トリクロロエタン(mg/l),トリクロロエチレン(mg/l),テトラクロロエチレン(mg/l),1，3-ジクロロプロペン(mg/l),チウラム(mg/l),シマンジン(mg/l),チオベンカルプ(mg/l),ベンゼン(mg/l),セレン(mg/l),亜硝酸性窒素(mg/l),硝酸性窒素及び亜硝酸性窒素(mg/l),ふっ素(mg/l),ほう素(mg/l),pH,DO(mg/l),BOD(mg/l),COD(mg/l),SS(mg/l),大腸菌群数(MPN/100ml),n-ヘキサン抽出物質(mg/l),全窒素(mg/l),全燐(mg/l),採取水深_mod(m),採取水深分层番号
45213,1360181,海老取川北口,エビトリガワキタグチ,Ebitorigawakitaguchi,35.56277778,139.75388889, 35:33:46,139:45:14,2.0,,,,13.0,12.6,,4.0,1.8,1992,213,1125.0,1992-02-13 11:25:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.3,7.2,,6.4,2.0,,,8.4,0.64,0.0,5
45215,1360181,海老取川北口,エビトリガワキタグチ,Ebitorigawakitaguchi,35.56277778,139.75388889, 35:33:46,139:45:14,12.0,,,,4.2,13.1,,3.1,1.0,1992,317,1155.0,1992-03-17 11:55:00,0.005,,0.05,0.02,0.02,0.0005,,,,,,,,,,,0.002,0.0005,,,,,,,,,,,7.1,6.3,,7.7,6.0,,,8.5,0.55,0.0,5
42649,1360181,海老取川北口,エビトリガワキタグチ,Ebitorigawakitaguchi,35.56277778,139.75388889, 35:33:46,139:45:14,1.0,,,,17.4,16.1,,3.0,1.2,1992,417,1129.0,1992-04-17 11:29:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.4,5.8,,4.5,11.0,,,5.2,0.26,0.0,5
42651,1360181,海老取川北口,エビトリガワキタグチ,Ebitorigawakitaguchi,35.56277778,139.75388889, 35:33:46,139:45:14,4.0,,,,22.0,20.2,,3.8,1.4,1992,520,1158.0,1992-05-20 11:58:00,0.005,,0.05,0.02,0.02,0.0005,,,,,,,,,,,0.002,0.0005,,,,,,,,,,,7.3,4.5,,5.3,7.0,,,6.5,0.45,0.0,5
42653,1360181,海老取川北口,エビトリガワキタグチ,Ebitorigawakitaguchi,35.56277778,139.75388889, 35:33:46,139:45:14,4.0,,,,24.7,23.3,,5.3,0.8,1992,609,1115.0,1992-06-09 11:15:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.1,3.6,,6.6,9.0,,,6.5,0.54,0.0,5
42655,1360181,海老取川北口,エビトリガワキタグチ,Ebitorigawakitaguchi,35.56277778,139.75388889, 35:33:46,139:45:14,4.0,,,,30.2,25.1,,3.7,1.2,1992,722,1211.0,1992-07-22 12:11:00,0.005,,0.05,0.02,0.02,0.0005,,,,,,,,,,,0.002,0.0005,,,,,,,,,,,7.5,7.9,,7.1,7.0,,,5.2,0.51,0.0,5
42657,1360181,海老取川北口,エビトリガワキタグチ,Ebitorigawakitaguchi,35.56277778,139.75388889, 35:33:46,139:45:14,2.0,,,,30.8,28.9,,4.8,1.5,1992,820,1154.0,1992-08-20 11:54:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.4,7.1,,6.1,5.0,,,7.5,0.68,0.0,5
42659,1360181,海老取川北口,エビトリガワキタグチ,Ebitorigawakitaguchi,35.56277778,139.75388889, 35:33:46,139:45:14,4.0,,,,25.4,24.3,,4.8,2.5,1992,917,1125.0,1992-09-17 11:25:00,0.005,,0.05,0.02,0.02,0.0005,,,,,,,,,,,0.002,0.0005,,,,,,,,,,,7.3,4.5,,5.6,1.0,,,9.9,0.81,0.0,5
42661,1360181,海老取川北口,エビトリガワキタグチ,Ebitorigawakitaguchi,35.56277778,139.75388889, 35:33:46,139:45:14,16.0,,,,17.1,20.6,,4.6,2.9,1992,1019,1115.0,1992-10-19 11:15:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.2,4.4,,5.7,2.0,,,8.5,0.62,0.0,5
42663,1360181,海老取川北口,エビトリガワキタグチ,Ebitorigawakitaguchi,35.56277778,139.75388889, 35:33:46,139:45:14,4.0,,,,15.8,18.0,,3.7,1.7,1992,1117,1150.0,1992-11-17 11:50:00,0.005,,0.05,0.02,0.02,0.0005,,,,,,,,,,,0.002,0.0005,,,,,,,,,,,7.2,5.5,,5.8,3.0,,,8.8,0.62,0.0,5
42665,1360181,海老取川北口,エビトリガワキタグチ,Ebitorigawakitaguchi,35.56277778,139.75388889, 35:33:46,139:45:14,2.0,,,,10.3,15.6,,4.8,2.5,1992,1218,1125.0,1992-12-18 11:25:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.2,6.1,,5.6,2.0,,,7.9,0.56,0.0,5
42667,1360181,海老取川北口,エビトリガワキタグチ,Ebitorigawakitaguchi,35.56277778,139.75388889, 35:33:46,139:45:14,4.0,,,,11.7,12.3,,4.2,1.5,1993,113,1215.0,1993-01-13 12:15:00,0.005,,0.05,0.02,0.02,0.0005,,,,,,,,,,,0.002,0.0005,,,,,,,,,,,7.3,6.6,,5.7,4.0,,,8.8,0.66,0.0,5
42669,1360181,海老取川北口,エビトリガワキタグチ,Ebitorigawakitaguchi,35.56277778,139.75388889, 35:33:46,139:45:14,4.0,,,,13.0,12.7,,4.9,1.5,1993,216,1125.0,1993-02-16 11:25:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.4,7.5,,5.7,5.0,,,7.6,0.55,0.0,5
