,地点統一番号,地点名称_漢字,地点名称_カタカナ,地点名称_ローマ字,緯度_Ｎ,経度_Ｅ,緯度_Ｎ_dms,経度_Ｅ_dms,天候コード,流況コード,臭気コード,色相コード,気温(℃),水温(℃),流量(m3/s),全水深(m),透明度(m),採取_年,採取_月日,採取_時分,採取_年月日時分,カドミウム(mg/l),全シアン(mg/l),鉛(mg/l),六価クロム(mg/l),砒素(mg/l),総水銀(mg/l),アルキル水銀(mg/l),PCB(mg/l),有機リン(mg/l),ジクロロメタン(mg/l),四塩化炭素(mg/l),1，2-ジクロロエタン(mg/l),1，1-ジクロロエチレン(mg/l),シス-1，2-ジクロロエチレン(mg/l),1，1，1-トリクロロエタン(mg/l),1，1，2-トリクロロエタン(mg/l),トリクロロエチレン(mg/l),テトラクロロエチレン(mg/l),1，3-ジクロロプロペン(mg/l),チウラム(mg/l),シマンジン(mg/l),チオベンカルプ(mg/l),ベンゼン(mg/l),セレン(mg/l),亜硝酸性窒素(mg/l),硝酸性窒素及び亜硝酸性窒素(mg/l),ふっ素(mg/l),ほう素(mg/l),pH,DO(mg/l),BOD(mg/l),COD(mg/l),SS(mg/l),大腸菌群数(MPN/100ml),n-ヘキサン抽出物質(mg/l),全窒素(mg/l),全燐(mg/l),採取水深_mod(m),採取水深分层番号
42493,1360172,有明ふ頭橋,アリアケフトウバシ,Ariakefutobashi,35.62750000,139.78861111, 35:37:39,139:47:19,2.0,,,,20.0,15.9,,4.0,1.6,1992,420,1133.0,1992-04-20 11:33:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.6,6.8,,3.2,3.0,,,3.5,0.18,0.0,5
42495,1360172,有明ふ頭橋,アリアケフトウバシ,Ariakefutobashi,35.62750000,139.78861111, 35:37:39,139:47:19,1.0,,,,23.5,19.3,,4.2,2.8,1992,521,1143.0,1992-05-21 11:43:00,0.005,,0.05,0.02,0.02,0.0005,,,,,,,,,,,0.002,0.0005,,,,,,,,,,,7.7,5.7,,4.0,2.0,,,3.8,0.2,0.0,5
42497,1360172,有明ふ頭橋,アリアケフトウバシ,Ariakefutobashi,35.62750000,139.78861111, 35:37:39,139:47:19,4.0,,,,21.2,21.3,,4.8,1.0,1992,610,1046.0,1992-06-10 10:46:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,8.3,,7.7,6.0,,,3.8,0.31,0.0,5
42499,1360172,有明ふ頭橋,アリアケフトウバシ,Ariakefutobashi,35.62750000,139.78861111, 35:37:39,139:47:19,4.0,,,,30.5,25.6,,4.8,0.9,1992,723,1057.0,1992-07-23 10:57:00,0.005,,0.05,0.02,0.02,0.0005,,,,,,,,,,,0.002,0.0005,,,,,,,,,,,8.5,13.0,,7.9,11.0,,,2.0,0.22,0.0,5
42501,1360172,有明ふ頭橋,アリアケフトウバシ,Ariakefutobashi,35.62750000,139.78861111, 35:37:39,139:47:19,2.0,,,,27.8,27.1,,5.5,1.5,1992,821,1109.0,1992-08-21 11:09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.8,5.9,,4.7,4.0,,,3.4,0.27,0.0,5
42503,1360172,有明ふ頭橋,アリアケフトウバシ,Ariakefutobashi,35.62750000,139.78861111, 35:37:39,139:47:19,2.0,,,,24.4,22.8,,4.8,2.9,1992,918,1139.0,1992-09-18 11:39:00,0.005,,0.05,0.02,0.02,0.0005,,,,,,,,,,,0.002,0.0005,,,,,,,,,,,7.7,4.2,,3.0,2.0,,,2.6,0.24,0.0,5
42505,1360172,有明ふ頭橋,アリアケフトウバシ,Ariakefutobashi,35.62750000,139.78861111, 35:37:39,139:47:19,4.0,,,,18.0,18.6,,4.8,2.0,1992,1020,1122.0,1992-10-20 11:22:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.6,4.0,,3.2,5.0,,,3.6,0.2,0.0,5
42507,1360172,有明ふ頭橋,アリアケフトウバシ,Ariakefutobashi,35.62750000,139.78861111, 35:37:39,139:47:19,2.0,,,,16.4,16.4,,4.9,3.4,1992,1118,1150.0,1992-11-18 11:50:00,0.005,,0.05,0.02,0.02,0.0005,,,,,,,,,,,0.002,0.0005,,,,,,,,,,,7.7,5.2,,2.9,2.0,,,2.8,0.15,0.0,5
42509,1360172,有明ふ頭橋,アリアケフトウバシ,Ariakefutobashi,35.62750000,139.78861111, 35:37:39,139:47:19,1.0,,,,10.9,12.5,,4.9,3.8,1992,1217,1121.0,1992-12-17 11:21:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.5,5.7,,2.4,1.0,,,2.9,0.14,0.0,5
42511,1360172,有明ふ頭橋,アリアケフトウバシ,Ariakefutobashi,35.62750000,139.78861111, 35:37:39,139:47:19,4.0,,,,8.6,11.3,,4.5,3.3,1993,111,1222.0,1993-01-11 12:22:00,0.005,,0.05,0.02,0.02,0.0005,,,,,,,,,,,0.002,0.0005,,,,,,,,,,,7.8,6.7,,2.8,2.0,,,2.2,0.11,0.0,5
