,地点統一番号,地点名称_漢字,地点名称_カタカナ,地点名称_ローマ字,緯度_Ｎ,経度_Ｅ,緯度_Ｎ_dms,経度_Ｅ_dms,天候コード,流況コード,臭気コード,色相コード,気温(℃),水温(℃),流量(m3/s),全水深(m),透明度(m),採取_年,採取_月日,採取_時分,採取_年月日時分,カドミウム(mg/l),全シアン(mg/l),鉛(mg/l),六価クロム(mg/l),砒素(mg/l),総水銀(mg/l),アルキル水銀(mg/l),PCB(mg/l),有機リン(mg/l),ジクロロメタン(mg/l),四塩化炭素(mg/l),1，2-ジクロロエタン(mg/l),1，1-ジクロロエチレン(mg/l),シス-1，2-ジクロロエチレン(mg/l),1，1，1-トリクロロエタン(mg/l),1，1，2-トリクロロエタン(mg/l),トリクロロエチレン(mg/l),テトラクロロエチレン(mg/l),1，3-ジクロロプロペン(mg/l),チウラム(mg/l),シマンジン(mg/l),チオベンカルプ(mg/l),ベンゼン(mg/l),セレン(mg/l),亜硝酸性窒素(mg/l),硝酸性窒素及び亜硝酸性窒素(mg/l),ふっ素(mg/l),ほう素(mg/l),pH,DO(mg/l),BOD(mg/l),COD(mg/l),SS(mg/l),大腸菌群数(MPN/100ml),n-ヘキサン抽出物質(mg/l),全窒素(mg/l),全燐(mg/l),採取水深_mod(m),採取水深分层番号
48152,1460201,磯子沖,イソゴオキ,Isogooki,35.39444444,139.64777778, 35:23:40,139:38:52,0.0,,,,,22.5,,,,1990,1002,910.0,1990-10-02 09:10:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,5.5,,2.5,,,,0.83,0.075,16.0,2
48151,1460201,磯子沖,イソゴオキ,Isogooki,35.39444444,139.64777778, 35:23:40,139:38:52,4.0,,,,24.3,22.5,,17.0,2.0,1990,1002,910.0,1990-10-02 09:10:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.1,7.9,,3.4,,2400.0,,1.2,0.09300000000000001,5.0,1
48155,1460201,磯子沖,イソゴオキ,Isogooki,35.39444444,139.64777778, 35:23:40,139:38:52,0.0,,,,,19.9,,,,1990,1106,920.0,1990-11-06 09:20:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.1,6.8,,1.8,,,,0.66,0.055,14.0,2
48154,1460201,磯子沖,イソゴオキ,Isogooki,35.39444444,139.64777778, 35:23:40,139:38:52,2.0,,,,19.1,19.4,,15.0,6.0,1990,1106,920.0,1990-11-06 09:20:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.1,7.7,,2.2,,490.0,,0.79,0.055,5.0,1
48157,1460201,磯子沖,イソゴオキ,Isogooki,35.39444444,139.64777778, 35:23:40,139:38:52,2.0,,,,12.0,14.5,,16.0,2.5,1990,1204,910.0,1990-12-04 09:10:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,8.3,,1.8,,1000.0,,1.4,0.081,5.0,1
48158,1460201,磯子沖,イソゴオキ,Isogooki,35.39444444,139.64777778, 35:23:40,139:38:52,0.0,,,,,16.2,,,,1990,1204,910.0,1990-12-04 09:10:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,7.3,,1.4,,,,0.83,0.063,15.0,2
48160,1460201,磯子沖,イソゴオキ,Isogooki,35.39444444,139.64777778, 35:23:40,139:38:52,1.0,,,,7.1,12.2,,17.0,5.0,1991,108,920.0,1991-01-08 09:20:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,8.1,,1.8,,70.0,,1.1,0.066,5.0,1
48161,1460201,磯子沖,イソゴオキ,Isogooki,35.39444444,139.64777778, 35:23:40,139:38:52,0.0,,,,,12.3,,,,1991,108,920.0,1991-01-08 09:20:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,7.5,,3.4,,,,0.93,0.1,16.0,2
48163,1460201,磯子沖,イソゴオキ,Isogooki,35.39444444,139.64777778, 35:23:40,139:38:52,1.0,,,,8.4,10.8,,15.0,3.0,1991,205,935.0,1991-02-05 09:35:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.2,10.0,,2.6,,7.0,,0.97,0.048,5.0,1
48164,1460201,磯子沖,イソゴオキ,Isogooki,35.39444444,139.64777778, 35:23:40,139:38:52,0.0,,,,,10.8,,,,1991,205,935.0,1991-02-05 09:35:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.2,9.8,,2.4,,,,0.67,0.076,14.0,2
